Time	(R - R')	(V - V')	(Y - Y')	(L - L')
0	4	0	0	0
1500	2.00318156576932	0.281259303673671	0.556133061900893	0
3000	2.00318831444318	0.803552882847889	1.60042827908156	0
4500	2.00318789058117	1.19161377735521	2.37980151308913	0
6000	2.00318765144084	1.3077541154074	2.61561537896265	0
7500	2.00318752492426	1.21545087866874	2.43289298174215	0
9000	2.00318754665402	1.05585737064027	2.11372463446441	0
10500	2.00318754006145	0.940543575435656	1.88208649984353	0
12000	2.00318754581399	0.908151592175252	1.81623889411789	0
13500	2.00318753813408	0.937859624368236	1.87510303945417	0
15000	2.0031875458959	0.98686351543223	1.97311453889224	0
16500	2.00318754631254	1.02195645699893	2.04360942646981	0
18000	2.00318754810123	1.03194780456007	2.06391104772679	0
19500	2.00318754579203	1.02332762113581	2.04683790128943	0
21000	2.00318754666129	1.00899775726154	2.01817522296004	0
22500	2.00318754730467	0.998886623693029	1.99785898253956	0
24000	2.00318754799796	0.99632417600273	1.99263897235932	0
25500	2.00318754710617	0.999370486515314	1.9986793124782	0
27000	2.00318754721159	1.00416610583846	2.00827078497837	0
28500	2.00318754780646	1.00772819752985	2.01542597291362	0
30000	2.0031875474696	1.0090392987686	2.01807497617355	0
31500	2.00318754741366	1.0086531939159	2.01731749480143	0
33000	2.0031875475336	1.00771466490307	2.01544052864192	0
34500	2.00318754718582	1.00712240393932	2.01424980834238	0
36000	2.00318754722632	1.00720019558849	2.01439684337399	0
37500	2.00318754750914	1.00779616625573	2.01558177833844	0
39000	2.00318754753219	1.00857181286938	2.01713235379137	0
40500	2.00318754732608	1.00925405853723	2.01850247027885	0
42000	2.00318754752692	1.0097443225587	2.01948178442677	0
43500	2.00318754750899	1.01007625252777	2.02014737179773	0
45000	2.00318754752273	1.01035007509102	2.02069459853854	0
46500	2.00318754745091	1.01064644639435	2.02128911364336	0
48000	2.00318754748752	1.01100253607576	2.02199918522117	0
49500	2.00318754751836	1.01140761667423	2.02280743451857	0
50000	2.00318754746358	1.01154721530575	2.02308927393364	0
50000	-5.99681245253642	1.01154721530575	2.02308927393364	0
51000	-2.00744661658543	0.739626852293671	1.48908006737758	0
52500	-2.00717396222721	-0.235565874375585	-0.456941774899349	0
