Time	M0	M1	L0	L1
0	0	0	0	0
5	0	999.886788055834	0	649.647340545592
10	0	999.999998435293	0	820.437841802885
15	0	999.999999999988	0	879.657868411519
20	0	1000	0	909.575334227803
25	0	1000	0	927.607507788332
30	0	1000	0	939.657101815007
35	0	1000	0	948.275099527517
40	0	1000	0	954.743367231151
45	0	1000	0	959.776347750626
50	0	1000	0	963.80364145888
55	0	1000	0	967.099046842608
60	0	1000	0	969.845294751071
65	0	1000	0	972.168990829869
70	0	1000	0	974.160619738101
75	0	1000	0	975.886564878548
80	0	1000	0	977.396629142936
85	0	1000	0	978.728905581488
90	0	1000	0	979.913026803177
95	0	1000	0	980.972389503893
100	0	1000	0	981.925712342642
105	0	1000	0	982.788149117119
110	0	1000	0	983.572098584578
115	0	1000	0	984.287803167076
120	0	1000	0	984.943798065782
125	0	1000	0	985.547252639535
130	0	1000	0	986.10423303506
135	0	1000	0	986.619906473832
140	0	1000	0	987.098701774454
145	0	1000	0	987.544436670058
150	0	1000	0	987.960419665879
155	0	1000	0	988.34953218428
160	0	1000	0	988.714295308328
165	0	1000	0	989.056924390256
170	0	1000	0	989.37937402284
175	0	1000	0	989.683375300885
180	0	1000	0	989.970466871864
185	0	1000	0	990.242020950678
190	0	1000	0	990.4992652262
195	0	1000	0	990.74330139697
200	0	1000	0	990.975120925993
205	0	1000	0	991.195618489435
210	0	1000	0	991.405603503616
215	0	1000	0	991.605810043175
220	0	1000	0	991.796905406379
225	0	1000	0	991.979497538065
230	0	1000	0	992.154141484071
235	0	1000	0	992.32134502144
240	0	1000	0	992.481573584613
245	0	1000	0	992.635254588213
250	0	1000	0	992.782781230907
255	0	1000	0	992.9245158516
260	0	1000	0	993.060792898223
265	0	1000	0	993.191921560312
270	0	1000	0	993.318188108965
275	0	1000	0	993.439857981424
280	0	1000	0	993.557177642228
285	0	1000	0	993.670376248365
290	0	1000	0	993.77966714211
295	0	1000	0	993.885249191969
300	0	1000	0	993.987307999486
305	0	1000	0	994.08601698729
310	0	1000	0	994.181538381798
315	0	1000	0	994.2740241023
320	0	1000	0	994.363616566637
325	0	1000	0	994.450449422495
330	0	1000	0	994.534648212169
335	0	1000	0	994.616330977788
340	0	1000	0	994.695608813097
345	0	1000	0	994.77258636725
350	0	1000	0	994.847362305387
355	0	1000	0	994.920029730288
360	0	1000	0	994.990676568856
365	0	1000	0	995.059385926832
370	0	1000	0	995.126236414727
375	0	1000	0	995.191302447679
380	0	1000	0	995.254654521611
385	0	1000	0	995.316359467871
390	0	1000	0	995.376480688275
395	0	1000	0	995.43507837228
400	0	1000	0	995.492209697878
405	0	1000	0	995.547929017582
410	0	1000	0	995.602288030819
415	0	1000	0	995.655335943831
420	0	1000	0	995.707119618172
425	0	1000	0	995.757683708702
430	0	1000	0	995.807070791956
435	0	1000	0	995.855321485654
440	0	1000	0	995.902474560057
445	0	1000	0	995.948567041816
450	0	1000	0	995.993634310895
455	0	1000	0	996.037710191095
460	0	1000	0	996.080827034672
465	0	1000	0	996.1230158015
470	0	1000	0	996.164306133175
475	0	1000	0	996.204726422434
480	0	1000	0	996.244303878231
485	0	1000	0	996.2830645868
490	0	1000	0	996.321033568958
495	0	1000	0	996.358234833951
500	0	1000	0	996.394691430051
505	0	1000	0	996.430425492163
510	0	1000	0	996.465458286617
515	0	1000	0	996.499810253357
520	0	1000	0	996.533501045691
525	0	1000	0	996.566549567769
530	0	1000	0	996.598974009943
535	0	1000	0	996.630791882136
540	0	1000	0	996.662020045362
545	0	1000	0	996.692674741506
550	0	1000	0	996.722771621485
555	0	1000	0	996.752325771881
560	0	1000	0	996.781351740143
565	0	1000	0	996.80986355846
570	0	1000	0	996.837874766372
575	0	1000	0	996.865398432199
580	0	1000	0	996.892447173362
585	0	1000	0	996.919033175662
590	0	1000	0	996.945168211582
595	0	1000	0	996.970863657659
600	0	1000	0	996.996130510991
605	0	1000	0	997.020979404924
610	0	1000	0	997.045420623968
615	0	1000	0	997.069464117985
620	0	1000	0	997.093119515688
625	0	1000	0	997.116396137495
630	0	1000	0	997.13930300777
635	0	1000	0	997.161848866482
640	0	1000	0	997.184042180322
645	0	1000	0	997.205891153297
650	0	1000	0	997.227403736845
655	0	1000	0	997.24858763947
660	0	1000	0	997.269450335959
665	0	1000	0	997.289999076166
670	0	1000	0	997.310240893413
675	0	1000	0	997.330182612508
680	0	1000	0	997.349830857423
685	0	1000	0	997.369192058619
690	0	1000	0	997.388272460067
695	0	1000	0	997.407078125955
700	0	1000	0	997.425614947117
705	0	1000	0	997.443888647177
710	0	1000	0	997.461904788447
715	0	1000	0	997.479668777561
720	0	1000	0	997.497185870892
725	0	1000	0	997.514461179729
730	0	1000	0	997.531499675252
735	0	1000	0	997.548306193299
740	0	1000	0	997.56488543894
745	0	1000	0	997.581241990868
750	0	1000	0	997.597380305611
755	0	1000	0	997.613304721585
760	0	1000	0	997.629019462973
765	0	1000	0	997.644528643467
770	0	1000	0	997.659836269854
775	0	1000	0	997.674946245465
780	0	1000	0	997.689862373495
785	0	1000	0	997.704588360192
790	0	1000	0	997.719127817926
795	0	1000	0	997.733484268143
800	0	1000	0	997.747661144208
805	0	1000	0	997.761661794144
810	0	1000	0	997.77548948326
815	0	1000	0	997.7891473967
820	0	1000	0	997.802638641877
825	0	1000	0	997.815966250839
830	0	1000	0	997.829133182532
835	0	1000	0	997.842142324997
840	0	1000	0	997.854996497474
845	0	1000	0	997.867698452447
850	0	1000	0	997.880250877599
855	0	1000	0	997.892656397717
860	0	1000	0	997.904917576513
865	0	1000	0	997.917036918391
870	0	1000	0	997.929016870161
875	0	1000	0	997.940859822672
880	0	1000	0	997.952568112413
885	0	1000	0	997.964144023045
890	0	1000	0	997.975589786884
895	0	1000	0	997.98690758634
900	0	1000	0	997.998099555299
905	0	1000	0	998.00916778047
910	0	1000	0	998.020114302674
915	0	1000	0	998.030941118109
920	0	1000	0	998.041650179549
925	0	1000	0	998.052243397532
930	0	1000	0	998.062722641487
935	0	1000	0	998.073089740836
940	0	1000	0	998.083346486061
945	0	1000	0	998.09349462973
950	0	1000	0	998.1035358875
955	0	1000	0	998.113471939078
960	0	1000	0	998.123304429164
965	0	1000	0	998.133034968353
970	0	1000	0	998.142665134018
975	0	1000	0	998.15219647116
980	0	1000	0	998.161630493234
985	0	1000	0	998.170968682953
990	0	1000	0	998.18021249306
995	0	1000	0	998.189363347087
1000	0	1000	0	998.19842264008
1005	0	1000	0	998.20739173931
1010	0	1000	0	998.216271984962
1015	0	1000	0	998.225064690801
1020	0	1000	0	998.233771144823
1025	0	1000	0	998.242392609876
1030	0	1000	0	998.250930324281
1035	0	1000	0	998.259385502414
1040	0	1000	0	998.267759335294
1045	0	1000	0	998.276052991128
1050	0	1000	0	998.284267615866
1055	0	1000	0	998.292404333725
1060	0	1000	0	998.300464247697
1065	0	1000	0	998.308448440055
1070	0	1000	0	998.316357972831
1075	0	1000	0	998.324193888292
1080	0	1000	0	998.331957209396
1085	0	1000	0	998.339648940234
1090	0	1000	0	998.347270066465
1095	0	1000	0	998.35482155574
1100	0	1000	0	998.362304358106
1105	0	1000	0	998.369719406409
1110	0	1000	0	998.377067616679
1115	0	1000	0	998.384349888508
1120	0	1000	0	998.391567105417
1125	0	1000	0	998.398720135215
1130	0	1000	0	998.405809830342
1135	0	1000	0	998.412837028213
1140	0	1000	0	998.419802551544
1145	0	1000	0	998.426707208674
1150	0	1000	0	998.433551793881
1155	0	1000	0	998.44033708768
1160	0	1000	0	998.447063857123
1165	0	1000	0	998.453732856093
1170	0	1000	0	998.460344825575
1175	0	1000	0	998.466900493939
1180	0	1000	0	998.473400577205
1185	0	1000	0	998.479845779304
1190	0	1000	0	998.486236792328
1195	0	1000	0	998.492574296783
1200	0	1000	0	998.49885896183
1205	0	1000	0	998.505091445517
