Time	M0	M1	L0	L1
0	0	0	0	0
5	0	999.88660543101	0	649.648212476193
10	0	999.999999394956	0	820.438166647657
15	0	999.999999315757	0	879.66016494885
20	0	999.999999960962	0	909.576088925642
25	0	1000.00000005876	0	927.607357443409
30	0	1000.00000000872	0	939.656904257274
35	0	1000.00000000057	0	948.275074973374
40	0	999.999999999141	0	954.743927220246
45	0	1000.00000000023	0	959.776942113615
50	0	999.999999999836	0	963.804399409901
55	0	999.999999999408	0	967.10035703416
60	0	999.999999999905	0	969.84621393912
65	0	999.999999999992	0	972.16964570727
70	0	999.999999999997	0	974.161317761525
75	0	1000.00000000001	0	975.886817666077
80	0	999.999999999989	0	977.396134242952
85	0	999.999999999997	0	978.728121929465
90	0	1000	0	979.913014051861
95	0	1000	0	980.972866704101
100	0	1000	0	981.925718852871
105	0	1000	0	982.787905288587
110	0	1000	0	983.572499751879
115	0	999.999999999999	0	984.288368608202
120	0	1000	0	984.943470635173
125	0	1000	0	985.546726798492
130	0	1000	0	986.104799917452
135	0	1000	0	986.620701872897
140	0	1000	0	987.097856839662
145	0	1000	0	987.543064443874
150	0	1000	0	987.961453626044
155	0	1000	0	988.351709600065
160	0	1000	0	988.712973729469
165	0	1000	0	989.052613824638
170	0	1000	0	989.376223228632
175	0	1000	0	989.680510833427
180	0	1000	0	989.96776662454
185	0	1000	0	990.240265453664
190	0	1000	0	990.498042860543
195	0	1000	0	990.741895131887
200	0	1000	0	990.973718751455
205	0	1000	4.1032081052406E-24	991.194505497713
210	0	1000	7.0165466468209E-23	991.404914229336
215	0	1000	3.03449369289532E-22	991.605538767834
220	0	1000	-2.48522903892504E-21	991.796862145706
225	0	1000	-7.08180397408532E-21	991.979408206262
230	0	1000	-4.99709506298904E-21	992.153936952084
235	0	1000	9.33902344982553E-21	992.321107338736
240	0	1000	2.67122830442875E-20	992.48136619159
245	0	1000	3.81487051774587E-20	992.635067853824
250	0	1000	4.54408069988653E-20	992.782574325034
255	0	1000	5.70383735234728E-20	992.924266150465
260	0	1000	7.50803110415208E-20	993.060436340775
265	0	1000	1.11234651318499E-19	993.191475748418
270	0	1000	1.61340166915357E-19	993.317587016175
275	0	1000	2.37710528767522E-19	993.439178865244
280	0	1000	3.32635885443986E-19	993.556446893357
285	0	1000	4.4837302538244E-19	993.669707459625
290	0	1000	5.72990516938233E-19	993.779085987423
295	0	1000	6.99782146163107E-19	993.884769212796
300	0	1000	8.21166173570579E-19	993.986888701951
305	0	1000	9.34319018340772E-19	994.085607149775
310	0	1000	1.04230608819708E-18	994.181105524597
315	0	1000	1.14564274700385E-18	994.273543879648
320	0	1000	1.25246968092395E-18	994.363123338252
325	0	1000	1.36177615167434E-18	994.449962202229
330	0	1000	1.47564252841315E-18	994.534198662489
335	0	1000	1.59191511179487E-18	994.615928755765
340	0	1000	1.70876131725689E-18	994.695253241529
345	0	1000	1.82979748694136E-18	994.772323627551
350	0	1000	1.94543160230712E-18	994.847181072084
355	0	1000	2.04898875104035E-18	994.919881935111
360	0	1000	2.14781333241141E-18	994.990561539551
365	0	1000	2.23678982571804E-18	995.059262760933
370	0	1000	2.31939480988542E-18	995.126080260817
375	0	1000	2.4025063574199E-18	995.191110461628
380	0	1000	2.48409643470141E-18	995.254419990413
385	0	1000	2.57021031864154E-18	995.316107069638
390	0	1000	2.65782911668227E-18	995.376205098755
395	0	1000	2.74720231082004E-18	995.434771087621
400	0	1000	2.84098699824807E-18	995.491881092392
405	0	1000	2.93920165997147E-18	995.547592334424
410	0	1000	3.03812161965426E-18	995.60193890057
415	0	1000	3.1397546341194E-18	995.654989142794
420	0	1000	3.24400631696799E-18	995.706798219214
425	0	1000	3.34959989597973E-18	995.757387066986
430	0	1000	3.45616091588387E-18	995.806803699506
435	0	1000	3.56301460335087E-18	995.855087844932
440	0	1000	3.67007619033584E-18	995.902274892058
445	0	1000	3.77778982788849E-18	995.948397762749
450	0	1000	3.88532368337322E-18	995.993485311502
455	0	1000	3.99237106095423E-18	996.037564562647
460	0	1000	4.09936025500001E-18	996.080684553183
465	0	1000	4.20598526123833E-18	996.1228661382
470	0	1000	4.31224487397351E-18	996.164137489035
475	0	1000	4.41829310211905E-18	996.204532726279
480	0	1000	4.52434542544996E-18	996.244085344544
485	0	1000	4.63059228625985E-18	996.282822144732
490	0	1000	4.73723524407964E-18	996.320771430637
495	0	1000	4.84388178783083E-18	996.357954969181
500	0	1000	4.95092105588836E-18	996.394400681462
505	0	1000	5.05849912915539E-18	996.430133189807
510	0	1000	5.16634162832431E-18	996.465169390448
515	0	1000	5.27435412701502E-18	996.499527849654
520	0	1000	5.38255998956022E-18	996.533227830933
525	0	1000	5.49090349468122E-18	996.566286376525
530	0	1000	5.59942616989728E-18	996.598721376142
535	0	1000	5.70799086521512E-18	996.630546198878
540	0	1000	5.81650352845769E-18	996.661774007803
545	0	1000	5.9250351916039E-18	996.692427251043
550	0	1000	6.03351258845393E-18	996.722519383963
555	0	1000	6.14186828789389E-18	996.752063738801
560	0	1000	6.25009315002241E-18	996.781076328626
565	0	1000	6.35822883853731E-18	996.809575333617
570	0	1000	6.46623697404978E-18	996.837574295225
575	0	1000	6.5741185897191E-18	996.865088329517
580	0	1000	6.68183833134223E-18	996.892128240052
585	0	1000	6.78940964789326E-18	996.91870879146
590	0	1000	6.89683634603876E-18	996.9448430333
595	0	1000	7.0041006208297E-18	996.970541068281
600	0	1000	7.11117992770169E-18	996.995811736151
605	0	1000	7.2180808010917E-18	997.020665990434
610	0	1000	7.32481156211195E-18	997.045113094319
615	0	1000	7.43152534485252E-18	997.069164175988
620	0	1000	7.53821550041153E-18	997.092826755729
625	0	1000	7.64493777233921E-18	997.116108737918
630	0	1000	7.75175404092629E-18	997.139017400232
635	0	1000	7.85873154707058E-18	997.161559379706
640	0	1000	7.9657561937424E-18	997.183751110008
645	0	1000	8.07291227585692E-18	997.205597418178
650	0	1000	8.1802263049057E-18	997.227105867395
655	0	1000	8.28770478693475E-18	997.248284575798
660	0	1000	8.39534364440607E-18	997.269141629277
665	0	1000	8.5031983072662E-18	997.289684057668
670	0	1000	8.61126613297927E-18	997.309919564158
675	0	1000	8.71951512126994E-18	997.329856108484
680	0	1000	8.82792157473965E-18	997.349501358894
685	0	1000	8.93645045031716E-18	997.368862984851
690	0	1000	9.04514841706373E-18	997.387945956445
695	0	1000	9.15406284668711E-18	997.406754877166
700	0	1000	9.26312014947581E-18	997.425297492261
705	0	1000	9.37230074749279E-18	997.443579619455
710	0	1000	9.48158171820643E-18	997.461606797767
715	0	1000	9.59095486836076E-18	997.479383724594
720	0	1000	9.70044221180294E-18	997.49691377226
725	0	1000	9.81000486098528E-18	997.514201767038
730	0	1000	9.91962939092731E-18	997.531251335961
735	0	1000	1.00293033382333E-17	997.548065647064
740	0	1000	1.01390095610641E-17	997.564648081409
745	0	1000	1.02486795160396E-17	997.581007657498
750	0	1000	1.03583160474159E-17	997.597144846888
755	0	1000	1.04678938365995E-17	997.613063109557
760	0	1000	1.0577386405363E-17	997.628765789833
765	0	1000	1.06867661532995E-17	997.644256131645
770	0	1000	1.07960833630257E-17	997.659543835228
775	0	1000	1.09053017081023E-17	997.67463144327
780	0	1000	1.1014412229944E-17	997.68952379456
785	0	1000	1.11234141923566E-17	997.704226450192
790	0	1000	1.1232311383548E-17	997.718745399396
795	0	1000	1.13411499522726E-17	997.733082200062
800	0	1000	1.14499572040373E-17	997.747242121876
805	0	1000	1.15587599924654E-17	997.761231839684
810	0	1000	1.16676040433135E-17	997.775057004411
815	0	1000	1.17765453210808E-17	997.788723484413
820	0	1000	1.1885507205566E-17	997.802230522978
825	0	1000	1.1994409854729E-17	997.815576898563
830	0	1000	1.21033406489022E-17	997.828769047556
835	0	1000	1.22122975225195E-17	997.841808783241
840	0	1000	1.23212727802173E-17	997.854697280203
845	0	1000	1.24302794386122E-17	997.86743548564
850	0	1000	1.25393705146265E-17	997.880024408839
855	0	1000	1.26485083206328E-17	997.892462819587
860	0	1000	1.27576880083259E-17	997.904749338603
865	0	1000	1.28669013606723E-17	997.916881768336
870	0	1000	1.29761386664495E-17	997.928859891507
875	0	1000	1.30854039491837E-17	997.940705736662
880	0	1000	1.31946736192929E-17	997.952409843539
885	0	1000	1.33039298093884E-17	997.963975211032
890	0	1000	1.3413151076265E-17	997.975405482474
895	0	1000	1.35223122025623E-17	997.986705032937
900	0	1000	1.36314887811979E-17	997.99787397196
905	0	1000	1.37406371501421E-17	998.008918899846
910	0	1000	1.38497488255608E-17	998.019845491494
915	0	1000	1.39588221709795E-17	998.030659948819
920	0	1000	1.40678579438856E-17	998.041369294519
925	0	1000	1.41768708072297E-17	998.051962204725
930	0	1000	1.42858709804532E-17	998.062441231721
935	0	1000	1.4394870525724E-17	998.072812629303
940	0	1000	1.45038888733508E-17	998.083077487525
945	0	1000	1.46129505655263E-17	998.093236259739
950	0	1000	1.47220157308676E-17	998.103290556548
955	0	1000	1.48310462751554E-17	998.113241317058
960	0	1000	1.49400821981406E-17	998.123086709841
965	0	1000	1.50491218644427E-17	998.132825266969
970	0	1000	1.51581615411965E-17	998.142454766729
975	0	1000	1.52672024768417E-17	998.151977283437
980	0	1000	1.53762552463515E-17	998.161402346962
985	0	1000	1.54853059052597E-17	998.170723692459
990	0	1000	1.55943481215615E-17	998.179941634786
995	0	1000	1.57033736010704E-17	998.189056602233
1000	0	1000	1.58123780976767E-17	998.198070354328
1005	0	1000	1.59214013716098E-17	998.206993692126
1010	0	1000	1.60304191962497E-17	998.215825873178
1015	0	1000	1.61394319586786E-17	998.224571624513
1020	0	1000	1.62484406969688E-17	998.233236628212
1025	0	1000	1.63574472047578E-17	998.241827609772
1030	0	1000	1.64664675672758E-17	998.250330984808
1035	0	1000	1.65755038872037E-17	998.258758250584
1040	0	1000	1.6684564644214E-17	998.267113739804
1045	0	1000	1.67936608561086E-17	998.2754010042
1050	0	1000	1.69028057263166E-17	998.283623632567
1055	0	1000	1.70119641392025E-17	998.291775885699
1060	0	1000	1.71211387674516E-17	998.29985852262
1065	0	1000	1.72303406727472E-17	998.307873327353
1070	0	1000	1.73395679658985E-17	998.315819121847
1075	0	1000	1.74488172230763E-17	998.323693819145
1080	0	1000	1.75580801951827E-17	998.331497749124
1085	0	1000	1.76673466937603E-17	998.339230221306
1090	0	1000	1.7776607501008E-17	998.346886061278
1095	0	1000	1.78858490710217E-17	998.354461135207
1100	0	1000	1.79950550364488E-17	998.361950422851
1105	0	1000	1.81042298139489E-17	998.369358145347
1110	0	1000	1.82134108892196E-17	998.376703054532
1115	0	1000	1.83225658847577E-17	998.383974477254
1120	0	1000	1.8431692741719E-17	998.391175172677
1125	0	1000	1.85407907011401E-17	998.398308967947
