Time	catalyst0	catalyst1	sp_22
0	5	5	0
10	4.45074254118783	4.45207644381784	0.000528878879396132
20	4.05011897298833	4.05844143056959	0.00351536186059972
30	3.74577485443054	3.76823869078149	0.01000831002659
40	3.50744214425701	3.55074527466595	0.0202047066197789
50	3.31630209713141	3.38605099487543	0.033899720796821
60	3.15983291096419	3.26048487566601	0.0507294641579778
70	3.02958036962916	3.16453716259968	0.0702709203153951
80	2.91965770974607	3.09140698267458	0.0921071879628831
90	2.82587023881997	3.03614157971797	0.115858918478753
100	2.74505918436887	2.99495698829008	0.141199269369113
110	2.67480255218973	2.96493532496961	0.167848914770711
120	2.61321366894032	2.94380877956287	0.195569413882089
130	2.55886928184166	2.92986663149463	0.224161046088497
140	2.51073762071863	2.92186443489635	0.25345999765062
150	2.46789991898585	2.91865698062106	0.283328651238385
160	2.42957693832479	2.91934087448675	0.31365540123869
170	2.39505397373742	2.92311366299492	0.344348105475488
180	2.36382584300826	2.92939206600055	0.375324501489367
190	2.33549850917506	2.93770374583914	0.406512710346229
200	2.30976898218353	2.94769480966958	0.437850988667199
210	2.28629643864137	2.95904742485232	0.469287588726509
220	2.26484590979673	2.97150008535083	0.500782144027663
230	2.24520199692278	2.98483705864051	0.532303463897959
240	2.22714707333316	2.9988376345008	0.563828026085131
250	2.21053418972695	3.01333701307871	0.595332088466956
260	2.19521981281631	3.02820597171738	0.626796911985049
270	2.18105473634835	3.04337206531059	0.658202512576793
280	2.16797738265884	3.05877351810332	0.689538541402058
290	2.15591337157453	3.07436502557955	0.720796685923789
300	2.14477675651227	3.09008132018162	0.751972752932189
310	2.13448095479394	3.10583992577061	0.783058143645709
320	2.1249406482194	3.12158148178463	0.814043353296223
330	2.11607133438009	3.13727375112887	0.844913735460696
340	2.10784703126184	3.15293766601361	0.875662848157357
350	2.10023195285339	3.16857122595621	0.906285327095817
360	2.0931968925574	3.18415774610727	0.936780958342382
370	2.0866727197187	3.19963897387402	0.967147854285025
380	2.0806203463871	3.21498513462381	0.997380856815052
390	2.07500501338607	3.23018115943258	1.02747193268256
400	2.06980620480017	3.24528424758722	1.05741743758845
410	2.06499432180278	3.26028943873919	1.08721589677846
420	2.06054409687245	3.2751941142794	1.11686806559492
430	2.05643714049866	3.28999307083319	1.14637413175879
440	2.05265377967204	3.30468435459071	1.17573491769009
450	2.04917606342631	3.31926422336269	1.20495145589309
460	2.04598484078266	3.33373517926025	1.23402418896512
470	2.04306232576119	3.34809917886481	1.26295368259371
480	2.04039167916454	3.36235922229813	1.29174048124653
490	2.03795771834452	3.37651757618699	1.32038524305144
500	2.03574528875102	3.39057924098512	1.3488884543016
510	2.03374231201587	3.40454469117047	1.3772511421916
520	2.03193587693958	3.41841946435985	1.40547389399974
530	2.03031505445203	3.43220415712333	1.43355787150145
540	2.02886957450722	3.44590239004043	1.46150401532747
550	2.02758925777538	3.45951628823558	1.48931352070975
560	2.02646497891286	3.47304794546958	1.51698766458672
570	2.02548798710337	3.48649969572924	1.54452775394292
580	2.02464954190101	3.49987394299318	1.57193514911978
590	2.02394248284697	3.51317279630168	1.59921128100741
600	2.02336020160358	3.52639866766549	1.62635740360508
610	2.02289430920569	3.53955367013231	1.6533749861359
620	2.02253699424658	3.55264000899274	1.68026543235323
630	2.0222851754843	3.56565934116481	1.70702999000453
640	2.02213183535111	3.57861377990859	1.7336700366615
650	2.02206932962587	3.59150551113272	1.76018697056355
660	2.02209226419825	3.60433634198257	1.78658213457499
670	2.02220026412894	3.61710705916949	1.81285677608393
680	2.02238497462992	3.6298200717662	1.8390122942736
690	2.0226409299934	3.64247720147434	1.86505003337027
700	2.02297106059642	3.65507801039086	1.89097107067751
710	2.02337134291402	3.66762393208851	1.91677670457268
720	2.02383403279296	3.68011740145787	1.94246835171686
730	2.02435431214741	3.69256006590867	1.96804733574753
740	2.02492736289151	3.70495357285068	1.99351498030222
750	2.02554836693943	3.71729956969364	2.01887260901842
760	2.02622617185438	3.72959554019645	2.0441206343351
770	2.02697604171905	3.74183701313242	2.06925904085036
780	2.02777353650266	3.75403161432679	2.09429046055431
790	2.02861463634421	3.76618074798611	2.11921616386039
800	2.02949532138273	3.77828581831692	2.14403742118204
810	2.03041157175723	3.79034822952578	2.1687555029327
820	2.03135936760672	3.80236938581923	2.19337167952582
830	2.03233468907022	3.81435069140383	2.21788722137485
840	2.03333351628674	3.82629355048613	2.24230339889323
850	2.0343518293953	3.83819936727266	2.26662148249439
860	2.03538560853491	3.85006954596999	2.29084274259179
870	2.0364672433431	3.86189382431873	2.31496515857485
880	2.03760166454926	3.87367073854422	2.33898919182068
890	2.03875936960861	3.88540985810861	2.36291841610111
900	2.03993794722312	3.89711207179679	2.38675395643293
910	2.04113498609477	3.90877826839363	2.41049693783292
920	2.04234807492551	3.92040933668398	2.43414848531789
930	2.04357480241733	3.93200616545272	2.4577097239046
940	2.04481275727218	3.94356964348473	2.48118177860986
950	2.04605952819205	3.95510065956486	2.50456577445046
960	2.04731270387889	3.96660010247798	2.52786283644317
970	2.04856987303468	3.97806886100897	2.55107408960479
980	2.04986745789944	3.98949490662038	2.57419432044497
990	2.05119175812764	4.00088288320857	2.59722649660703
1000	2.05252851974952	4.01223761882367	2.62017367609826
