Time	OUTPUT (Mean)	OUTPUT (Std)
0	0	0
0.0276891585812072	6.89995715277753E-10	2.62677695002534E-05
2.04899773500934	3.7685041410834E-06	0.00194125770162138
5.57916174437408	2.78120608820225E-05	0.00527359764086264
7.72486782467846	5.317021474495E-05	0.00729148204459955
9.87057390498284	8.656910830899E-05	0.00930360965332958
12.0162799852872	0.000127941320973421	0.0113099614309637
15.9803524262855	0.000225120453871941	0.0150013287988544
19.9444248672838	0.000348866743189291	0.0186727943782725
23.9084973082821	0.000498767519882971	0.0223242488529622
27.8725697492804	0.000674415271856857	0.0259555999585772
34.1660036522808	0.00100517690161929	0.0316792746318394
40.4594375552812	0.001398239912866	0.0373516708275671
46.7528714582816	0.00185205384948791	0.0429724834099741
53.046305361282	0.00236509878966735	0.0485414957778214
61.2326978323026	0.00311864741765599	0.0557076646358395
69.4190903033232	0.00396670628474278	0.0627853513560586
77.6054827743438	0.0049061638811029	0.0697742441899984
85.7918752453644	0.00593398829934653	0.0766742140885151
95.9449489275836	0.00732708281389415	0.0851080518661757
106.098022609803	0.00884612648451812	0.0934047784181729
116.251096292022	0.0104858515962695	0.101564490661137
126.404169974241	0.0122411575344865	0.109587578173364
138.221679349481	0.0144232552761956	0.118754365955689
150.039188724721	0.0167478143427339	0.127737470416492
161.856698099961	0.0192076615499194	0.136538010312125
173.674207475202	0.0217958894852969	0.145157430358324
189.464352340664	0.025443125293007	0.156394342327556
205.254497206127	0.0292927677834142	0.167314665666062
221.04464207159	0.0333305923732029	0.177922919752524
236.834786937052	0.0375430670142804	0.188224197004468
256.015567484684	0.0428767572950807	0.200332102321991
275.196348032316	0.0484280142877361	0.212004826181462
294.377128579949	0.0541768286206764	0.223252810640745
313.557909127581	0.0601043624556113	0.234086847155484
338.617075088613	0.0680890572900273	0.247636002607298
363.676241049646	0.0763134599340719	0.26052303608114
388.735407010679	0.0847449402844246	0.272773405876497
413.794572971712	0.0933532701612922	0.284411858422378
444.859703611374	0.104230119583804	0.298028608359574
475.924834251036	0.115291265264158	0.310792399558226
506.989964890698	0.126495677044894	0.322749893252396
538.05509553036	0.137805915747028	0.333943918597029
574.750494362188	0.151259156664546	0.346244113661006
611.445893194016	0.164769640609082	0.357610502375655
648.141292025845	0.17829774644952	0.36810886987955
684.836690857673	0.19180782466568	0.377797184877266
729.808769445609	0.208299071316458	0.38865336096713
774.780848033545	0.224676320647399	0.398483061778681
819.75292662148	0.240903768915396	0.407379382099848
864.725005209416	0.256949708688923	0.415421238876329
920.493716571999	0.276563245371946	0.424326796728553
976.262427934582	0.295831653850685	0.43217628667108
1032.03113929717	0.314732454059554	0.439091080637553
1087.79985065975	0.333245963517166	0.445171254167799
1153.03299791291	0.354400899458374	0.451356461271877
1218.26614516608	0.375010844773653	0.456667951887406
1283.49929241924	0.395077958715522	0.461222970771848
1348.7324396724	0.414604575539103	0.465120319276254
1432.33245696291	0.438859012080479	0.469297040215142
1515.93247425343	0.462275886892677	0.472695823506341
1599.53249154394	0.484890050879828	0.475446136879435
1683.13250883445	0.506732059139406	0.477663862636978
1764.45827116233	0.527278072499169	0.479394009590076
1845.78403349021	0.547165291722712	0.480772477263163
1927.10979581808	0.566427416234264	0.481855658820864
2008.43555814596	0.585096323628565	0.482698616188346
2106.30708106085	0.606821907155987	0.483449427952577
2204.17860397574	0.627785064366191	0.48396289657812
2302.05012689063	0.648033296406583	0.48428159167649
2399.92164980552	0.667612378978715	0.484454889021349
2500.07496566295	0.686997819062623	0.484506637840272
2600.22828152037	0.705765470031915	0.484455698277955
2700.38159737779	0.723951987132015	0.484319566478056
2800.53491323522	0.741593591825752	0.484121275762197
2919.42964225171	0.761871651619448	0.483819076906477
3038.3243712682	0.781471846676735	0.48345559663246
3157.21910028469	0.800435817340191	0.483038505287594
3276.11382930118	0.818806867356307	0.48258687006397
3399.95203707739	0.837347357630873	0.482081222170987
3523.7902448536	0.855316281985442	0.481542526915664
