Time	OUTPUT (Mean)	OUTPUT (Std)
0	0	0
0.0547380394778256	3.59499191168335E-09	5.99582507380914E-05
1.96781773248938	3.4775668596726E-06	0.00186481813148693
3.90844651476213	1.3679629937739E-05	0.00369855667826636
5.97639578347983	3.189669234321E-05	0.00564756787698579
8.13576569848325	5.89428918472746E-05	0.00767705706698487
9.95922637806817	8.81150259599297E-05	0.00938628447138562
12.1656138003659	0.000131104099092862	0.0114488447692724
14.8353425813462	0.000194282062446542	0.0139363032022504
18.0657144063323	0.000286894698438763	0.0169340118831673
19.9270238864434	0.000348214216336722	0.0186552153627085
21.9744643145656	0.000422321673780305	0.0205434153538478
24.2266487855	0.000511828106184521	0.0226142187426655
26.7040517035278	0.000619864355813299	0.0248845590599359
29.4291949133584	0.000750180688068694	0.0273727788598611
32.426852444172	0.000907264284830682	0.030098709567011
35.7242757280671	0.00109647743049899	0.0330837462762436
39.3514413403516	0.00132421951899998	0.0363509142914843
43.3413235138646	0.00159811631015076	0.0399249233461464
47.7301939047289	0.00192724012897026	0.0438322044407488
52.5579513346796	0.00232236490055629	0.0481009230431488
57.8684845076254	0.00279626000376767	0.0527609610085145
63.7100709978658	0.00336402685346064	0.057843857981451
70.1358161371302	0.00404348181171219	0.0633827012452589
77.2041357903211	0.00485558839316833	0.0694119510055964
84.979287408831	0.00582494065791779	0.0759671859881068
93.5319541891919	0.00698029804561051	0.0830847520815683
102.939887647589	0.00835516954568082	0.0908012947132342
113.288614451826	0.00998844185410257	0.0991531539150829
124.672213936486	0.0119250418649448	0.10817559993115
137.194173369613	0.0142166183234388	0.11790188713593
150.968328746052	0.0169222206004146	0.128362105511689
166.119899660135	0.0201089442823784	0.139581812624237
182.786627665626	0.0238525036761794	0.151580435713403
201.120028471666	0.0282376806575959	0.164369444025794
221.286769358311	0.0333585880676727	0.177950306716831
243.47018433362	0.0393186749442665	0.192312272269169
267.87194080646	0.0462303915602136	0.207430031841423
294.713872926583	0.0542144262979962	0.223261361144552
324.23999825872	0.0633984260870233	0.239744872351691
356.718736124069	0.0739151201345839	0.256798046996637
392.445347775954	0.0858997858621975	0.274315759131405
431.744620593028	0.0994870289955835	0.292169529850822
474.973820691808	0.11480689856165	0.310207772704282
522.525940800467	0.13198042249589	0.328257286386389
574.833272919992	0.151114728605834	0.346126218067421
632.371338251469	0.172298003421041	0.363608650633011
695.663210116093	0.195594628731906	0.380490855890862
765.284269167181	0.221040909178438	0.396559104600426
841.867434123377	0.248641847817874	0.411608741153586
926.108915575192	0.278369422849259	0.425454032110774
1018.77454517219	0.31016275247535	0.437938107512552
1120.70673772889	0.343930397484615	0.448942161419792
1232.83214954125	0.379554844546979	0.458392994512285
1356.17010253486	0.416898953656329	0.46626799400117
1491.84185082782	0.455813872185703	0.472596772190562
1641.08077395008	0.496147660103301	0.477458927861126
1805.24358938457	0.537753686675832	0.480977740100253
1985.8226863625	0.580497794826754	0.483310021159763
2184.45969303823	0.624189646532185	0.484538055108358
2402.96040038153	0.668738514564821	0.484900584146658
2643.31117845916	0.714098848392955	0.48464023333693
2907.69703434455	0.760344523985083	0.483979442715356
3198.52147581849	0.8074073704015	0.482979265162628
3518.42836143981	0.855174233297387	0.481632817481165
