Time	OUTPUT
0	0
1.8	2.90015762160392E-06
3.6	1.15568388956125E-05
5.4	2.59639217923545E-05
7.2	4.61149775050614E-05
9	7.19457251931112E-05
10.8	0.000103407787965386
12.6	0.000140461526124926
14.4	0.000183067299974776
16.2	0.000231185469817977
18	0.000284776395957571
19.8	0.000343800527890149
21.6	0.00040822129689929
23.4	0.000478001414480275
25.2	0.000553102384277268
27	0.000633485709934433
28.8	0.000719112895095937
30.6	0.000809945443405944
32.4	0.000905944858508619
34.2	0.00100707694047969
36	0.0011133093917388
37.8	0.00122460600459436
39.6	0.00134093056910531
41.4	0.00146224687533061
43.2	0.00158851871332921
45	0.00171970987316006
46.8	0.00185578414488211
48.6	0.00199670531855432
50.4	0.00214243718423562
52.2	0.00229294353198499
54	0.00244818815186135
55.8	0.00260813483392368
57.6	0.00277274736823092
59.4	0.00294198954484201
61.2	0.00311582589864334
63	0.0032942351808709
64.8	0.00347718898823133
66.6	0.00366465368802177
68.4	0.00385659564753937
70.2	0.00405298123408127
72	0.00425377681494461
73.8	0.00445894875742655
75.6	0.00466846342882422
77.4	0.00488228719643478
79.2	0.00510038642755537
81	0.00532272748948313
82.8	0.0055492767495152
84.6	0.00578000057494874
86.4	0.00601486533308088
88.2	0.00625383739120878
90	0.00649688563739108
91.8	0.00674398954562124
93.6	0.00699512004191904
95.4	0.00725024681221327
97.2	0.00750933972919001
99	0.00777236885229276
100.8	0.00803930442772231
102.6	0.00831011688843683
104.4	0.00858477685415183
106.2	0.00886325513134017
108	0.00914552271323207
109.8	0.00943155077981507
111.6	0.0097213106978341
113.4	0.0100147740207914
115.2	0.0103119124889466
117	0.0106126980293166
118.8	0.0109171027556758
120.6	0.0112250989685557
122.4	0.0115366591552455
124.2	0.0118517559897913
126	0.0121703623329971
127.8	0.0124924512324237
129.6	0.0128179959223896
131.4	0.0131469698239706
133.2	0.0134793465449997
135	0.0138150998800673
136.8	0.0141542038105214
138.6	0.0144966325044669
140.4	0.0148423603167665
142.2	0.0151913617890399
144	0.0155436113951536
145.8	0.0158990812047426
147.6	0.0162577451967074
149.4	0.0166195782285455
151.2	0.0169845553286804
153	0.0173526516964619
154.8	0.017723842702166
156.6	0.0180981038869947
158.4	0.0184754109630766
160.2	0.0188557398134662
162	0.0192390664921441
163.8	0.0196253672240175
165.6	0.0200146184049194
167.4	0.0204067966016092
169.2	0.0208018785517726
171	0.0211998411640212
172.8	0.021600661517893
174.6	0.0220043168638523
176.4	0.0224107846232893
178.2	0.0228200423885207
180	0.0232320679227891
181.8	0.0236468391602637
183.6	0.0240643342060395
185.4	0.0244845313361379
187.2	0.0249074089975066
189	0.0253329458080192
190.8	0.0257611205564757
192.6	0.0261919122026023
194.4	0.0266252998770514
196.2	0.0270612628814016
198	0.0274997805254967
199.8	0.0279408256026831
201.6	0.0283843735541285
203.4	0.0288304032984964
205.2	0.0292788938919094
207	0.0297298245279491
208.8	0.0301831745376558
210.6	0.0306389233895292
212.4	0.0310970506895277
214.2	0.0315575361810688
216	0.032020359745029
217.8	0.0324855013997438
219.6	0.0329529413010077
221.4	0.0334226597420741
223.2	0.0338946371536556
225	0.0343688541039234
226.8	0.0348452912985082
228.6	0.0353239295804994
230.4	0.0358047499304453
232.2	0.0362877334663534
234	0.0367728614436901
235.8	0.0372601152553809
237.6	0.0377494764318101
239.4	0.0382409266408212
241.2	0.0387344476877165
243	0.0392300215152575
244.8	0.0397276302036645
246.6	0.0402272559706168
248.4	0.0407288811712529
250.2	0.0412324882981701
252	0.0417380599814247
253.8	0.0422455789885322
255.6	0.0427550282244668
257.4	0.0432663907316618
259.2	0.0437796496900097
261	0.0442947884168617
262.8	0.0448117903670281
264.6	0.0453306391327782
266.4	0.0458513184438403
268.2	0.0463738121674018
270	0.0468981043081089
271.8	0.0474241790080669
273.6	0.04795202054684
275.4	0.0484816133414515
277.2	0.0490129419463837
279	0.0495459910535778
280.8	0.0500807454924341
282.6	0.0506171902298118
284.4	0.051155310370029
286.2	0.0516950911548632
288	0.0522365179635504
289.8	0.0527795763127859
291.6	0.0533242518567238
293.4	0.0538705286292265
295.2	0.054418380215687
297	0.0549677894655678
298.8	0.0555187415563252
300.6	0.0560712217811134
302.4	0.0566252155487841
304.2	0.057180708383887
306	0.0577376859266692
307.8	0.0582961339330759
309.6	0.0588560382747498
311.4	0.0594173849390313
313.2	0.0599801600289588
315	0.0605443497632683
316.8	0.0611099404763933
318.6	0.0616769186184655
320.4	0.0622452707553139
322.2	0.0628149835684655
324	0.0633860438551449
325.8	0.0639584385282747
327.6	0.0645321546164747
329.4	0.0651071792640631
331.2	0.0656834997310553
333	0.0662611033931648
