Time	Fuel	Reporter	sp_7
0	15	10	0
7	14.7860934344078	9.78691911402666	4.36489196319236E-06
14	14.6889501084657	9.69482627843585	6.28833217810418E-05
21	14.6370001493348	9.65473859920371	0.000289485728355574
28	14.5999681801895	9.63771610906527	0.000836874592080621
35	14.5632685738591	9.62966467454143	0.00187544797456038
42	14.5218782969073	9.62546836332781	0.00357951948928927
49	14.4731906336711	9.62205290985862	0.00611758534394827
56	14.4184055145947	9.6199206488062	0.00964503872150359
63	14.3552298273363	9.61596467346424	0.0143025758658489
70	14.2852900905528	9.61093701194337	0.0202122754711441
77	14.2106711837077	9.60603532248013	0.0274777283822372
84	14.1311271617099	9.60016604784078	0.0361857429061589
91	14.0465432287186	9.59241518836392	0.0464051452771783
98	13.9577714648496	9.58290669784413	0.0581877291438072
105	13.865654859472	9.57182341023437	0.071569658634081
112	13.7706559147734	9.55899498365576	0.0865760729467036
119	13.673516592314	9.54465597507164	0.103217232918164
126	13.5749827661409	9.52908783904619	0.121495863885427
133	13.4754746632628	9.51229069843055	0.141397582702737
140	13.3752262957154	9.49413737782097	0.162905899853855
147	13.274067482219	9.47422166367972	0.185996452906728
154	13.1723404505864	9.45258687960428	0.210640953517792
161	13.0705733077544	9.4294670571217	0.236806354856352
168	12.9692430118423	9.40519094187147	0.264447436315517
175	12.868691429722	9.37996811594547	0.293517997293515
182	12.768862755528	9.35365176337588	0.323969497436875
189	12.6695694668659	9.32596199647791	0.355753788779856
196	12.5704552036323	9.29646186949889	0.388822101810754
203	12.4715542098841	9.26513202205567	0.423122422936572
210	12.3730733082281	9.23213628488326	0.458601326485758
217	12.2757712583473	9.19821578200748	0.495201500563056
224	12.1800449513439	9.16375635321727	0.532867245903413
231	12.0859137736923	9.12878229581993	0.57154382907717
238	11.9932991056346	9.09321960962903	0.611177892182041
245	11.9016058408399	9.0564998059764	0.651721612299993
252	11.8108040098771	9.01861856106197	0.693122548501838
259	11.7211284175554	8.97983998321129	0.735329327485095
266	11.6327523303031	8.94037256447727	0.778290320832429
273	11.5455569534566	8.90013665238975	0.821958198809788
280	11.4595762700112	8.85920903031132	0.866284656010897
287	11.3747003566922	8.81752793433986	0.911220210007325
294	11.2910172623713	8.77522076645339	0.956726275330121
301	11.2085803187058	8.73239118853931	1.00275776995743
308	11.1272664486811	8.68897762879606	1.04926289039296
315	11.0471517739337	8.64508703128099	1.0962155725587
322	10.9684527733997	8.60098511881369	1.14357385789685
329	10.8909164827812	8.55647492302242	1.19129769564808
336	10.8143937049807	8.51145767215407	1.23935124383292
343	10.7390579185063	8.46615444000344	1.28769920180884
350	10.6647664601962	8.42047230719823	1.33630854546469
357	10.5917022740056	8.37464484726304	1.38514356160527
364	10.5197608895444	8.3286112194101	1.4341764585391
371	10.4488483297545	8.28232362640021	1.48337893115639
378	10.3790332434743	8.2358959572779	1.53272233504964
385	10.3102390943255	8.1892891693442	1.58218460162273
392	10.2424464268986	8.14253495410374	1.63173516791117
399	10.1754986581535	8.09551654214744	1.68135175054181
406	10.1096515638999	8.04852919369428	1.73101003972758
413	10.0449132677347	8.00162101614204	1.78068717944038
420	9.98107963894821	7.95462536664877	1.83036437811008
427	9.9182535680451	7.90768249799682	1.8800207773391
434	9.85632116844514	7.86071865318475	1.92963618181403
441	9.79504065973547	7.81351981354693	1.97919818023528
448	9.73492847927206	7.76664208445104	2.02868249692706
455	9.67572944089833	7.71985081114959	2.07808079788373
462	9.61718451931799	7.67292611730712	2.1273759245568
469	9.55957539642243	7.62618034945785	2.17655100713923
476	9.50280710054497	7.57954739046657	2.22559331209416
