Time	(R - R')	(V - V')	(Y - Y')	(L - L')
0	4	0	0	0
1500	3.63666378632765	0.816916529031905	1.61608484267258	0
3000	3.63666378632765	1.8361918980798	3.66220760769357	0
4500	3.63666378632765	2.15106156081228	4.30206142015646	0
6000	3.63666378632765	2.00170072240564	4.00664192873938	0
7500	3.63666378632765	1.81547999376838	3.63282136243194	0
9000	3.63666378632765	1.75772843695651	3.51547167315184	0
10500	3.63666378632765	1.78483746647022	3.56908447932006	0
12000	3.63666378632765	1.81881319557878	3.63728631214507	0
13500	3.63666378632765	1.8293862734468	3.65876938359869	0
15000	3.63666378632765	1.82445939815215	3.64902642072782	0
16500	3.63666378632765	1.81825922215448	3.63658058889798	0
18000	3.63666378632765	1.81632297140773	3.63264661057804	0
19500	3.63666378632765	1.81721815881507	3.63441670178324	0
21000	3.63666378632765	1.81834956941799	3.6366877833206	0
22500	3.63666378632765	1.8187041317164	3.63740812534128	0
24000	3.63666378632765	1.81854147608482	3.63708652734145	0
25500	3.63666378632765	1.8183350158821	3.63667210657582	0
27000	3.63666378632765	1.81827008974607	3.63654020773217	0
28500	3.63666378632765	1.81829964272949	3.63659863381417	0
30000	3.63666378632765	1.81833731737179	3.63667425555426	0
31500	3.63666378632765	1.81834920627948	3.63669840688234	0
33000	3.63666378632765	1.81834383686612	3.63668779246596	0
34500	3.63666378632765	1.81833696201768	3.63667399333549	0
36000	3.63666378632765	1.81833478504822	3.63666957123597	0
37500	3.63666378632765	1.81833576058278	3.63667149952875	0
39000	3.63666378632765	1.81833701511594	3.63667401750762	0
40500	3.63666378632765	1.81833741370511	3.63667482719021	0
42000	3.63666378632765	1.81833723647617	3.63667447689556	0
43500	3.63666378632765	1.81833700755552	3.63667401743055	0
45000	3.63666378632765	1.81833693457228	3.63667386918196	0
46500	3.63666378632765	1.81833696677055	3.63667393281592	0
48000	3.63666378632765	1.81833700853814	3.63667401665584	0
49500	3.63666378632765	1.81833702190386	3.63667404379888	0
50000	3.63666378632765	1.81833702109979	3.636674042267	0
50000	-4.36333621367235	1.81833702109979	3.636674042267	0
51000	-3.63666378632766	0.96255918771438	1.9567392283108	0
52500	-3.63666378632767	-1.30811423737135	-2.58836089716584	0
54000	-3.63666378632767	-2.4248840836949	-4.84414838604913	0
55500	-3.63666378632767	-2.32744398073626	-4.66066638394567	0
57000	-3.63666378632767	-1.9125710414518	-3.83023563469957	0
58500	-3.63666378632767	-1.70810348142769	-3.41724220620777	0
60000	-3.63666378632767	-1.72542119190275	-3.44979153465156	0
61500	-3.63666378632767	-1.80103996130867	-3.60115010908413	0
63000	-3.63666378632767	-1.83841022592722	-3.6766305159113	0
64500	-3.63666378632767	-1.83530339120514	-3.67079807548844	0
66000	-3.63666378632767	-1.82151492765458	-3.6431996148174	0
67500	-3.63666378632767	-1.8146830882592	-3.6294010468816	0
69000	-3.63666378632767	-1.8152392737014	-3.63044373231584	0
70500	-3.63666378632767	-1.81775328486942	-3.63547557680461	0
72000	-3.63666378632767	-1.81900217202573	-3.63799794338069	0
73500	-3.63666378632767	-1.81890260405254	-3.6378115446337	0
75000	-3.63666378632767	-1.8184442257262	-3.63689410974483	0
76500	-3.63666378632767	-1.81821592347222	-3.63643302186336	0
78000	-3.63666378632767	-1.81823374068802	-3.63646632810666	0
79500	-3.63666378632767	-1.81831731599146	-3.63663359896241	0
81000	-3.63666378632767	-1.81835905025191	-3.63671788485411	0
82500	-3.63666378632767	-1.81835586320473	-3.63671193627382	0
84000	-3.63666378632767	-1.81834062521073	-3.63668143897508	0
85500	-3.63666378632767	-1.81833299613712	-3.63666603179228	0
87000	-3.63666378632767	-1.81833356593648	-3.63666709365953	0
88500	-3.63666378632767	-1.81833634420847	-3.63667265399616	0
90000	-3.63666378632767	-1.81833773881805	-3.63667547035754	0
91500	-3.63666378632767	-1.81833763696861	-3.63667528089232	0
93000	-3.63666378632767	-1.81833713042266	-3.63667426712422	0
94500	-3.63666378632767	-1.81833687549513	-3.63667375231018	0
96000	-3.63666378632767	-1.81833689368707	-3.636673786098	0
97500	-3.63666378632767	-1.8183369860356	-3.63667397092839	0
99000	-3.63666378632767	-1.8183370326336	-3.63667406503255	0
100000	-3.63666378632767	-1.81833703377199	-3.63667406767791	0
100000	4.36333621367233	-1.81833703377199	-3.63667406767791	0
100500	3.63666378635472	-1.57134897553953	-3.16268514736133	0
102000	3.63666378632766	0.607866097320234	1.18218005016317	0
103500	3.63666378632766	2.22392468240369	4.43526949709216	0
105000	3.63666378632766	2.43877410928878	4.88120768142928	0
106500	3.63666378632766	2.04052992011315	4.08718879952291	0
108000	3.63666378632766	1.74500451436185	3.49231515367929	0
109500	3.63666378632766	1.70521143309339	3.40976084314142	0
111000	3.63666378632766	1.77769100423343	3.55426409751118	0
112500	3.63666378632766	1.83165301655595	3.6628841931387	0
114000	3.63666378632766	1.83897816070149	3.6780764286897	0
115500	3.63666378632766	1.82577616490202	3.65175627435206	0
