Time	(R - R')	(V - V')	(Y - Y')	(L - L')
0	4	0	0	0
1500	3.63657591592374	0.816893827836084	1.6160382588576	0
3000	3.63657591592374	1.8362622246717	3.66234860584539	0
4500	3.63657591592374	2.15110068291947	4.30214157353754	0
6000	3.63657591592374	2.00163759821469	4.00651666328818	0
7500	3.63657591592374	1.81539672185219	3.63265459205007	0
9000	3.63657591592374	1.7576615384622	3.51533744730369	0
10500	3.63657591592374	1.78479134585959	3.56899192588751	0
12000	3.63657591592374	1.81877880629789	3.6372174818542	0
13500	3.63657591592374	1.82934988251802	3.65869671105823	0
15000	3.63657591592374	1.82437662362792	3.64886147590516	0
16500	3.63657591592374	1.81808836748192	3.63623790921069	0
18000	3.63657591592374	1.81621543019533	3.63242939535829	0
19500	3.63657591592374	1.81722251025194	3.63442447973263	0
21000	3.63657591592374	1.81837778254329	3.63674481285712	0
22500	3.63657591592374	1.8186843739782	3.63736950423641	0
24000	3.63657591592374	1.81847650352772	3.63695694026919	0
25500	3.63657591592374	1.81826459966893	3.63653094762011	0
27000	3.63657591592374	1.8182279407494	3.6364556180429	0
28500	3.63657591592374	1.81826945235989	3.63653834366394	0
30000	3.63657591592374	1.81829714115866	3.63659408537408	0
31500	3.63657591592374	1.81830043296071	3.63660097574302	0
33000	3.63657591592374	1.81829215383797	3.63658445010448	0
34500	3.63657591592374	1.8182858001034	3.63657161538419	0
36000	3.63657591592374	1.81828599856508	3.63657189947363	0
37500	3.63657591592374	1.81828992079509	3.6365797160333	0
39000	3.63657591592374	1.81829449386669	3.63658890095349	0
40500	3.63657591592374	1.81829715991712	3.63659429315649	0
42000	3.63657591592374	1.81829796552732	3.63659592761346	0
43500	3.63657591592374	1.8182969390585	3.63659390439225	0
45000	3.63657591592374	1.81829579929503	3.63659163947357	0
46500	3.63657591592374	1.81829469506503	3.63658942864437	0
48000	3.63657591592374	1.81829318828576	3.63658640203345	0
49500	3.63657591592374	1.81829256207061	3.63658514189275	0
50000	3.63657591592374	1.81829241626725	3.63658484724509	0
50000	-4.36342408407626	1.81829241626725	3.63658484724509	0
51000	-3.63672153333744	0.962569483284317	1.95676210749393	0
52500	-3.63672153333857	-1.30828324663808	-2.58869747409458	0
54000	-3.63672153333857	-2.42513687933849	-4.84465691671012	0
55500	-3.63672153333857	-2.32749473257741	-4.66077137838061	0
57000	-3.63672153333857	-1.91245760274313	-3.83000900867519	0
58500	-3.63672153333857	-1.70798438695577	-3.41700093256489	0
60000	-3.63672153333857	-1.72548845899363	-3.44992389390379	0
61500	-3.63672153333857	-1.80121283310479	-3.60149649305692	0
63000	-3.63672153333857	-1.83855746633274	-3.67692803217436	0
64500	-3.63672153333857	-1.83528159063172	-3.67075628698654	0
66000	-3.63672153333857	-1.82142929854361	-3.64302773199133	0
67500	-3.63672153333857	-1.8146667336486	-3.62936696091464	0
69000	-3.63672153333857	-1.81529539164993	-3.63055567083164	0
70500	-3.63672153333857	-1.81780711601438	-3.63558372824239	0
72000	-3.63672153333857	-1.81902081344357	-3.63803548138947	0
73500	-3.63672153333857	-1.81892293194168	-3.63785201913136	0
75000	-3.63672153333857	-1.81847716205587	-3.63695996743807	0
76500	-3.63672153333857	-1.81824812018926	-3.63649746419405	0
78000	-3.63672153333857	-1.81826252478462	-3.63652395502687	0
