Time	Catalyst (Mean)	Input (Mean)	Catalyst (Std)	Input (Std)
0	0	0.3	0	0
0.00708537394214308	2.65673704745638E-08	0.299980870108285	0.0001629950007431	0.00437363275083289
44.5687551463641	0.600181563239302	0.39851535815205	0.704664600950064	0.501773304511983
91.7668068532143	1.52168261545496	0.854046073407909	0.939400327963889	0.802567180467753
135.644144099119	2.20516426488575	1.17977796557803	0.950505864798518	0.905118444621552
180.571296243992	2.71295403093858	1.30218389702768	0.886061671334133	0.930651336944659
229.907698913333	3.10129860648588	1.25676105713057	0.787266235323275	0.919058191770809
275.067293170465	3.34781508429275	1.12943876706713	0.693148118712569	0.887299429516241
322.317353257756	3.52908350565785	0.964898318357414	0.599931775073629	0.839504228573555
371.523695263699	3.66030280675863	0.792995341420122	0.512170993235917	0.779669621824112
422.849339723885	3.7543819620169	0.630938539061873	0.431827082183846	0.711583568164068
467.167607446993	3.8113020275684	0.510520088349789	0.371440846017272	0.651338195150563
512.808051655707	3.85340851249645	0.406079580849581	0.3173184767886	0.590051099117841
560.43433934365	3.88463880908072	0.316794790335776	0.268713420490996	0.528476853194854
610.287238367837	3.90754636658948	0.24220440019232	0.225433657826096	0.467787540505982
661.013904840449	3.92370620517194	0.182914258873108	0.188308818463569	0.410732393763061
714.111446011315	3.93530736553622	0.13538517628965	0.155825559297894	0.356480670914499
767.350401518435	3.94321275798411	0.0995048791659522	0.128784854468331	0.307780539408428
812.589655595965	3.94790377156183	0.0762682148905535	0.109482033742749	0.270768793075078
861.218490463694	3.95149405658757	0.0570804904620657	0.0919175414004252	0.235238943812007
913.236975925604	3.95416285579658	0.0416976715837642	0.0762158863311382	0.201782065632862
968.948840560644	3.95609937538832	0.0296663220645931	0.062348485716758	0.170708413380915
1012.51445810838	3.95715370640119	0.0226719240543881	0.0532817219079557	0.149507352234569
1057.14221908693	3.95793876460511	0.0171754049800924	0.0453566759859798	0.130323963694387
1102.09759489677	3.9585106887301	0.01295806348276	0.0385634448097099	0.113335233523517
1146.77021131202	3.958921656084	0.00977499983217135	0.0328203025062889	0.0985309734468258
1191.24005599199	3.95921800152836	0.00737053897717454	0.0279528535336438	0.0856228286588114
1235.58711659596	3.95943235855151	0.00555303878083087	0.0238178878484961	0.0743629139011609
1280.34328387881	3.9595891403777	0.00416659527674081	0.0202649762710325	0.0644441066956653
1325.41253340021	3.95970327503413	0.00311562952040884	0.0172229260535553	0.0557496090454927
1370.61838513971	3.9597858958588	0.00232465556502565	0.0146305922462198	0.0481697223514617
