Time	sp_1	sp_0	sp_3	sp_2	sp_5	sp_4	sp_7	sp_6
0	1000	1000	0	0	0	0	0	0
0.000996838601645845	980.260643916271	995.028207355047	19.5432549545497	19.7393560837294	0.196101129179639	0.196101129179639	4.97179264495346	4.97179264495346
0.00194258553427935	961.893283882748	990.334089604889	37.371359237762	38.1067161172522	0.735356879490205	0.735356879490205	9.66591039511161	9.66591039511161
0.00312857215840405	939.345733362259	984.478849726464	58.7768703527799	60.6542666377413	1.87739628496143	1.87739628496143	15.521150273536	15.521150273536
0.00416413969745224	920.090412188021	979.394547423544	76.6292082658492	79.909587811979	3.28037954612987	3.28037954612987	20.6054525764557	20.6054525764557
0.00554248009192539	895.072203123991	972.668045957247	99.2218619795668	104.927796876009	5.70593489644269	5.70593489644269	27.3319540427528	27.3319540427528
0.00670640735373562	874.475997913415	967.023896042152	117.297849849251	125.524002086585	8.22615223733338	8.22615223733338	32.9761039578477	32.9761039578477
0.00811475934052601	850.186757631169	960.238238995447	137.991577466603	149.813242368832	11.821664902229	11.821664902229	39.7617610045526	39.7617610045526
0.00981886524454238	821.69623686404	952.091212010395	161.380263839308	178.30376313596	16.9234992966529	16.9234992966529	47.9087879896049	47.9087879896049
0.0108007548368566	805.715421997655	947.428389937294	174.069915148241	194.284578002345	20.214662854104	20.214662854104	52.5716100627065	52.5716100627065
0.0118808333884022	788.494832543713	942.325648808826	187.389798723496	211.505167456288	24.1153687327912	24.1153687327912	57.6743511911738	57.6743511911738
0.0130689197951024	769.976414636037	936.744359801241	201.294616802316	230.023585363963	28.7289685616467	28.7289685616467	63.2556401987595	63.2556401987595
0.0143758148424726	750.107350569131	930.643101461695	215.719276836493	249.892649430869	34.1733725943761	34.1733725943761	69.3568985383048	69.3568985383048
0.0158133993945798	728.842094737609	923.977587269271	230.575737922422	271.157905262391	40.582167339969	40.582167339969	76.022412730729	76.022412730729
0.0173947424018977	706.144714369233	916.700623723985	245.749787849742	293.855285630767	48.105497781025	48.105497781025	83.2993762760154	83.2993762760154
0.0191342197099474	681.991535423208	908.76210819751	261.097889582705	318.008464576792	56.9105749940864	56.9105749940864	91.2378918024904	91.2378918024904
0.0210476447488021	656.380371948526	900.109209278708	276.427858652634	343.619628051474	67.1917693988401	67.1917693988401	99.890790721292	99.890790721292
0.0231524122915423	629.321570408203	890.68623315944	291.528726020013	370.678429591797	79.1497035717844	79.1497035717844	109.31376684056	109.31376684056
0.0254676565885565	600.845776680993	880.434901658204	306.157429812626	399.154223319007	92.9967935063817	92.9967935063817	119.565098341796	119.565098341796
0.0280144253152721	571.008630762606	869.294669571373	320.035601063702	428.991369237394	108.955768173692	108.955768173692	130.705330428627	130.705330428627
0.0308158709146593	539.8955164493	857.203143696085	332.846815393911	460.1044835507	127.25766815679	127.25766815679	142.796856303915	142.796856303915
0.0338974610739851	507.624893807787	844.096623437964	344.239764055366	492.375106192213	148.135342136847	148.135342136847	155.903376562037	155.903376562037
0.0372872102492436	474.350421347381	829.910790441307	353.836376236944	525.64957865262	171.813202415675	171.813202415675	170.089209558694	170.089209558694
0.0410159343420279	440.262595409098	814.581586613676	361.242266006649	559.737404590902	198.495138584253	198.495138584253	185.418413386324	185.418413386324
0.0451175308440907	405.588980097499	798.046299975717	366.061976384897	594.411019902501	228.349043517603	228.349043517603	201.953700024283	201.953700024283
0.0496292869963597	370.593726901632	780.244899138018	367.915914726294	629.406273098368	261.490358372074	261.490358372074	219.755100861982	219.755100861982
0.0545922187638557	335.575858185108	761.121638646447	366.459352061137	664.424141814892	297.964789753756	297.964789753756	238.878361353553	238.878361353553
0.0600514437081012	300.865306349422	740.626947520755	361.405066984667	699.134693650578	337.729626665911	337.729626665911	259.373052479245	259.373052479245
0.0660565911467713	266.815679064975	718.719606912347	352.550960985329	733.184320935025	380.633359949697	380.633359949697	281.280393087653	281.280393087653
0.0726622533293083	233.794060944827	695.369237576526	339.810275319424	766.205939055173	426.395663735749	426.395663735749	304.630762423474	304.630762423474
0.0799284817300991	202.169220565281	670.559089207655	323.236216841764	797.830779434719	474.594562592955	474.594562592955	329.440910792345	329.440910792345
0.087921332970969	172.297903145989	644.289108286738	303.040684277479	827.702096854011	524.661412576532	524.661412576532	355.710891713262	355.710891713262
0.0967134693359259	144.511349546802	616.579243084042	279.598984115644	855.488650453198	575.889666337554	575.889666337554	383.420756915958	383.420756915958
0.105866074155097	120.337873323386	588.998608104005	254.857188815289	879.662126676614	624.804937861325	624.804937861325	411.001391895995	411.001391895995
0.115933939456185	98.3933398041428	560.082726935677	228.177460118674	901.606660195857	673.429200077183	673.429200077183	439.917273064323	439.917273064323
0.127008591287381	78.8483641644459	529.912157289298	200.293209571022	921.151635835554	720.858426264532	720.858426264532	470.087842710701	470.087842710701
0.139190708301698	61.8019004168622	498.598257739945	172.028969941076	938.198099583138	766.169129642062	766.169129642062	501.401742260054	501.401742260054
0.152591037017446	47.2758124093889	466.285929946465	144.24174856141	952.724187590611	808.482439029201	808.482439029201	533.714070053535	533.714070053535
0.167331398604768	35.2029751953426	433.155623671467	117.788106259677	964.797024804657	847.00891854498	847.00891854498	566.844376328533	566.844376328533
0.183545796350824	25.4373208793565	399.424419323063	93.4421583414626	974.562679120643	881.120520779181	881.120520779181	600.575580676937	600.575580676937
0.201381633871484	17.7739568149931	365.34578077154	71.8065549086895	982.226043185007	910.419488276317	910.419488276317	634.65421922846	634.65421922846
0.221001055144211	11.9816649254507	331.207800768681	53.2419658741685	988.018335074549	934.776369200381	934.776369200381	668.792199231318	668.792199231318
0.238658534289665	8.42095863825081	303.219953147959	40.3597169938115	991.579041361749	951.219324367937	951.219324367937	696.78004685204	696.78004685204
0.258081761349664	5.72862534936874	275.157302387492	29.5541583713857	994.271374650631	964.717216279245	964.717216279245	724.842697612507	724.842697612507
0.278069302938231	3.85239419154529	248.988272298084	21.3372902640517	996.147605808455	974.810315544403	974.810315544403	751.011727701915	751.011727701915
0.300055598685655	2.48142216555808	223.067501856303	14.845954086787	997.518577834442	982.672623747655	982.672623747655	776.932498143697	776.932498143697
0.324240524007822	1.52438756031659	197.66018712812	9.91074959210425	998.475612439683	988.564862847579	988.564862847579	802.33981287188	802.33981287188
0.350843941862205	0.889317263420881	173.041046956853	6.30391468222203	999.110682736579	992.806768054357	992.806768054357	826.958953043147	826.958953043147
0.380107701502026	0.487029112307826	149.485430273514	3.78265675891936	999.512970887692	995.730314128772	995.730314128772	850.514569726486	850.514569726486
