Time	Input	Catalyst	Input_1
0	7.999714512	71.994467952	0
540	4.93542289831037	68.9087633190371	1.36638292019274
1080	3.04628892071891	65.7936563964798	2.11462892819424
1620	1.88694559194154	63.6589553643569	2.31793738659661
2160	1.24947138138796	62.39700096246	2.36918474104117
2700	0.905891995593972	61.7363262524701	2.38531194344107
3240	0.712223297598741	61.4752783003161	2.37554924579381
3780	0.59448661812817	61.4998028552502	2.33499096349535
4320	0.516132086462668	61.7452742899243	2.26523925825617
4860	0.459120990499812	62.1694760484735	2.17254340789512
5400	0.414614153692386	62.7405309255807	2.06480424391688
5940	0.377427860392282	63.4301991569075	1.94886772644415
6480	0.344843279918976	64.2136319976585	1.83006314590819
7020	0.315409879601777	65.0691861378319	1.7121903992345
7560	0.288395770139882	65.9780381018853	1.59794125756913
8100	0.26343832650835	66.9240902481632	1.48827948551
8640	0.240334693087182	67.8936936956492	1.38449472587604
9180	0.218871401309149	68.8755655129895	1.28651098056205
9720	0.198990902926371	69.8604666521674	1.19468784564919
10260	0.180610593866532	70.8406659905425	1.10848984757173
10800	0.163666511088673	71.8103077112717	1.02758822572214
11340	0.148068852794686	72.7647060869046	0.951974104553697
11880	0.133785712028326	73.7004763699353	0.881334459191391
12420	0.120720206736915	74.6139844360723	0.815821046707189
12960	0.10882946559224	75.5044248355735	0.754696973064681
13500	0.098067455757074	76.3671669358063	0.697427460526943
14040	0.0882570831296711	77.2024041011261	0.644226649878597
14580	0.0793641076923255	78.0098927081363	0.594224901909363
15120	0.0713152425480059	78.7883636902642	0.548136605928516
15660	0.0640413364985754	79.5378868169703	0.505097933480091
16200	0.0574747724430268	80.2586982199145	0.465214569727559
16740	0.0515553603083018	80.950531160819	0.42822375945444
17280	0.0462240470991184	81.6137161474158	0.393918597697964
17820	0.0414267303201564	82.248569944585	0.362115065918817
18360	0.0371121674643676	82.8555063929168	0.332816345329578
18900	0.0332358459291038	83.4354230444119	0.305668203266039
19440	0.0297551808833496	83.9886553450668	0.280590007429473
19980	0.0266314798211108	84.5159423130208	0.257442476337389
20520	0.0238295357286337	85.0180565179641	0.236092950706571
21060	0.0213174177586426	85.4957362125607	0.216419367454116
21600	0.0190662225243161	85.9497256443882	0.198300012586449
22140	0.0170496141212154	86.3808356652364	0.181615746145706
22680	0.0152442276763679	86.7898656612987	0.166267159821484
23220	0.0136282597396535	87.1776373168017	0.152158072040546
23760	0.0121829826682147	87.5449576677811	0.139198293704188
24300	0.0108895576316293	87.8926330765662	0.127298855449798
24840	0.00973231753546879	88.2214662472943	0.116377972384395
25380	0.00869784286555029	88.5322432937113	0.106362236836435
25920	0.00777220984002092	88.8257496762817	0.0971770898756256
26460	0.00694448447966032	89.1027494708055	0.0887584916971481
27000	0.00620477004336211	89.3639857869077	0.0810472212998899
27540	0.00554346766017761	89.6101929731972	0.0739854637432235
28080	0.00495363106497361	89.8420557272266	0.067526904090329
28620	0.00442618223476252	90.0602994908734	0.0616159393446402
29160	0.00395491565457675	90.2655830337846	0.0562094213971611
29700	0.00353442340529595	90.4585454637218	0.0512676578783451
30240	0.00315763316829773	90.6398650037208	0.0467437408341657
30780	0.00282077412220098	90.8101102558695	0.0426093174568008
31320	0.00251958339523039	90.9698722403889	0.0388323121577661
31860	0.00225013535972822	91.1197325672133	0.035382124390116
32400	0.00200885158815534	91.2602090942356	0.0322292364438371
32940	0.00179320304957129	91.3918270193062	0.0293504406482673
33480	0.00160082769321409	91.5150786854372	0.0267236165263675
34020	0.00142843332080973	91.63042958632	0.0243249741662338
34560	0.00127458296226606	91.7383251573387	0.0221375238754895
35100	0.00113740468333753	91.8391947185723	0.0201435347688362
35640	0.00101476935315423	91.9334594868571	0.0183246159130553
36180	0.000905559502079171	92.0215015881447	0.0166676405565338
36720	0.000808217147731371	92.1036919682412	0.0151581563561649
37260	0.00072127360277234	92.1803821223226	0.0137827413837794
37800	0.000643800586509538	92.2519007131565	0.0125309179429581
38340	0.000574680497246496	92.3185741471863	0.011391102796701
38880	0.000513038060044137	92.3807029375127	0.0103537267699394
39420	0.000458166539699097	92.4385673866039	0.0094105925477979
39960	0.000408999440903478	92.4924402858505	0.00855122261378603
40500	0.000364981323286596	92.5425703021229	0.0077687330665513
41040	0.000325549960671232	92.5891950456137	0.00705626419939421
41580	0.000290391654074283	92.6325578488627	0.00640812985161242
42120	0.000259149691779874	92.6728658269209	0.00581910384908015
42660	0.000231433417628396	92.7103186976081	0.00528410275825548
43200	0.000206599631702166	92.7451017117508	0.00479735013044037
43740	0.000184473531497731	92.7773864364398	0.00435541079754274
44280	0.000164722616899274	92.8073415606016	0.00395400076500349
44820	0.000146989941031096	92.8351348731798	0.00358845944619234
45360	0.000131091481281069	92.8609120443171	0.00325586533899255
45900	0.000116944133990952	92.8848094550263	0.00295409331790506
46440	0.000104352406954658	92.906957083199	0.00268022228242787
46980	9.31397554993935E-05	92.9274739275081	0.00243161659102711
47520	8.31801336091349E-05	92.9464752809536	0.00220602478909796
48060	7.43376399230652E-05	92.9640698887461	0.00200119587567912
48600	6.64338088348881E-05	92.9803542043549	0.00181513947904166
49140	5.92753982722903E-05	92.9954174907482	0.00164598122467982
49680	5.28640338994445E-05	93.0093519235452	0.00149232073240466
50220	4.72161543316337E-05	93.0222431646407	0.00135296953275897
50760	4.21381258674921E-05	93.0341590053607	0.00122644656521226
51300	3.74935745786143E-05	93.0451629770663	0.00111153779720721
51840	3.34169412890486E-05	93.0553345212654	0.00100741158618585
52380	2.99872957970463E-05	93.0647422775257	0.000913296132801345
52920	2.70091717777562E-05	93.0734242103333	0.00082878896066561
53460	2.42032533748572E-05	93.0814238088299	0.000752212001396352
54000	2.14573026023245E-05	93.088817340984	0.000680473309874616
