Time	Input	Catalyst	Input_1
0	55.998001584	23.998155984	0
540	35.4779441964942	14.1637752134959	2.39093038382071
1080	29.0858745886899	7.00624453743758	4.73190850983682
1620	26.3424369379098	3.71499020599727	5.66728135635795
2160	25.317587123272	2.33475237640174	6.30489512442185
2700	25.0811721567307	1.78758703703185	6.82122517145314
3240	25.228375817644	1.57737241613462	7.17658982105017
3780	25.6074064956199	1.50253807768409	7.36868222362069
4320	26.1534852649873	1.4826037477743	7.42647144879024
4860	26.828735859476	1.48376746876251	7.38562736839427
5400	27.6047428262026	1.49064303599024	7.27756614381485
5940	28.4579829326499	1.49571523611022	7.12673913083199
6480	29.3687468201679	1.49521428848637	6.95101851109148
7020	30.3206689121435	1.48736022537486	6.7629433001658
7560	31.3003938944032	1.47153348129528	6.57096538290982
8100	32.2972203487526	1.44783323671562	6.38049678854527
8640	33.3027546841891	1.41679720786037	6.19476531771626
9180	34.3105258447048	1.37922713750056	6.0154538111608
9720	35.3156455336305	1.33606367988415	5.84319453447762
10260	36.3145092456255	1.28829963644838	5.67792359549471
10800	37.3045288303211	1.23691507164244	5.51915698852537
11340	38.2839128748821	1.18283920815622	5.36617545437695
11880	39.251482554361	1.12692434930492	5.21815759978979
12420	40.2065224931454	1.06993272533148	5.07427073509486
12960	41.1486589333976	1.01253147626813	4.93372827589456
13500	42.0777641676219	0.95529394155275	4.79582433585165
14040	42.9938864345464	0.898704333888319	4.6599503655407
14580	43.8971853331973	0.843165166334427	4.52560432056908
15120	44.7878941536644	0.78900512220097	4.39238803849691
15660	45.6662640704418	0.736490694323868	4.26000330170712
16200	46.5326153346408	0.685822652554738	4.12824340850962
16740	47.3872136961373	0.637160405116547	3.99697782670333
17280	48.2303235487922	0.590618072637894	3.86615378380873
17820	49.0621779653842	0.546274968899819	3.73577760427947
18360	49.8829986139153	0.504175506275932	3.60590684179893
18900	50.6929513741182	0.464342634397667	3.47664145770167
19440	51.4921848171588	0.426773210983396	3.34811622593177
19980	52.280808551972	0.391446564161987	3.22049212695557
20520	53.0589005118363	0.358325962666667	3.09395045906341
21060	53.8265051308112	0.327362003228659	2.96868701619036
21600	54.5836394337016	0.298494191218702	2.84490611851933
22140	55.3302989927691	0.27165232668549	2.72281529043399
22680	56.0664526020453	0.246759982209909	2.60262238056001
23220	56.7920488465788	0.223735172824848	2.48453158622608
23760	57.5070195082082	0.202491758830175	2.36874010547976
24300	58.2112869698524	0.182940069230519	2.25543428094517
24840	58.9047618168384	0.164988953193536	2.14478862955928
25380	59.5873455621005	0.148546699871185	2.0369639592057
25920	60.2589321600811	0.13352203251894	1.9321063333576
26460	60.919424282044	0.119823270800572	1.83034202694271
27000	61.5687145872379	0.107361642871121	1.73178264088132
27540	62.2066985006163	0.0960504043671399	1.6365217177276
28080	62.8332822256844	0.085804856602236	1.54463257692209
28620	63.4483722192569	0.0765440214056742	1.45617221493271
29160	64.0518864622061	0.0681899916417004	1.37117857728408
29700	64.6437517521191	0.0606686432679589	1.28967239497889
30240	65.2239088225204	0.0539095301485966	1.21165672786025
30780	65.7923060338931	0.0478464856783239	1.1371199739187
31320	66.3489022350392	0.0424174723655548	1.06603622444199
31860	66.89367462581	0.037564233946892	0.998364249853723
32400	67.4266185946923	0.033232430683918	0.934049106642399
32940	67.9477347108918	0.0293720656269245	0.873026969422789
33480	68.457038094639	0.0259369270286128	0.815223740995483
34020	68.9545674064025	0.0228842048002602	0.760554001116863
34560	69.4403673948609	0.0201749290504808	0.708927003991006
35100	69.9144979359258	0.0177734428840144	0.660245294765091
35640	70.3770343159367	0.0156472231093536	0.614405793014124
36180	70.8280699551639	0.0137666563307448	0.571300340436747
36720	71.2677020746337	0.0121051162257403	0.53082003651122
37260	71.6960427577552	0.0106384855321472	0.492853201624703
37800	72.1132146958242	0.00934505763935709	0.457287384885614
38340	72.5193571850894	0.00820524788407135	0.424008700687391
38880	72.9146138502875	0.00720158135893217	0.392905083679591
39420	73.2991361001214	0.00631843356915269	0.363865912166072
39960	73.6730888223408	0.00554180120060424	0.336781411469714
40500	74.0366470172542	0.00485919333154666	0.311543795064062
41040	74.3899843304719	0.00425956928102343	0.288049498779255
41580	74.7332855620807	0.0037330818589299	0.266197176787476
42120	75.0667322500399	0.00327104900645587	0.24589016185812
42660	75.3905283442389	0.00286567821396836	0.227032694780259
43200	75.7048658869812	0.00251016797502768	0.209535217456995
43740	76.0099485311468	0.00219846602560864	0.19331082540907
44280	76.3059736404113	0.00192526851065822	0.178277743514006
44820	76.5931430202525	0.00168588425842013	0.164357752176769
45360	76.8716711164385	0.00147614388201025	0.151475249686426
45900	77.1417622951522	0.00129241547139525	0.139559935039389
46440	77.4036227731941	0.00113149904298911	0.128545172396499
46980	77.6574563621422	0.000990585755844614	0.118368288996782
47520	77.9034682746279	0.000867202711907747	0.108970056535381
48060	78.1418620116397	0.000759179584667616	0.100294847249952
48600	78.3728409457915	0.000664609337574915	0.0922903340935005
49140	78.5966055197745	0.000581821382602729	0.0849075967797782
49680	78.8133516965362	0.000509353667881067	0.0781010332372211
50220	79.0232779702071	0.000445917988043394	0.071827647484071
50760	79.2265763768947	0.00039039053506454	0.0660476106705547
51300	79.4234352175051	0.000341787193293205	0.0607238406224952
51840	79.6140414083244	0.000299244132201508	0.0558216908370006
52380	79.7985780675092	0.000262005364987671	0.0513089687992022
52920	79.9772237187166	0.000229409777394481	0.0471558273406795
53460	80.1501558611869	0.000200876773637168	0.0433344094774584
54000	80.317546449047	0.000175899485110664	0.0398189839951956
