Time	Input1	Input2	Output
0	10	10	0
9.33268780021232	8.2482447340266	9.99348365104983	0.0015878673935023
19.9986980452908	7.07727335312599	9.96504896257875	0.0157636589868666
31.1870826527225	6.08839159198596	9.91643559875907	0.04952059880437
41.753258894559	5.29915127074469	9.85700557093705	0.0972173806706796
53.6548914847611	4.54909163597672	9.77772860038131	0.165893384217151
63.9343440315982	4.00202718608056	9.70100536608367	0.235372476038646
74.3508838292966	3.52859221428333	9.61724050628403	0.313311741263541
85.5676253897886	3.09633362486103	9.52190720839768	0.403794782693832
97.0244240684855	2.72497757207642	9.42055566112807	0.501445625758946
109.239191559256	2.39433918406458	9.30953670739341	0.609647119685627
121.850316818842	2.11159840871099	9.19304634754545	0.724200011240881
131.838709093733	1.92294620901572	9.10018498451053	0.816082647967001
142.191135664426	1.75508233450003	9.00392102055926	0.911751405995677
152.776075017766	1.60825628992986	8.90590404202474	1.00951050651867
164.089944591649	1.47478051334861	8.80200336549636	1.11344657849098
175.775615695873	1.35829448354133	8.69600064443233	1.21975429092481
187.865685930785	1.25677835887216	8.58805086488656	1.32822629717844
200.39275289673	1.16848439251003	8.47831624794307	1.43865218803305
213.043939138568	1.09371677869398	8.36991034113347	1.54788235375048
225.332064311354	1.03250985064397	8.26709908670654	1.65159086126143
237.462841250521	0.981177270934091	8.16808265598033	1.75151287492773
249.641982791504	0.937186057804088	8.07121987734282	1.84929757776485
261.814637421777	0.899493135186399	7.97700512303692	1.94444825329972
273.965933456475	0.867066292318521	7.88556223401055	2.03683563850429
286.115822036153	0.838967450688729	7.79670899286365	2.12659338192888
298.284254301364	0.814442692212745	7.71029372569134	2.21388145313262
310.485253197539	0.792888885630317	7.62621242133229	2.29881694476277
322.71683943376	0.773835776912716	7.54446440751898	2.38140463314494
334.983347333748	0.756884754961726	7.46497705010945	2.46167751716794
347.289111221221	0.741704202505972	7.38770064078312	2.539696646014
359.661765596285	0.727994339488716	7.31244664498758	2.61566761665572
372.083721505113	0.715554653953557	7.23930164142479	2.68951015355259
384.556801718444	0.704198408366782	7.16820489401997	2.76124973870013
397.082829007021	0.69376843063705	7.09911823239479	2.83093682539089
409.692195287195	0.684112579690122	7.03185498659838	2.89877599000812
422.358971211041	0.675145151626882	6.96652957939825	2.96466003445766
435.083732308351	0.666776211001644	6.90308585298791	3.02861191071166
447.867054108921	0.658929425741766	6.84148983457248	3.09067787798732
460.739000137701	0.651524492365926	6.78157452389714	3.1510427646506
473.670003933821	0.64452674360183	6.72345064853139	3.2096035443038
486.659809962645	0.637892025107344	6.66706407966093	3.26638202622517
499.708162689542	0.631582516132983	6.61238258328423	3.32142242532327
512.84292097601	0.625553906117375	6.55926445617132	3.37488394354501
526.033961094965	0.619794076219714	6.50780188925355	3.42668236489502
539.280457749534	0.61428051190082	6.45794137214837	3.47683914714293
552.581585642846	0.608993785761868	6.4096511948914	3.52539761239928
565.961762736996	0.603908213101658	6.36281542553677	3.57249085505211
579.392471964981	0.599020991500334	6.3175020861796	3.61805898545595
592.872533456361	0.594319459025348	6.27365769801742	3.66212335566923
606.400767340696	0.589792885050072	6.23125067496769	3.70472682463692
619.997490955787	0.585425718733885	6.19018857874987	3.74597872887241
633.637243733522	0.581218493659284	6.15051526657654	3.78584342259414
647.318665516803	0.577162403830883	6.1121773980085	3.82434186398302
661.040396148533	0.57325078346594	6.07514373728863	3.86151628046484
674.818405521417	0.569474228562747	6.0393420530621	3.89745562080856
688.631084927617	0.565834366008156	6.0047953258792	3.93214514275913
702.476978545513	0.562322637937141	5.97145096863731	3.96560470895581
716.35463055348	0.558934270860668	5.93927874527333	3.99787532545507
730.275429846296	0.555664701650276	5.90822377131213	4.02902848742483
744.221878835674	0.552516688106661	5.87829273810295	4.05906574579985
758.19232668666	0.549478291523131	5.84943469533056	4.08800494119248
772.185122564299	0.546545564690045	5.82162125243148	4.11588506271376
786.206065780761	0.543719978558711	5.79481369816954	4.14276139707774
800.241780952151	0.54100769917794	5.76900658909805	4.16864765130293
814.289986991582	0.538386631592873	5.74415151424273	4.19355868179253
828.348402812171	0.535853007943022	5.72022276433336	4.21753066525979
842.414173830222	0.533419576500536	5.69719930464899	4.2406012746641
856.420138600178	0.531110557520737	5.67515551469497	4.26270386546071
870.150735496859	0.528905857626228	5.65434953265098	4.28354373021282
883.390402895084	0.526848664676368	5.6350223798469	4.30289905500841
896.419640693677	0.524907109860638	5.6166852194088	4.32126720989806
909.802858958777	0.52299685013096	5.59852935015468	4.33945718806175
