Time,Input1,Input1 (low),Input1 (high),Input2,Input2 (low),Input2 (high),Output,Output (low),Output (high),Signal,Signal (low),Signal (high)
0,10,10,10,10,10,10,0,0,0,0,0,0
0.5873885371301398,8.39808424435499,7.247092526772991,9.549075961936989,9.985534361896843,9.865433199624292,10.105635524169394,0.013637928264592578,-0.10298615274777718,0.13026200927696235,0.0008277098385735557,-0.027939790048881828,0.029595209726028943
1.1805338663416107,7.066577660996769,5.648103600288847,8.485051721704691,9.945554221338638,9.713472000973212,10.177636441704063,0.04834772938260225,-0.1704845449462471,0.2671800037114516,0.006098049278755944,-0.07194318755173683,0.08413928610924871
1.8026341061694084,5.923190058019765,4.402745168392222,7.443634947647308,9.881993765552126,9.542468150607082,10.22151938049717,0.09837597904964308,-0.2122367400596119,0.40898869815889805,0.019630255398228432,-0.12019714659542444,0.1594576573918813
2.43053413028302,4.983422521728862,3.4459697953598645,6.520875248097859,9.80046195305621,9.362534958716678,10.238388947395743,0.15602113461925032,-0.23292771864084583,0.5449699878793465,0.043516912324546735,-0.16416763384035826,0.25120145848945175
3.0500452299637355,4.227663843996768,2.716756743854991,5.738570944138545,9.707061641222197,9.181400398187053,10.23272288425734,0.214965527891753,-0.23893666217609305,0.668867717959599,0.07797283088604741,-0.19905930621414275,0.35500496798623754
3.6765950998391723,3.6039949430590648,2.142278449214241,5.0657114369038885,9.602916115166778,8.99731689034406,10.208515339989496,0.27322523279688515,-0.23558819398850062,0.7820386595822709,0.12385865203632704,-0.22368131554708018,0.4713986196197343
4.274477392109696,3.1163385603278684,1.7113338234713766,4.521343297184361,9.496986617452245,8.822701509633113,10.171271725271378,0.32546805755915464,-0.22705317862602792,0.8779892937443372,0.177545324988604,-0.23629871910045588,0.5913893690776639
4.873322627906242,2.713824351082325,1.3687955056598853,4.0588531965047645,9.386439767457142,8.65015588024776,10.122723654666524,0.3732812212054966,-0.21572903082691247,0.9622914732379058,0.2402790113373641,-0.23810863931303453,0.7186666619877627
5.4738420504255,2.3809411637425217,1.095467966040712,3.6664143614443314,9.272667398125943,8.480428491111683,10.064906305140203,0.41603250638242695,-0.2032967546618133,1.035361767426667,0.3113000954916274,-0.22930502328822988,0.8519052142714847
6.136241654107479,2.080652577429503,0.8575599348518095,3.3037452200071966,9.145259717498247,8.297819386289309,9.992700048707185,0.4568508422430695,-0.1897267838500588,1.103428468336198,0.3978894402586843,-0.20792638781466083,1.0037052683320293
6.785960745560347,1.8413078338768358,0.674559730930816,3.0080559368228554,9.019548222041925,8.123923737593927,9.915172706489923,0.4904720527327684,-0.17748921316028643,1.158433318625823,0.4899797252253024,-0.17599079351366165,1.1559502439642664
7.400483675778945,1.655585355473065,0.5371234700078651,2.7740472409382653,8.900823792829426,7.964482182913812,9.83716540274504,0.5166855008190822,-0.16738378299440748,1.2007547846325717,0.582490706351494,-0.1367530354787253,1.3017344481817132
8.064906959823789,1.4907485788547683,0.4188939425886371,2.5626032151208995,8.773361676793515,7.797738879233418,9.748984474353612,0.5393542381188832,-0.15831873786407435,1.2370272141018406,0.6872840850876137,-0.08555157545581005,1.4601197456310375
8.673258534301004,1.3664618345163482,0.3323498112772232,2.4005738577554734,8.657955176572386,7.650229620797277,9.665680732347496,0.5554024404190987,-0.1517714477126032,1.2625763285508005,0.7866423830085145,-0.031650576718577406,1.6049353427356063
9.353090059929071,1.251906441564167,0.25478334010025416,2.2490295430280796,8.530869018442596,7.491159487805625,9.570578549079567,0.5685877636962416,-0.14637315188316935,1.2835486792756527,0.9005432178611662,0.035423306955341016,1.7656631287669913
10.075062145218645,1.1528529014127031,0.18959846242487044,2.1161073404005357,8.398426346476764,7.328741709351407,9.468110983602122,0.5777880825594353,-0.14268264347356585,1.2982588085924363,1.0237855709637973,0.11333267938465985,1.9342384625429347
10.70654412360383,1.0815163403633137,0.14384822932166408,2.0191844514049633,8.28491774893649,7.1920040131268,9.37783148474618,0.5823415004377176,-0.14098605399851394,1.3056690548739491,1.1327407506257923,0.18615317685297061,2.079328324398614
11.401812637980129,1.0162066898278108,0.10292641551584525,1.9294869641397763,8.162605633893309,7.046977218649992,9.278234049136625,0.5841521117923802,-0.14054041008588203,1.3088446336706425,1.2532422543143145,0.2704307511088784,2.2360537575197506
12.154948150986879,0.9579845114348087,0.06729443389489154,1.8486745889747258,8.033358688745738,6.896124201059143,9.170593176432332,0.58294390024619,-0.14146321401437767,1.3073510145067577,1.3836974110080777,0.3655651464699574,2.401829675546198
12.751808028152727,0.9192744103610072,0.0440868135797734,1.794462007142241,7.933359059986133,6.780971550463633,9.085746569508633,0.5800466718295009,-0.1430425681770906,1.3031359118360923,1.4865942681843711,0.4431510416867357,2.5300374946820066
13.387260125369549,0.8839081410367502,0.023249861848391173,1.7445664202251092,7.8292557023757885,6.662445825334672,8.996065579416905,0.5754111003284177,-0.14538429058438074,1.2962064912412161,1.5953331972957934,0.5273504122961696,2.6633159822954173
14.077789351351877,0.8510639291108254,0.004237088649186482,1.6978907695724643,7.718870154759301,6.538184362816115,8.899555946702487,0.5688902253137947,-0.14853591691792112,1.2863163675455107,1.7122396199269054,0.6201906417042837,2.804288598149527
14.820240723195187,0.8209863473545004,-0.012863209281761878,1.6548359039907625,7.603321817882297,6.4095796807320875,8.797063955032506,0.5605119533718985,-0.15245000241021467,1.2734739091540117,1.836166228745807,0.7210068980511757,2.951325559440438
15.60495719563622,0.7938932662767444,-0.02799034383060639,1.6157768763840952,7.484652772782306,6.278971999076583,8.69033354648803,0.5504820359276746,-0.1569952345522847,1.257959306407634,1.9648651912900235,0.8281057090567385,3.1016246735233084
16.42228172341172,0.7697209219907717,-0.041244904088144296,1.5806867480696876,7.364725142816507,6.14840416950702,8.581046116125993,0.539102318295917,-0.16200129185487733,1.2402059284467115,2.096172538887581,0.9396938635240522,3.2526512142511095
17.280480802411994,0.7478185976810797,-0.0530398746671793,1.5486770700293389,7.242700388394441,6.016939681154351,8.468461095634531,0.5264576996667427,-0.16739655083220473,1.2203119501656903,2.230841911938817,1.0563844394789181,3.4052993843987163
