Time,Input1,Input2,Output,Signal
0,0,10,0,0
65.63585061152246,0,9.999868729244445,0.000004405113161331568,0.00012686564239453602
142.2582744464868,0,9.999715487903948,0.0000030534274753205644,0.00028145866857861787
219.46867656315715,0,9.999561073244285,0.000003087366090823336,0.00043583938962286954
293.16502731167895,0,9.99941368885388,0.0000031702710519178352,0.0005831408750677459
366.37875837977197,0,9.99926727201459,0.0000032123380026846607,0.0007295156474057533
439.40631439847675,0,9.999121229847757,0.0000032356187507445378,0.000875534533487157
512.3802935612358,0,9.998975297168895,0.0000032493490965115573,0.001021453482004337
585.3541208995258,0,9.998829367136485,0.0000032578348823244853,0.0011673750286257428
658.3456281731687,0,9.998683404092121,0.000003263259876167007,0.0013133326479960823
731.3578528470741,0,9.998537401963512,0.000003266812519156765,0.0014593312239650972
804.3884331102471,0,9.998391365475396,0.000003269178559475066,0.0016053653460426246
877.4336071374656,0,9.998245302151698,0.000003270772803801603,0.0017514270754943452
950.4897625042036,0,9.998099219217135,0.000003271855589567083,0.0018975089272768335
1023.553922875898,0,9.997953122624045,0.0000032725949388672545,0.002043604781019338
1096.6238050542274,0,9.997807016938454,0.00000327310155455344,0.002189709959990715
1169.6977252255515,0,9.997660905527646,0.0000032734494680604626,0.002335821022885467
1242.7744707718275,0,9.997514790816536,0.000003273688710452246,0.0024819354947483536
1315.8531815404172,0,9.99736867452518,0.0000032738533400321075,0.0026280516214794544
1388.9332534881894,0,9.997222557861432,0.000003273966656164302,0.002774168171910807
1462.0142653249677,0,9.997076441667703,0.0000032740446496775997,0.002920284287648942
1535.0959246349667,0,9.996930326528677,0.0000032740983178418794,0.003066399373009811
1608.178029160095,0,9.996784212848747,0.000003274135232835114,0.0032125130160236127
1681.260439365979,0,9.996638100906885,0.0000032741606116882412,0.0033586249325027115
1754.34305918343,0,9.996491990895152,0.000003274178049532089,0.003504734926796111
1827.4258225753915,0,9.996345882945551,0.000003274190023623189,0.0036508428644231416
1900.5086842095002,0,9.996199777148684,0.000003274198240461575,0.0037969486530744436
1973.5916130026667,0,9.99605367356666,0.0000032742038751098645,0.003943052229464088
2046.674587664338,0,9.995907572242006,0.000003274207736279179,0.004089153550252739
2119.7575936254843,0,9.995761473203821,0.0000032742103802251993,0.00423525258579303
2192.8406209257164,0,9.995615376471983,0.0000032742121893174565,0.004381349315826182
2265.9236627614664,0,9.995469282060048,0.0000032742134262226173,0.004527443726524894
2339.006714489528,0,9.995323189977267,0.0000032742142712541397,0.004673535808463588
2412.089772943822,0,9.995177100229922,0.000003274214848104792,0.004819625555226589
2485.1728359673643,0,9.995031012822297,0.0000032742152415648643,0.004965712962454617
2558.255902091943,0,9.994884927757292,0.0000032742155097143924,0.005111798027192145
2631.338970319076,0,9.994738845036862,0.0000032742156923074667,0.00525788074744108
2704.422039970348,0,9.994592764662324,0.000003274215816533771,0.00540396112185577
2777.5051105852476,0,9.99444668663456,0.0000032742159009750505,0.005550039149534802
2850.588181851476,0,9.99430061095416,0.000003274215958320309,0.005696114829878946
2923.6712535574566,0,9.994154537621506,0.0000032742159972275218,0.005842188162494367
2996.754325559998,0,9.994008466636847,0.0000032742160235993213,0.005988259147126689
3069.837397762293,0,9.993862398000344,0.0000032742160414564584,0.006134327783616139
3142.9204700989667,0,9.993716331712081,0.0000032742160535354824,0.006280394071867061
3216.00354252592,0,9.99357026777211,0.0000032742160616972263,0.006426458011827203
3289.0866150134398,0,9.993424206180459,0.0000032742160672058767,0.006572519603473671
3362.1696875415346,0,9.993278146937133,0.0000032742160709195123,0.006718578846803405
3435.2527600967683,0,9.993132090042106,0.0000032742160734199806,0.006864635741826726
3508.335832670124,0,9.992986035495369,0.000003274216075101458,0.007010690288562976
3581.4189052555603,0,9.99283998329689,0.000003274216076230678,0.007156742487037566
3654.5019778490337,0,9.992693933446649,0.0000032742160769879473,0.007302792337279992
3727.585050447844,0,9.992547885944605,0.000003274216077495024,0.0074488398393224966
3800.668123050191,0,9.992401840790723,0.000003274216077834039,0.007594884993199148
3873.7511956548756,0,9.992255797984976,0.0000032742160780603003,0.007740927798945249
3946.834268261102,0,9.992109757527322,0.000003274216078211042,0.00788696825659693
4019.9173408683423,0,9.991963719417733,0.0000032742160783112757,0.008033006366190858
4093.0004134762466,0,9.991817683656157,0.000003274216078377787,0.008179042127764075
4166.083486084583,0,9.991671650242564,0.000003274216078421846,0.008325075541353857
4239.166558693204,0,9.991525619176922,0.000003274216078450923,0.008471106606997654
4312.249631302008,0,9.991379590459184,0.0000032742160784700906,0.008617135324733002
4385.33270391093,0,9.991233564089315,0.000003274216078482686,0.008763161694597522
4458.415776519927,0,9.991087540067277,0.0000032742160784909293,0.008909185716628874
4531.498849128972,0,9.990941518393045,0.0000032742160784963135,0.009055207390864758
4604.581921738049,0,9.99079549906657,0.0000032742160784998215,0.009201226717342883
4677.664994347145,0,9.990649482087807,0.0000032742160785020923,0.009347243696100963
4750.748066956252,0,9.990503467456733,0.0000032742160785035514,0.00949325832717674
4823.831139565369,0,9.990357455173305,0.0000032742160785044653,0.009639270610607945
4896.91421217449,0,9.990211445237481,0.0000032742160785050447,0.009785280546432332
4969.9972847836125,0,9.990065437649223,0.0000032742160785054237,0.009931288134687629
5043.080357392737,0,9.989919432408502,0.0000032742160785056596,0.010077293375411585
5116.163430001861,0,9.989773429515264,0.000003274216078505811,0.010223296268641933
5189.246502610986,0,9.989627428969484,0.000003274216078505897,0.010369296814416425
5262.329575220111,0,9.989481430771127,0.0000032742160785059667,0.010515295012772796
5335.412647829236,0,9.989335434920154,0.000003274216078505995,0.010661290863748795
5408.495720438362,0,9.98918944141652,0.0000032742160785060137,0.010807284367382163
5481.578793047487,0,9.989043450260192,0.0000032742160785060103,0.01095327552371064
5554.661865656611,0,9.988897461451126,0.0000032742160785060188,0.011099264332771953
5627.744938265736,0,9.988751474989293,0.00000327421607850602,0.011245250794603853
5700.82801087486,0,9.988605490874654,0.0000032742160785060272,0.01139123490924408
5773.911083483985,0,9.98845950910717,0.000003274216078506025,0.011537216676730376
5846.994156093111,0,9.988313529686803,0.0000032742160785060145,0.011683196097100479
5920.0772287022355,0,9.988167552613513,0.0000032742160785060255,0.01182917317039212
5993.160301311359,0,9.988021577887263,0.000003274216078506044,0.011975147896643036
6066.243373920484,0,9.987875605508012,0.000003274216078506045,0.012121120275890967
6139.32644652961,0,9.987729635475727,0.0000032742160785060327,0.012267090308173642
6212.409519138735,0,9.987583667790375,0.00000327421607850602,0.0124130579935288
6285.4925917478595,0,9.98743770245191,0.0000032742160785060145,0.012559023331994174
6358.575664356986,0,9.987291739460296,0.0000032742160785060022,0.012704986323607502
6431.65873696611,0,9.987145778815496,0.0000032742160785059946,0.012850946968406511
6504.741809575233,0,9.986999820517473,0.0000032742160785060137,0.012996905266428936
