Time	sp_0	sp_1	sp_6	sp_4	sp_2
0	13	10	0	0	10
3.32417364828807	12.9999170488228	9.78982802893573	8.29511772340716E-05	0.0134894497956904	9.78982774798325
7.14235208174175	12.9992244313097	9.56197083591365	0.000775568690280295	0.0580209045246629	9.56196517533109
10.4638912094292	12.9976814941216	9.37438225691878	0.0023185058784199	0.117247725838744	9.3743574025136
13.932270135515	12.994804906042	9.18805834974869	0.0051950939580169	0.195408421884157	9.18798400607977
18.5486824861352	12.9885477165471	8.9537542097375	0.0114522834529033	0.319619239228512	8.95353528715048
22.4469707523644	12.9808185935986	8.7669114983484	0.019181406401433	0.438075975190396	8.76646654476962
27.1638995545017	12.9682178647849	8.55297861208304	0.0317821352150752	0.593230991683692	8.55208356719515
32.8713834050878	12.9479993468835	8.31017928564374	0.0520006531165321	0.792472183701018	8.30840296018205
36.1599812428065	12.9338355727933	8.17758910216831	0.0661644272067088	0.910854035400647	8.17510197737257
39.777438864297	12.9161328767504	8.03739974441733	0.0838671232496251	1.04259310517663	8.03392913724714
43.7566422479366	12.8941230525856	7.88957824000662	0.105876947414397	1.1880994269758	7.88475187548742
48.1337659699402	12.8669210669414	7.73418290253933	0.133078933058557	1.34763231606813	7.72749662868788
52.9486020641441	12.8335200402076	7.57137921132299	0.166479959792444	1.52126592654293	7.56215566479302
58.2449217677684	12.7927880117429	7.40144883595501	0.207211988257126	1.70882541648117	7.38878493771665
64.0708734417552	12.7434709808508	7.22480367143976	0.256529019149154	1.90984617504127	7.20750539929201
70.4794202831406	12.6842105627821	7.04201563792477	0.315789437217906	2.12361309495762	7.01851796924128
77.5288218086645	12.6135588913764	6.85381063341414	0.386441108623578	2.34906771509936	6.82207914163721
85.2831634867409	12.5300188063317	6.66107816046673	0.469981193668321	2.58483754274383	6.6184899692516
93.8129393326249	12.4320914021696	6.46493818763879	0.567908597830431	2.82947638258212	6.40814929660524
103.195692763097	12.3183248777302	6.26676169723402	0.681675122269822	3.0815504343326	6.19155787010573
113.516721536617	12.1873658429642	6.06816121533716	0.812634157035784	3.33963794763186	5.96929300349822
124.869853187489	12.0380166627341	5.87098385589958	0.961983337265857	3.60237884623124	5.74199197324185
137.358298003447	11.8692899484164	5.67726710467888	1.1307100515836	3.8684254538689	5.51030248296585
151.095587301002	11.680469407338	5.48920551184288	1.31953059266196	4.13651390371415	5.27485616532297
166.206605528312	11.4711674351916	5.30912548196506	1.52883256480841	4.40562630020896	5.03626727244237
182.828725578353	11.2413625304536	5.13943881341486	1.75863746954639	4.67508509360804	4.79512989010014
201.113057633398	10.9914085137692	4.98254910917083	2.00859148623084	4.94446847112	4.55198912454889
221.225822893948	10.7220507344552	4.84071215183318	2.27794926554483	5.2134890317961	4.30728165360205
243.349864680553	10.4343928419635	4.71592791581239	2.56560715803653	5.48195271839802	4.06134550701569
267.686310645818	10.1298430341186	4.60984577839143	2.87015696588139	5.74976997800375	3.81446904403032
294.45640120761	9.81006614453393	4.52371015684912	3.18993385546607	6.01689892230357	3.56696700024316
323.903500825581	9.47685518543611	4.45831600309643	3.52314481456388	6.28313805084911	3.31930060175897
356.295310405349	9.13236077765237	4.41356052405716	3.86763922234763	6.54847789538699	3.0718062626601
391.926300943093	8.77897593388636	4.38823466889779	4.22102406611363	6.81303918198799	2.82470724200934
431.120390534613	8.41904103371411	4.38067468175489	4.58095896628589	7.0764062209743	2.5786460041666
474.233889085284	8.05480649945777	4.38897814222978	4.94519350054222	7.33753948808238	2.33482996066163
514.099785155916	7.74462516671328	4.40695873241636	5.25537483328672	7.5557332976311	2.1314348748953
557.952270833612	7.43010254807851	4.43380603206472	5.56989745192149	7.7731797348891	1.9292729350797
606.190005079077	7.11321091291665	4.46832146757323	5.88678908708335	7.98818624996845	1.7301097426461
659.251512749089	6.79603070286793	4.50899739360833	6.20396929713206	8.19890717984132	1.53581895355445
717.619171186102	6.48065388696265	4.55416065688829	6.51934611303735	8.40341846496361	1.34832029536677
774.70413697828	6.20213576823648	4.59733458519884	6.79786423176352	8.57920164121432	1.18818594008155
837.497599349676	5.92589456330247	4.64311719453603	7.07410543669752	8.74831880273502	1.03521875032455
906.57040795821	5.6540886222411	4.69113716847244	7.34591137775889	8.90885737902019	0.891227550715785
982.550497427599	5.38894487611121	4.74098319563939	7.61105512388878	9.05907505654818	0.757817424997361
1062.58430047309	5.14282030751274	4.7899483566296	7.85717969248725	9.19218870034859	0.640921578656511
1150.62148382313	4.90575378411299	4.8395817374052	8.09424621588701	9.3140146229289	0.535296428506787
1247.46238550818	4.67958098568286	4.88935535183419	8.32041901431714	9.42380712731161	0.441503484955869
1353.98737736173	4.46598697754258	4.93884236825299	8.53401302245741	9.52118082901067	0.359733566400645
1471.16486840063	4.26645020018297	4.98749973620161	8.73354979981703	9.60616972124648	0.28975609642502
1600.06010854343	4.08211109114971	5.03461167943674	8.91788890885029	9.67926226748368	0.230899453976719
1741.8448727005	3.91374863680156	5.07942409019961	9.08625136319844	9.74130060615088	0.182164299217109
1897.80811327329	3.76181856805039	5.12130413466451	9.23818143194961	9.79332380220029	0.142384712515739
2069.36767790335	3.62656878768439	5.15978298850255	9.37343121231561	9.8363588405514	0.110434450056106
2243.5660619227	3.51610227992434	5.19208611281036	9.48389772007565	9.86916821991949	0.0868008260587733
2435.18428434398	3.41885416805339	5.22110822704137	9.58114583194661	9.8964074100666	0.0677219419472579
2639.50163767718	3.33668210820367	5.2459285734727	9.66331789179633	9.91839381845604	0.0526849530332949
2858.64609154247	3.26736484070663	5.26700968623447	9.73263515929337	9.93629708462185	0.0406796319594901
3099.70499079428	3.20822357719424	5.28511407242994	9.79177642280576	9.95108491743726	0.0309491785099708
3364.86977997128	3.15868265110275	5.30038420588006	9.84131734889724	9.96312091587586	0.0231661662563372
3499.999999965	3.13983227395462	5.30622010013653	9.86016772604538	9.9676069123851	0.02030316535427
3500	3.13983227395462	5.30622010013653	9.86016772604538	9.9676069123851	0.02030316535427
