Time	Input1 (Mean)	Input2 (Mean)	sp_2 (Mean)	Signal (Mean)	Input1 (Std)	Input2 (Std)	sp_2 (Std)	Signal (Std)
0	10	10	0	0	0	0	0	0
0.000833325000083332	9.99975000593738	9.99999999968751	3.12488021151507E-10	2.60405275034096E-15	0.0158109831434426	1.76774043678296E-05	1.76773307128373E-05	5.10299201482956E-08
6.44388949369283	8.25853435261418	9.98269999481105	0.0162169267891357	0.00108307839981317	1.18810613949878	0.131291158155042	0.127129420578826	0.0329062439313128
13.1607176321942	6.79720612230669	9.93335254707664	0.0583770316203422	0.00827042130302028	1.44874522853338	0.256364092225001	0.240140657566547	0.090859803288764
19.8281700211144	5.6335712242577	9.86004152237137	0.114557661841761	0.025400815786874	1.5277461565497	0.368653648589359	0.334430177789873	0.158936991903046
25.891370435526	4.77538224259772	9.77740640320873	0.17125103818844	0.0513425586028343	1.52876513953916	0.460878945517934	0.406483140220588	0.225332486953587
33.3570351330416	3.92791646211388	9.66030894822796	0.242069141557638	0.097621910214409	1.48467139439603	0.562303437985714	0.479742299441814	0.309170200883774
39.9379335801658	3.33410012175596	9.54706793434597	0.301638566771912	0.151293498882121	1.4262078492076	0.641477455261578	0.532266894540919	0.382678276208396
47.5184479017479	2.79002620748479	9.40892635501626	0.364080405033277	0.226993239950471	1.3509577591744	0.721952796897061	0.581100625453388	0.464951303646536
55.9845281579126	2.32036829582219	9.24885307626037	0.424108275187746	0.327038648551891	1.26718479602302	0.799773164021493	0.623501183771467	0.552127727800474
62.1429256584942	2.05019790122812	9.13052086639662	0.460898906034891	0.408580227568488	1.20996203634627	0.849322843976283	0.647728753438041	0.611744386959921
68.81626631198	1.81103426971229	9.00183042642534	0.494298676280825	0.503870897293834	1.15307468618811	0.897085928398963	0.668768015806459	0.672397485098929
76.0045501183697	1.60351191965947	8.8637453630707	0.523162755776058	0.613091881153245	1.09829025359373	0.942414302188717	0.686339448077474	0.732971593313808
83.8002776080458	1.42470456153872	8.71563895443259	0.546845258903197	0.73751578666422	1.04657125977206	0.985274054862396	0.700442681100234	0.793079682268588
92.2034487810083	1.27378643451896	8.558804290323	0.564563525710945	0.876632183966061	0.999152597186584	1.02511108295743	0.710920235727918	0.851532493020816
101.559909770609	1.14432723675688	8.38841618039283	0.576200254901827	1.03538356470535	0.955411849739873	1.06281440434846	0.717939776697697	0.909278114139579
111.869660576846	1.03656476368505	8.20646633407311	0.581012606755036	1.21252105917186	0.916467918432879	1.09751337198401	0.721198400493034	0.964642366194485
122.871727680408	0.950474850983379	8.01941634471543	0.578962823551193	1.40162083173339	0.883518441221802	1.12794657835056	0.720684001830203	1.01510754487297
134.566111081292	0.882139774501367	7.82877265615313	0.570797871095607	1.60042947275127	0.855978103985986	1.15414775166219	0.716736904850085	1.06017683018718
146.749783532615	0.828433122295406	7.63900518082772	0.557725192695875	1.80326962647641	0.833373697537136	1.1759277466873	0.709896565272626	1.09900803586404
153.086264283496	0.805665368109741	7.54378307686076	0.549638293677745	1.9065786294615	0.823493941169435	1.18538005944006	0.705512487236619	1.11634396833007
159.422745034377	0.785652222734279	7.45086519102889	0.540919764375631	2.00821504459549	0.814638419707891	1.19371495535979	0.700688052973994	1.13193673423486
165.759225785258	0.76784834557023	7.3601966805906	0.531731327284048	2.10807199212536	0.806634113328332	1.20104077482758	0.695504633028929	1.14592863977429
172.307241735063	0.751413333550519	7.26879429520426	0.521879018090803	2.20932668670494	0.799123041159033	1.20765450952664	0.689843016221999	1.15885665810227
178.855257684869	0.736626395030284	7.17965276802252	0.51178533329066	2.30856189868683	0.792257514321998	1.21338997942733	0.683935992807485	1.17036433686399
185.403273634674	0.723218974066369	7.09269984329418	0.501551108360839	2.40574904834498	0.785934615168011	1.21833216811502	0.677839219613062	1.18057889459993
191.951289584479	0.710926689658903	7.00786674225015	0.491263889171091	2.50086936857876	0.780060648998696	1.2225565105692	0.671603380551134	1.18961633446127
199.367642183985	0.698146257519097	6.91425393874513	0.479629888848489	2.60611617240639	0.773867878560848	1.22655890803038	0.664422692484827	1.19856586779995
206.78399478349	0.68637428640493	6.82316916807536	0.468090079836032	2.70874075208862	0.768080886286184	1.2298138562429	0.657163369364086	1.20628001269933
214.200347382995	0.675449731189539	6.73451524867022	0.456705135501201	2.80877961582858	0.762632391751438	1.23239850407254	0.64986518590214	1.21288176685391
221.6166999825	0.665205735386254	6.64820083697689	0.445524472759861	2.90627469026325	0.757463052396831	1.23438101320524	0.642567583072263	1.21848786752914
229.655647323148	0.654766889273312	6.55717770793604	0.433671939225738	3.00915035283823	0.752130246152282	1.23591984444724	0.63468752077336	1.2235551883459
237.694594663795	0.644912546120466	6.46868797681515	0.422128619902266	3.10918340328259	0.74703229826424	1.2368903164704	0.626864965600675	1.22768014908715
245.733542004443	0.635562481525334	6.38262722735654	0.410915933086349	3.20645683955712	0.742133248689472	1.23735292199575	0.619120112533884	1.23096038234377
253.77248934509	0.626630199248776	6.29889755136528	0.400045441004098	3.30105700763063	0.737405205076694	1.2373610641002	0.611477211658397	1.23349440665344
262.87557181828	0.616964656632318	6.20677975162792	0.388154235040185	3.40506601333191	0.732233352957272	1.23688100751364	0.602959713302452	1.23556007547465
271.97865429147	0.607716736296414	6.11740059630409	0.376710865156516	3.5058885385394	0.727226038477207	1.23593954402392	0.594598323059373	1.23686483728125
281.08173676466	0.598841727854027	6.03063773046585	0.365713266188108	3.60364900334605	0.722360727753086	1.2345903549791	0.58639952843007	1.2374923940184
290.184819237849	0.590287887929786	5.94637707154056	0.355145578827266	3.69847734963218	0.717627985400396	1.23288036663562	0.578378967937288	1.23753602382297
299.988760925423	0.58140766499122	5.85830298300131	0.344232130578007	3.79746488642069	0.712665574162085	1.23068265555487	0.569940654115661	1.23700248592386
