Time	Input1	Input2	sp_2	Signal
516	0.43960752374649	4.42690113475913	0.191195366114822	5.3819034993191
522	0.436683553518885	4.39726909499334	0.188538038439229	5.41419286675482
528	0.433800643861027	4.36803239707407	0.185934721302785	5.4460328818049
534	0.430957768319388	4.33918049566739	0.183383125846839	5.4774363786619
540	0.428153783072697	4.31071247888635	0.180883614491232	5.50840390679293
546	0.425387360700658	4.28264250449949	0.178440697065717	5.53891679859972
552	0.422657689954382	4.25494236335509	0.176047223346821	5.56901041345745
558	0.419963719517332	4.22760355085445	0.173701466118824	5.59869498318054
564	0.417304398072971	4.20061756239887	0.171401698166007	5.62798073958341
570	0.414678674304763	4.17397589338965	0.169146192272651	5.65687791448047
576	0.412085496896172	4.1476700392281	0.166933221223039	5.68539673968614
582	0.409525987088333	4.12170397971685	0.164764548861462	5.71353147155371
588	0.407001964508637	4.0960857078704	0.162643061261722	5.74127123099516
594	0.40450999286183	4.0707930140309	0.160563198810952	5.76864378728098
600	0.402049338356473	4.04581921822818	0.158523744521163	5.79565703736934
606	0.399619266513086	4.02115763653835	0.156523480298761	5.82231888327778
612	0.39721904216415	3.99680158108373	0.154561186944549	5.8486372320832
618	0.394847929454104	3.97274436003288	0.152635644153723	5.87461999592187
624	0.392505191839345	3.9489792776006	0.150745630515873	5.90027509198943
630	0.390190092088232	3.92549963404794	0.148889923514985	5.92561044254088
636	0.387901892281083	3.90229872568218	0.147067299529441	5.95063397489059
642	0.385639853810174	3.87936984485684	0.145276533832015	5.9753536214123
648	0.383403237379741	3.85670627997167	0.143516400589878	5.99977731953912
654	0.381194665141531	3.83432582366415	0.1417920713569	6.02388210507891
660	0.379013053558133	3.81221925711772	0.140101665580343	6.0476790774011
666	0.376856448292612	3.79037101490914	0.13844164568956	6.07118733949988
672	0.374724333745973	3.76877602031618	0.136811212385079	6.09441276739694
678	0.372616204062123	3.74742926869889	0.135209585112991	6.11736114628612
684	0.370531563127876	3.72632582749965	0.13363600206495	6.14003817053334
690	0.368469924572948	3.70546083624315	0.13208972017817	6.16244944367667
696	0.366430811769959	3.68482950653639	0.130570015135432	6.1846004784263
702	0.364413757834433	3.66442712206867	0.129076181365076	6.20649669666455
708	0.362418305624797	3.64424903861162	0.127607532041007	6.22814342944586
714	0.360444007742383	3.62429068401917	0.126163399082693	6.24954591699677
720	0.358490426531425	3.60454755822755	0.124743133155162	6.27070930871598
726	0.356559577070742	3.58503266127159	0.123348229516301	6.29161910931145
732	0.354649521756671	3.56573079779021	0.121976754138461	6.31229244817143
738	0.352759831838973	3.54663753898336	0.120628096238491	6.33273436487904
744	0.350890220205362	3.52774946905713	0.119301778551496	6.35294875249308
750	0.349040415056748	3.50906328403771	0.11799734740531	6.37293936865949
756	0.347210159907237	3.49057579177143	0.116714372720499	6.39270983561135
762	0.345399213584134	3.47228391192477	0.11545244801036	6.41226364016887
768	0.343607350227938	3.45418467598431	0.11421119038092	6.43160413373942
774	0.341834359292346	3.43627522725676	0.11299024053094	6.45073453231748
780	0.340080045544252	3.41855282086897	0.111789262751911	6.46965791648471
786	0.338344229063746	3.40101482376791	0.110607944928054	6.48837723140987
792	0.33662629702834	3.38365745994544	0.109445455206523	6.50689708495406
798	0.334924545192196	3.36647396691647	0.108299643734661	6.52522638945544
804	0.333240114157123	3.34946561526734	0.107171814230829	6.54336257060892
810	0.331572790389117	3.3326299536467	0.106061633951984	6.56130841250888
816	0.329922370753365	3.31596462876665	0.104968787791025	6.57906658355032
822	0.328288662514244	3.2994673854027	0.103892978276796	6.59663963642887
828	0.326671483335323	3.28313606639379	0.102833925574086	6.61403000814082
834	0.325070661279363	3.26696861264227	0.10179136748363	6.63124001998307
840	0.323486034808315	3.25096306311393	0.100765059442106	6.64827187755316
846	0.321917452783322	3.23511755483797	0.0997547745221382	6.66512767074926
852	0.320364774464718	3.21943032290701	0.0987603034322946	6.68180937377018
858	0.318827869512028	3.20389970047709	0.0977814545170886	6.69831884511536
864	0.317305408613311	3.18851694147826	0.0968166141492174	6.71466644448208
870	0.315796675120969	3.1732769721856	0.0958649032602788	6.7308581246637
876	0.314302522872302	3.15818407562649	0.0949273175089227	6.74688860697416
882	0.312822752964395	3.14323632344541	0.0940036046523879	6.76276007201173
888	0.311357171267705	3.12843185196256	0.0930935233870109	6.77847462475988
894	0.309905588426063	3.11376886217386	0.0921968433482266	6.79403429458728
900	0.308467819856674	3.09924561975092	0.0913133451105677	6.80944103524778
906	0.30704368575012	3.08486045504108	0.0904428201876648	6.82469672488043
912	0.305633011070352	3.07061176306739	0.0895850710322467	6.83980316600945
918	0.304235625554699	3.05649800352858	0.0887399110361402	6.85476208554427
924	0.302851363713862	3.04251770079915	0.0879071645302698	6.86957513477952
930	0.301480064831918	3.02866944392925	0.0870866667846584	6.884243889395
936	0.300120895489305	3.01494095834384	0.0862764430439951	6.89878259872089
942	0.298773948150295	3.00133489246662	0.085477005309482	6.91318810233234
948	0.297439219958026	2.98785234478446	0.0846886074812388	6.92745904784246
954	0.296116537269686	2.97449164653338	0.0839110425193236	6.94159731105513
960	0.29480573029081	2.96125117870361	0.0831441118365389	6.95560470956735
966	0.293506633136187	2.94812937302207	0.0823876254621584	6.96948300162292
972	0.292219083890777	2.93512471293505	0.0816414022056531	6.98323388496608
978	0.290942924670625	2.92223573459072	0.0809052698204179	6.99685899569527
984	0.289678001683772	2.90946102782176	0.080179065167498	7.01035990711677
990	0.288424165291167	2.89679923712794	0.0794626343793151	7.0237381285984
996	0.287181270067586	2.88424906265868	0.0787558330233939	7.03699510442322
1002	0.285949174862539	2.87180926119564	0.0780585262660887	7.05013221264321
1008	0.284727742861185	2.85947864713534	0.0773705890363093	7.06315076393295
1014	0.28351684164525	2.84725609347171	0.0766919061892481	7.07605200044333
1020	0.282316343253932	2.83514053277866	0.0760223726701059	7.08883709465525
1026	0.281126124244821	2.82313095819272	0.0753618936778182	7.10150714823324
1032	0.27994606575481	2.81122642439557	0.0747103848287825	7.11406319087924
1038	0.278776053561005	2.79942604859665	0.0740677723205835	7.12650617918623
1044	0.277615978141646	2.78772901151574	0.0734339930957205	7.13883699549194
1050	0.276465114861794	2.77611849471263	0.0728066170289568	7.15107488836155
1056	0.27532358283627	2.76459948545125	0.0721864433733968	7.16321407127811
1062	0.274191472497999	2.75317616761929	0.0715741538526554	7.17524967863044
1068	0.273068671011908	2.74184739684969	0.0709696428405824	7.18718296041174
1074	0.271955069367668	2.7306120665951	0.0703728117441817	7.19901512176236
1080	0.270850562420579	2.71946910859143	0.0697835690905144	7.21074732241932
1086	0.26975504893246	2.70841749332154	0.0692018306136031	7.22238067616577
1092	0.268668431612536	2.69745623047881	0.0686275193413349	7.23391625028042
1098	0.267590617158323	2.68658436943085	0.0680605656823652	7.24535506498701
1104	0.266521516296519	2.67580099968306	0.0675009075130218	7.25669809290382
1110	0.265461043823892	2.66510525134231	0.0669484902642079	7.26794625849307
1116	0.264409118648164	2.65449629558057	0.0664032670083063	7.27910043751043
1122	0.263365663828901	2.64397334509852	0.0658651985460824	7.29016145645444
1128	0.2623306066184	2.63353565458919	0.0653342534935887	7.30113009201603
1134	0.261303878502578	2.6231825212016	0.0648104083690677	7.31200707052793
1140	0.260285415241858	2.61291328500442	0.0642936476798558	7.32279306741415
1146	0.259275156912055	2.60272732944953	0.0637839640092871	7.33348870663948
1152	0.25827304794527	2.59262408183572	0.0632813581035968	7.34409456015888
1158	0.257279037170769	2.58260301377232	0.062785838958825	7.35461114736702
1164	0.25629193786636	2.57265157619317	0.0622935880693601	7.36505483583549
1170	0.255312013576815	2.56277256723737	0.0618056601428005	7.37542177271765
1176	0.254339654989116	2.55297012855927	0.061323530997222	7.38570634054114
1182	0.253374786404682	2.54324346356517	0.0608471004073878	7.39590943612489
1188	0.252417334341049	2.53359179704246	0.0603762688056794	7.40603193424915
1194	0.251467227516259	2.52401437502526	0.0599109371789017	7.41607468789297
1200	0.250524396833252	2.51451046466013	0.0594510069650881	7.42603852847176
1206	0.249588775364259	2.50507935407177	0.0589963799503059	7.43592426607476
1212	0.248660298335193	2.49572035222867	0.0585469581654611	7.44573268970258
1218	0.24773890311004	2.48643278880884	0.0581026437831041	7.45546456750465
1224	0.246824529175249	2.47721601406546	0.0576633390142345	7.46512064701679
1230	0.245917118124126	2.4680693986926	0.0572289460051066	7.47470165539869
1236	0.245016613641224	2.45899233369087	0.0567993667340343	7.4842082996714
1242	0.244122961486735	2.44998423023317	0.0563745029081966	7.49364126695487
1248	0.24323610948088	2.44104451953028	0.0559542558604426	7.50300122470545
1254	0.242356007488302	2.43217265269666	0.0555385264460968	7.51228882095337
1260	0.241482607402458	2.42336810061603	0.0551272149397642	7.52150468454029
1266	0.240615863130008	2.41463035380715	0.0547202209321357	7.53064942535678
1272	0.239755730575209	2.40595892228945	0.0543174432267929	7.53972363457981
1278	0.23890134715102	2.39734633141918	0.0539198885418432	7.54873378013501
1284	0.238052806215445	2.38879326949257	0.0535272733750894	7.55767945722836
1290	0.237210446610438	2.38030252284218	0.0531389840117841	7.56655849324203
1296	0.236374199571919	2.37187340068597	0.0527549589998678	7.57537164041015
1302	0.235543996413252	2.36350521534576	0.0523751380736592	7.58411964667657
1308	0.234719768464412	2.35519728172676	0.0519994621117852	7.59280325625743
1314	0.233901447011141	2.34694891679723	0.0516278730951098	7.60142321020364
1320	0.233088963234115	2.33875943906801	0.051260314064664	7.60998024696332
1326	0.232282248148102	2.33062816807209	0.0508967290795754	7.61847510294434
1332	0.231481232541126	2.32255442384424	0.0505370631749973	7.62690851307678
1338	0.230685846913628	2.31453752640054	0.0501812623200389	7.63528121137544
1344	0.229896021417626	2.30657679521802	0.049829273375694	7.64359393150233
1350	0.229111685795881	2.29867154871417	0.0494810440527713	7.65184740732912
1356	0.228332769321054	2.29082110372657	0.0491365228698232	7.66004237349968
1362	0.22755920073487	2.28302477499246	0.0487956591110759	7.66817956599255
1368	0.226790908187282	2.27528187462833	0.0484584027843588	7.67625972268341
1374	0.226027819175628	2.26759171160947	0.0481247045790337	7.68428358390761
1380	0.225269860483795	2.25995359124958	0.0477945158239246	7.69225189302261
1386	0.224516958121384	2.25236681468035	0.0474677884452472	7.70016539697053
1392	0.223769453884182	2.24483391788729	0.0471446049233356	7.70802147728551
1398	0.223027254918225	2.23735405885848	0.0468249129071146	7.71582102833057
1404	0.222290053511911	2.22992472659254	0.046508593772981	7.72356667973067
1410	0.22155778966976	2.2225453379238	0.0461956069391066	7.7312590552333
1416	0.220830403322331	2.21521531071342	0.0458859125241425	7.73889877685867
1422	0.22010783429007	2.20793406352086	0.0455794713128533	7.74648646526254
1428	0.219390022247162	2.20070101527553	0.04527624472175	7.75402274009899
1434	0.218676906685382	2.19351558494831	0.0449761947647235	7.76150822038326
1440	0.217968426877949	2.1863771912231	0.0446792840186786	7.76894352485453
1446	0.217264521843373	2.17928525216842	0.0443854755891667	7.77632927233873
1452	0.21656513030931	2.17223918490897	0.0440947330760201	7.78366608211134
1458	0.215870190676414	2.16523840529714	0.0438070205389846	7.79095457426022
1464	0.215179640982184	2.15828232758464	0.0435223024633539	7.79819537004836
1470	0.21449341886482	2.15137036409402	0.0432405437256023	7.80538909227674
1476	0.213811461527073	2.14450192489025	0.0429617095590186	7.8125363656471
1482	0.213133705700096	2.13767641745229	0.0426857655193394	7.81963781712475
1488	0.212460087607294	2.13089324634462	0.0424126774503826	7.82669407630138
1494	0.211790542928179	2.12415181288883	0.0421424114496811	7.83370577575787
1500	0.211125006762221	2.1174515148352	0.0418749338341159	7.84067355142707
1506	0.21046439659042	2.11079935069465	0.041610041615693	7.84759060778603
1512	0.209808695654166	2.1041950923383	0.0413476929274702	7.85445721483059
1518	0.209157156414874	2.09763285895172	0.0410879719021598	7.86127916924245
1524	0.208509737506967	2.09111223353227	0.040830840870065	7.86805692569396
1530	0.207866397423602	2.08463279865652	0.0405762621021864	7.87479093933756
1536	0.207227094466834	2.07819413604592	0.0403241977782151	7.88148166627209
1542	0.206591786697784	2.07179582613249	0.0400746099545257	7.88812956400918
1548	0.205960431886798	2.06543744762449	0.0398274605321705	7.89473509193949
1554	0.205332987463617	2.05911857707211	0.039582711224872	7.90129871179911
1560	0.204709410467539	2.05283878843316	0.039340323527017	7.90782088813586
1566	0.204089657497583	2.04659765263872	0.0391002586816494	7.91430208877561
1572	0.203473684662658	2.04039473715884	0.0388624776484638	7.92074278528863
1578	0.20286144753172	2.0342296055682	0.0386269410717989	7.92714345345587
1584	0.202252901083945	2.02810181711183	0.0383936092486309	7.93350457373535
1590	0.201647999658889	2.02201092627074	0.0381624420965667	7.93982663172844
1596	0.201046696906654	2.01595648232762	0.0379333991218374	7.94611011864622
1602	0.20044894573805	2.00993802893255	0.0377064393872916	7.95235553177577
1608	0.199854698274766	2.00395510366862	0.0374815214803889	7.95856337494655
1614	0.199263905799528	1.99800723761764	0.037258603481193	7.96473415899665
1620	0.198676518706266	1.99209395492585	0.0370376429303653	7.97086840223921
1626	0.198092486450282	1.98621477236953	0.0368185967971583	7.97696663092867
1632	0.197511757498409	1.98036919892075	0.0366014214474087	7.98302937972715
1638	0.196934279279181	1.97455673531299	0.0363860726115309	7.98905719217073
1644	0.196359998132992	1.96877687360687	0.0361725053525107	7.99505062113582
1650	0.195788859262267	1.96302909675579	0.035960674033898	8.00101022930547
1656	0.195220806681622	1.95731287817163	0.0357505322878008	8.00693658963569
1662	0.194655783168031	1.95162768129043	0.0355420329828781	8.01283028582179
1668	0.194093730210989	1.94597295913805	0.0353351281923335	8.01869191276469
1674	0.19353458796268	1.94034815389587	0.0351297691619087	8.02452207703728
1680	0.192980060043022	1.9347677796429	0.0349269101545187	8.03030531029759
1686	0.192430108133739	1.92923146370508	0.0347265145177056	8.03604202187211
1692	0.191883386196131	1.92372765765081	0.0345278016697367	8.04174454077423
1698	0.191339864593303	1.91825606411135	0.034330739737085	8.04741319624624
1704	0.190799513384322	1.91281638366221	0.0341352965882075	8.05304831984414
1710	0.190262302290256	1.90740831452457	0.0339414398105671	8.05865024575931
1716	0.189728200660213	1.90203155226652	0.0337491366876556	8.06421931114015
1722	0.189197177437378	1.89668578950449	0.0335583541760148	8.0697558564137
1728	0.188669201125048	1.8913707156045	0.0333690588822596	8.07526022560733
1734	0.188144239752674	1.88608601638356	0.0331812170400996	8.0807327666703
1740	0.187622260841897	1.88083137381099	0.0329947944873617	8.08617383179548
1746	0.187103231372586	1.87560646570974	0.032809756643012	8.09158377774096
1752	0.186587117748872	1.87041096545774	0.0326260684841783	8.09696296615168
1758	0.186073885765194	1.86524454168923	0.0324436945231718	8.10231176388107
1764	0.185563500572327	1.86010685799612	0.0322625987845099	8.10763054331273
1770	0.185055926643428	1.85499757262928	0.0320827447819377	8.11291968268202
1776	0.184551127740068	1.84991633819994	0.031904095495451	8.11817956639774
1782	0.184049066878273	1.84486280138096	0.0317266133483178	8.12341058536374
1788	0.18354970629456	1.83983660260823	0.0315502601841008	8.12861313730059
1794	0.183053007411975	1.83483737578194	0.0313749972436794	8.1337876270672
1800	0.182558930806133	1.82986474796798	0.0312007851422725	8.13893446698247
1806	0.182067436171251	1.82491833909924	0.0310275838464596	8.14405407714693
1812	0.181578482286191	1.81999776167696	0.0308553526512042	8.14914688576439
1818	0.181092026980494	1.81510262047206	0.0306840501568749	8.15421332946355
1824	0.180608027100419	1.81023251222648	0.0305136342462684	8.15925385361967
1830	0.18012643847498	1.80538702535451	0.0303440620616315	8.16426891267623
1836	0.179647215881987	1.80056573964415	0.0301752899816827	8.1692589704665
1842	0.179170313014078	1.79576822595841	0.0300072735986354	8.17422450053526
1848	0.178695682444762	1.79099404593668	0.0298399676952193	8.17916598646039
1854	0.178224672505912	1.78625477983091	0.0296756603741459	8.18406955988718
1860	0.177757266823087	1.78155025746146	0.0295143605265401	8.18893538210414
1866	0.177292377088252	1.77687107913639	0.0293542870707778	8.19377463388487
1872	0.17682997869612	1.77221700458589	0.0291954375021761	8.19858755800387
1878	0.176370046795348	1.76758779180306	0.0290378101342835	8.2033743981545
1884	0.175912556271285	1.762983196889	0.0288814041038173	8.20813539909894
1890	0.175457481728717	1.75840297389809	0.0287262193756004	8.21287080681797
1896	0.175004797474605	1.75384687468314	0.0285722567474988	8.21758086866092
1902	0.174554477500837	1.74931464874057	0.0284195178553585	8.22226583349554
1908	0.174106495466965	1.74480604305561	0.0282680051779428	8.22692595185784
1914	0.173660824682951	1.74032080194745	0.0281177220418696	8.23156147610198
1920	0.173217438091912	1.73585866691449	0.0279686726265485	8.23617266055018
1926	0.172776308252865	1.73141937647947	0.027820861969118	8.24075976164256
1932	0.172337407323468	1.72700266603467	0.0276742959693824	8.24532303808702
1938	0.171900707042763	1.72260826768711	0.0275289813947495	8.24986275100914
1944	0.171466178713927	1.71823591010372	0.0273849258851675	8.25437916410205
1950	0.171033793187005	1.71388531835653	0.0272421379580621	8.25887254377627
1956	0.170603520841664	1.70955621376787	0.0271006270132739	8.26334315930966
1962	0.170175331569933	1.70524831375554	0.0269604033379953	8.26779128299721
1968	0.169749194758942	1.70096133167798	0.0268214781117081	8.272217190301
1974	0.169325079273677	1.69669497667949	0.0266838634111204	8.27662116000003
1980	0.168902953439712	1.6924489535354	0.0265475722151035	8.28100347434009
1986	0.168482785025961	1.68822296249726	0.0264126184096299	8.28536441918366
1992	0.168064541227419	1.68401669913801	0.0262790167927096	8.2897042841598
1998	0.167648188647907	1.67982985419719	0.026146783079328	8.29402336281397
2004	0.167233693282812	1.67566211342609	0.0260159339063825	8.29832195275799
2010	0.166821020501837	1.67151315743299	0.02588648683762	8.30260035581984
2016	0.166410135031741	1.66738266152828	0.0257584603685742	8.30685887819357
2022	0.166001000939083	1.66327029556972	0.0256318739315024	8.3110978305892
2028	0.165594636253033	1.65918456443539	0.025505309405471	8.31531012624954
2034	0.165191045417229	1.65512547658058	0.0253787311663766	8.31949579234343
2040	0.164789392125841	1.65108599284343	0.0252532503255704	8.32366075692136
2046	0.164389658567755	1.64706593521837	0.0251288615559822	8.32780520331599
2052	0.163991826981163	1.64306512614385	0.0250055594065258	8.33192931453995
2058	0.163595879649448	1.63908338845765	0.0248833382891111	8.33603327334354
2064	0.163201798897072	1.63512054535229	0.024762192465657	8.34011726227234
2070	0.162809567085458	1.63117642033032	0.0246421160351033	8.34418146372486
2076	0.162419166608877	1.62725083715969	0.0245231029204234	8.34822606001015
2082	0.162030579890335	1.62334361982912	0.0244051468556365	8.3522512334055
2088	0.161643789377455	1.61945459250341	0.0242882413728201	8.35625716621403
2094	0.161258777538368	1.61558357947879	0.0241723797891228	8.36024404082234
2100	0.160875526857594	1.61173040513829	0.0240575551937759	8.36421203975818
2106	0.160494019831926	1.60789489390709	0.0239437604351063	8.36816134574805
2112	0.160114238966324	1.60407687020782	0.0238309881075491	8.37209214177487
2118	0.159736166769791	1.60027615841597	0.0237192305386596	8.37600461113562
2124	0.159359785751263	1.59649258281518	0.0236084797761256	8.37989893749895
2130	0.158985078415496	1.59272596755262	0.0234987275747805	8.38377530496285
2136	0.158612027258948	1.58897613659434	0.023389965383615	8.3876338981123
2142	0.158240614765667	1.58524291368061	0.0232821843327896	8.39147490207687
2148	0.157870823403175	1.58152612228123	0.0231753752206476	8.39529850258839
2154	0.157502635618355	1.57782558555095	0.0230695285007267	8.3991048860386
2160	0.157136033833336	1.57414112628476	0.0229646342687718	8.40289423953675
2166	0.156771000441378	1.57047256687325	0.0228606822497477	8.4066667509673
2172	0.156407517802758	1.56681972925796	0.0227576617848507	8.41042260904749
2178	0.156045568240656	1.56318243488674	0.0226555618185219	8.41416200338504
2184	0.155685134037039	1.55956050466907	0.022554370885459	8.41788512453578
2190	0.155326197428549	1.55595375893144	0.0224540770976289	8.42159216406124
2196	0.154968740602387	1.55236201737266	0.0223546681312801	8.42528331458637
2202	0.154613244076789	1.54878979201588	0.0222555906068548	8.42895461746759
2208	0.154259717972509	1.54523716525196	0.0221568008695038	8.43260603396888
2214	0.153907759940781	1.54170033530727	0.0220587021360967	8.436240962647
2220	0.153557361908669	1.53817921288773	0.02196126938597	8.43985951781669
2226	0.153208516112567	1.53467371142036	0.0218644766863271	8.44346181198373
2232	0.152861215100344	1.5311837470676	0.0217682971724547	8.44704795585038
2238	0.152515451733498	1.52770923874168	0.0216727030279402	8.45061805832084
2244	0.152171219189305	1.52425010811893	0.0215776654648874	8.45417222650667
2250	0.151828510962967	1.52080627965413	0.0214831547041343	8.45771056573224
2256	0.151487320869769	1.51737768059487	0.0213891399554693	8.4612331795402
2262	0.151147643047222	1.51396424099584	0.0212955893978479	8.46474016969687
2268	0.150809471957217	1.51056589373325	0.0212024701596096	8.46823163619773
2274	0.150472802388178	1.50718257451907	0.0211097482986946	8.47170767727285
2280	0.150137629457206	1.50381422191546	0.0210173887828606	8.47516838939232
2286	0.149803948612237	1.50046077734905	0.0209253554698994	8.47861386727171
2292	0.149471755634186	1.49712218512532	0.0208336110878538	8.48204420387751
2298	0.149141046639101	1.49379839244291	0.0207421172152343	8.48545949043257
2304	0.148811818080312	1.49048934940796	0.0206508342612355	8.48885981642153
2310	0.148484066750583	1.48719500904849	0.0205597214459536	8.49224526959631
2316	0.148157789784262	1.48391532732869	0.0204687367806023	8.49561593598148
2322	0.147832984659428	1.48065026316328	0.02037783704773	8.49897189987978
2328	0.147509649200048	1.47739977843187	0.0202869777814367	8.5023132438775
2334	0.147187781578122	1.47416383799327	0.0201961132475902	8.50564004884996
2340	0.146867380315836	1.47094240969983	0.0201051964240433	8.50895239396697
2346	0.14654844428771	1.4677354644118	0.0200141789808502	8.5122503566982
2352	0.146230972722754	1.46454297601167	0.0199230112604837	8.51553401281871
2358	0.145914965206611	1.46136492141848	0.0198316422580514	8.51880343641433
2364	0.145600421683713	1.4582012806022	0.0197400196015129	8.52205869988716
2370	0.145287342459429	1.45505203659805	0.0196480895318962	8.52529987396093
2376	0.144975343681267	1.45191443442264	0.0195587002771984	8.52852686539105
