Time	Input1 (Mean)	Input2 (Mean)	sp_2 (Mean)	Signal (Mean)	Input1 (Std)	Input2 (Std)	sp_2 (Std)	Signal (Std)
0	10	10	0	0	0	0	0	0
0.000272165426117733	9.99991835086105	9.99999999995556	4.44438792745426E-11	2.41921746821619E-16	0.00903593720601005	6.66664242291614E-06	6.66662427869446E-06	1.55538338303332E-08
6.12981923562425	8.33504652410366	9.98429256841014	0.014766454472191	0.000940977117671283	1.16772151722754	0.125119719711329	0.121326760674052	0.0306719541158879
13.1429243741647	6.800202492421	9.93356675938191	0.0581725282781606	0.00826071233993648	1.4490522597456	0.255933446397602	0.239712008340197	0.0908013797631455
19.2438186959571	5.72446463709484	9.86739990232635	0.109126578788657	0.0234735188849986	1.5261716914717	0.359053143732627	0.3265724171128	0.152798594252963
25.6144235518794	4.80866016145497	9.78169955075358	0.168346905653614	0.0499535435928182	1.53153583013937	0.45652232604053	0.403128646569231	0.222238915895743
34.0936986151119	3.85077479952502	9.64847552164759	0.248549888929445	0.102974589422974	1.48111695633076	0.571143558709454	0.485808796553951	0.317211477689591
41.2539468716803	3.22392608468319	9.52420642629394	0.312609914566591	0.163183659139476	1.41586554244824	0.655676908113398	0.541303011225698	0.396694323095931
49.917847262128	2.63578482549405	9.36485396803924	0.381869926318823	0.253276105641946	1.32884184402155	0.744629061561677	0.594170253668718	0.48939707085115
60.4011667345698	2.11263208135203	9.16496947319203	0.451042103353357	0.383988423454626	1.22659814125595	0.835372667740366	0.641459624999929	0.594199752976253
66.4415555734529	1.88327466839957	9.0483576169445	0.483317882899934	0.468324500155576	1.1727242002437	0.880408934732746	0.662019286037158	0.650374001189837
73.0859832962243	1.67704638770646	8.92021833344701	0.512604233238439	0.567177433314561	1.11914354087832	0.924534899008622	0.680007879825106	0.708238942349988
80.3948537912728	1.49439300155324	8.78040606489368	0.537814268879107	0.681779666227226	1.06734787782694	0.967235678084985	0.695088568361693	0.767012791491424
88.4346113358262	1.33526642036795	8.62890058338094	0.557952423257814	0.813146993361254	1.01857827305148	1.00802133563176	0.706972790966213	0.825815383785689
97.278344634835	1.1990272446863	8.46582001421439	0.572184908090729	0.961995077694888	0.973777157055432	1.04643419610096	0.715424162119506	0.883691380248427
107.006451263745	1.0838881437705	8.29148005280284	0.57991563570113	1.12860431149604	0.933509793323318	1.08203895812376	0.720278216908014	0.939589064695016
117.707368555545	0.987905430515522	8.10628950485406	0.58085962724425	1.31285086790169	0.897974561787881	1.11447596034408	0.721437147279024	0.992513493250294
129.478377576526	0.909050843039172	7.91074259907912	0.575056124260473	1.51420127666041	0.867102070617337	1.14345915482761	0.718873525302222	1.04157953080195
142.426487499605	0.844999087886457	7.70544085013045	0.56285197154782	1.73170717832173	0.840620065339397	1.16876140188588	0.712643036948169	1.08602960952385
