Time,sp_0,sp_1,sp1,sp2,sp3
0,1,1,0,0,0
6.410459568823605,0,1,1,0,0
8.173255723326298,0,0,1,1,0
805.5993057748351,0,0,0,0,1
815.0834145997617,0,0,1,1,0
1379.8423590406287,0,0,0,0,1
