Time,sp_0,sp_1,sp_2,sp_3,sp5,sp6,sp7
0,1,1,1,1,0,0,0
0.09619730606474225,0.9933719716119324,0.9933174889714022,1,0.9956042043921889,0.004395795607811037,0.006628028388067678,0.00005448264053019098
0.20308320169223365,0.9862502818022933,0.9860102803837915,1,0.990736587014942,0.009263412985057898,0.01374971819770665,0.00024000141850181734
0.3190595961653666,0.9788022706459495,0.9782172883971689,1,0.985474732531345,0.014525267468654809,0.021197729354050523,0.0005849822487804267
0.4441264894841412,0.9710844250050722,0.9699661375843144,1,0.9798234493584773,0.02017655064152251,0.028915574994927883,0.0011182874207576513
0.5066599361435284,0.9673437843862922,0.9658981532715752,1,0.9770067526126256,0.02299324738737426,0.032656215613707816,0.0014456311147169158
0.627594366210525,0.9603261990099425,0.9581365773028611,1,0.9715763989388753,0.028423601061124612,0.039673800990057496,0.002189621707081441
0.7485287962775216,0.9535850130100951,0.9505099847072488,1,0.9661683046092113,0.033831695390788556,0.0464149869899049,0.0030750283028462824
0.8694632263445181,0.9471098620299505,0.9430135842742761,1,0.9607824434436569,0.03921755655634296,0.052890137970049454,0.004096277755674466
0.9903976564115147,0.9408907866202549,0.9356427939929814,1,0.9554187888487276,0.04458121115127216,0.05910921337974519,0.005247992627273325
1.1204306165279705,0.9344786355566662,0.9278526152206305,1,0.9496763430573602,0.05032365694263953,0.06552136444333392,0.006626020336035605
1.2504635766444263,0.9283401878490064,0.9201974387621978,1,0.9439595056544042,0.05604049434559545,0.07165981215099368,0.008142749086808437
1.380496536760882,0.9224645840351611,0.9126723321044916,1,0.9382682420050658,0.06173175799493397,0.0775354159648391,0.00979225193066931
1.5105294968773377,0.9168414076846332,0.9052725866620783,1,0.9326025169266977,0.0673974830733019,0.08315859231536694,0.01156882102255466
1.6848669282047746,0.9096810977492263,0.8955405352505077,1,0.925046392228568,0.07495360777143166,0.09031890225077382,0.014140562498718406
1.8592043595322116,0.9029339516889054,0.8860156043534594,1,0.9175360218139512,0.08246397818604834,0.0970660483110947,0.016918347335445897
2.0335417908596485,0.8965784753512205,0.8766882132120591,1,0.9100713163427148,0.08992868365728483,0.10342152464877966,0.019890262139161143
2.2078792221870853,0.8905942855963074,0.8675493315148439,1,0.9026521847231355,0.09734781527686406,0.10940571440369265,0.023044954081463356
2.394521065700164,0.8845775958474857,0.857964821909237,1,0.8947598314132645,0.10524016858673503,0.11542240415251433,0.026612773938248596
2.5811629092132424,0.8789423809520824,0.848576983147464,1,0.886919489589222,0.11308051041077762,0.12105761904791763,0.030365397804618336
2.767804752726321,0.8736677703698165,0.8393767025298602,1,0.8791310409756614,0.12086895902433813,0.12633222963018356,0.03429106783995614
2.9544465962394,0.8687340080741058,0.8303554044772767,1,0.8713943650384378,0.12860563496156166,0.13126599192589417,0.038378603596829104
3.17811413427553,0.8632445935309169,0.8197690494493693,1,0.8621909251488206,0.13780907485117894,0.13675540646908307,0.04347554408154759
3.4017816723116607,0.8581883480213394,0.8094154471118206,1,0.8530614448278082,0.14693855517219123,0.1418116519786606,0.04877290090951886
3.6254492103477913,0.8535374515394005,0.7992826887258262,1,0.8440057042188793,0.1559942957811201,0.1464625484605995,0.05425476281357426
3.8491167483839215,0.8492657682275937,0.7893596572574119,1,0.8350234789153077,0.1649765210846918,0.15073423177240622,0.05990611097018185
4.088741932848569,0.8450827375858994,0.7789497722536386,1,0.8254817232518978,0.17451827674810166,0.1549172624141006,0.06613296533226072
4.328367117313215,0.8412796097987167,0.768757200462781,1,0.8160237975178123,0.18397620248218718,0.15872039020128317,0.0725224093359358
4.567992301777862,0.8378306560904368,0.7587711318849513,1,0.8066494090972147,0.19335059090278472,0.1621693439095631,0.07905952420548555
4.807617486242509,0.8347117524498558,0.7489814888459067,1,0.7973582595826402,0.20264174041735925,0.16528824755014426,0.08573026360394907
5.072057210240777,0.831626409372441,0.7383949931542685,1,0.7872012090891499,0.21279879091084947,0.16837359062755908,0.09323141621817244
5.336496934239046,0.8288883607633888,0.7280249766310173,1,0.7771447433269109,0.22285525667308853,0.17111163923661132,0.10086338413237138
5.6009366582373135,0.82647201911973,0.7178608476339053,1,0.7671884379200935,0.23281156207990591,0.17352798088027013,0.1086111714858245
5.865376382235581,0.8243534787116573,0.7078927608513119,1,0.7573318602744185,0.24266813972558093,0.17564652128834274,0.11646071786034536
6.155710575402019,0.8223446242980721,0.6971637156292598,1,0.7466244371512066,0.25337556284879276,0.1776553757019279,0.12518090866881224
6.446044768568457,0.8206418535986565,0.6866492388298193,1,0.7360361046500301,0.26396389534996934,0.17935814640134354,0.13399261476883717
6.736378961734895,0.8192206670170087,0.6763392836277254,1,0.7255662581593701,0.2744337418406293,0.18077933298299131,0.14288138338928325
7.026713154901333,0.8180582503309897,0.6662245304334817,1,0.7152142818011612,0.2847857181988381,0.18194174966901044,0.1518337198975078
7.341267490690966,0.8170670844836943,0.6554765301638481,1,0.7041310300464325,0.29586896995356676,0.1829329155163059,0.16159055431984595
7.655821826480599,0.8163313668909166,0.64493788445713,1,0.693184588776013,0.3068154112239863,0.18366863310908355,0.1713934824337865
7.970376162270233,0.8158290397769685,0.6345995507569365,1,0.6823741335016643,0.317625866498335,0.1841709602230316,0.18122948902003191
8.284930498059866,0.8155396131658673,0.6244531438282298,1,0.6716988253518178,0.32830117464818154,0.18446038683413282,0.1910864693376373
8.624906222027096,0.8154450768646861,0.6136938407180613,1,0.6603117570192039,0.3396882429807955,0.184554923135314,0.20175123614662457
8.964881945994328,0.8155565683939415,0.6031411278910098,1,0.6490804745813354,0.35091952541866384,0.18444343160605864,0.21241544050293149
9.30485766996156,0.8158547642401434,0.5927869721412103,1,0.638003867797217,0.3619961322027824,0.18414523575985678,0.22306779209893285
9.64483339392879,0.81632175170734,0.5826239148418152,1,0.6270808086458777,0.3729191913541217,0.1836782482926601,0.2336978368655247
10.011185190944968,0.8169957186781148,0.5718786081540084,1,0.6154808794414417,0.3845191205585577,0.1830042813218853,0.24511711052410634
10.377536987961143,0.8178290573828008,0.5613396754101564,1,0.6040564670885058,0.39594353291149353,0.18217094261719932,0.25648938197264437
10.74388878497732,0.8188053315898296,0.5510000328623855,1,0.5928060994433916,0.40719390055660776,0.18119466841017057,0.2678052987274439
11.110240581993498,0.8199093278094342,0.5408530801781006,1,0.581728283284596,0.41827171671540336,0.18009067219056604,0.27905624763133335
11.505293085324881,0.8212276207090133,0.5301203029713895,1,0.5699742301631842,0.43002576983681523,0.17877237929098683,0.29110731773762377
11.900345588656265,0.8226636328939659,0.5195977898049707,1,0.558417147531397,0.44158285246860235,0.1773363671060343,0.30306584308899503
12.29539809198765,0.8242036483111732,0.509279206276272,1,0.5470550938646525,0.45294490613534694,0.17579635168882704,0.314924442034901
12.690450595319033,0.8258349812602704,0.49915861328633104,1,0.5358861035825337,0.4641138964174657,0.17416501873972978,0.3266763679739393
13.115119874781012,0.8276779115443296,0.4884939755500148,1,0.5240928308712898,0.4759071691287097,0.17232208845567065,0.3391839359943147
13.539789154242989,0.8296012192823579,0.478045712264457,1,0.5125178694112035,0.48748213058879597,0.17039878071764236,0.35155550701790067
13.964458433704968,0.8315938141663395,0.46780807085928794,1,0.5011587044032256,0.4988412955967738,0.16840618583366068,0.3637857433070515
14.389127713166946,0.8336454338098056,0.4577756071049786,1,0.4900127955107137,0.5099872044892858,0.16635456619019462,0.37586982670482694
14.845319166595576,0.8359051000409129,0.4472213904484013,1,0.47827421999472414,0.5217257800052754,0.16409489995908727,0.38868370959251153
15.301510620024208,0.8382128692210997,0.4368924232436926,1,0.4667755850422214,0.5332244149577781,0.16178713077890047,0.40132044597740707
15.75770207345284,0.8405599957937194,0.4267832857408603,1,0.4555136721686637,0.5444863278313358,0.15944000420628077,0.4137767100528591
16.21389352688147,0.8429383682422305,0.4168887885633169,1,0.4444852383299633,0.5555147616700363,0.15706163175776985,0.4260495796789134
16.70237038347281,0.8455119780313559,0.40652658065255765,1,0.43293145867433125,0.5670685413256684,0.15448802196864433,0.43898539737879816
17.190847240064148,0.8481059987795899,0.39639937574282563,1,0.4216376217413415,0.5783623782586581,0.15189400122041039,0.4517066230367641
17.679324096655485,0.8507137683758845,0.3865018642192755,1,0.41059969376548827,0.5894003062345113,0.14928623162411575,0.46421190415660885
18.167800953246825,0.8533290759510292,0.37682889938885783,1,0.39981362166850637,0.6001863783314932,0.1466709240489709,0.4765001765621715
