Time	(R - R')	(V - V')	(Y - Y')	(L - L')
0	4	0	0	0
146.22985354484	2.00318738691812	0.00349731173543094	0.00614863712980957	0
284.969768643566	2.00318738691	0.0130179162531837	0.0243800281403281	0
458.952551840229	2.00318738689856	0.0328321962299105	0.0630730108140644	0
610.869039738815	2.00318738688737	0.0566676794833968	0.110002247956239	0
813.069885131832	2.00318738687067	0.0967762420788684	0.189343342124716	0
983.816586931839	2.00318738685502	0.136692119235096	0.268527037193031	0
1190.42009610985	2.00318738683432	0.190850498696838	0.376161142876643	0
1440.41034221524	2.00318738680632	0.264625197024411	0.523050664793407	0
1584.45234116168	2.00318738678867	0.310486452518644	0.614475455890905	0
1742.89854000276	2.00318738676795	0.363125162352634	0.719493039824277	0
1917.18935872795	2.00318738674363	0.423034148338863	0.83910428706787	0
2108.90925932566	2.00318738671503	0.490543294348113	0.973986629807388	0
2319.80114998314	2.00318738668142	0.565721910695433	1.12429855441192	0
2551.78222970637	2.00318738664196	0.648254894847256	1.28943130662982	0
2806.96141740193	2.00318738659573	0.737295032744127	1.46771236351227	0
3087.65852386704	2.00318738654173	0.831298682067444	1.6560749935996	0
3396.42534097865	2.00318738647892	0.927860761466188	1.84972559663074	0
3736.06883980143	2.00318738640625	1.02357797897241	2.04186659093562	0
4109.67668850649	2.00318738632267	1.11398634763722	2.22356698822064	0
4520.64532208206	2.00318738622717	1.19363842835335	2.38391183902634	0
4972.71081901518	2.00318738611885	1.25621096814332	2.5102114127926	0
5469.98286564161	2.00318738599695	1.29542997857467	2.58984864556526	0
6016.98211693069	2.00318738586087	1.30612398353273	2.61238621978624	0
6618.68129334868	2.00318738571029	1.28552273373407	2.57217025927776	0
7280.55038740846	2.0031873855452	1.23464312044062	2.47111949062125	0
8008.60639087422	2.00318738536589	1.1597787086002	2.32172793053476	0
8384.26678433008	2.00318738527481	1.11872962738158	2.23963723705288	0
8797.49321713152	2.00318738517589	1.07457138396843	2.1512223377307	0
9252.0422932131	2.00318738506866	1.02953427834853	2.0609371369773	0
9752.04627690285	2.00318738495252	0.986963922112829	1.97548248434836	0
10302.0506589616	2.00318738482671	0.950223017925513	1.90159960660966	0
10907.0554792262	2.00318738469032	0.922724350520795	1.84613450217041	0
