Time	sp_2 = 0	sp_2 = 1
0	1	0
0.019762281960354	0.999999996745757	3.25424333184618E-09
18.9751964710988	0.99785482051749	0.00214517948251063
37.1647779873979	0.992141495344177	0.00785850465582339
59.9748973040804	0.980686252467272	0.0193137475327279
79.8920014650198	0.967417568729336	0.032582431270664
106.40166710323	0.945936392474702	0.0540636075252985
128.787517987025	0.925100258500218	0.0748997414997819
155.874397556417	0.897430502236236	0.102569497763764
188.649521835382	0.861422900514593	0.138577099485406
207.53423630088	0.839843410736596	0.160156589263404
228.307422212929	0.815677385517085	0.184322614482915
251.157926716182	0.788812750913712	0.211187249086288
276.293481669761	0.759182329822637	0.240817670177363
303.942592118697	0.726775985233379	0.273224014766621
334.356613612527	0.69165301844583	0.30834698155417
367.81203725574	0.653950985109675	0.346049014890325
404.613003263275	0.613891187572985	0.386108812427015
445.094065871562	0.571777723294941	0.428222276705059
481.527022219021	0.535756278248067	0.464243721751933
521.603274201226	0.4982651487916	0.5017348512084
559.587011736913	0.464809706879466	0.535190293120534
595.963471206875	0.434640648800882	0.565359351199118
635.977576623833	0.403509820285434	0.596490179714566
679.993092582487	0.371655155482506	0.628344844517494
728.410160137007	0.339356809679383	0.660643190320617
781.668934446978	0.306931863542054	0.693068136457946
840.253586187947	0.27472554848483	0.72527445151517
900.543363374301	0.245030239646894	0.754969760353106
966.862118279292	0.216003812979138	0.783996187020862
1038.60615211803	0.188424675216535	0.811575324783465
1110.56784629545	0.164277268897331	0.835722731102669
1189.72570989062	0.141258833768001	0.858741166231999
1276.7993598453	0.119634475688288	0.880365524311712
1372.58037479545	0.0996420969404817	0.900357903059518
1477.93949124062	0.0814800661926166	0.918519933807384
1593.8345193303	0.0652988642584706	0.934701135741529
1721.31905022895	0.0511879447240769	0.948812055275923
1861.55203421747	0.0391660275205868	0.960833972479413
2015.80831660484	0.0291796152021689	0.970820384797831
2172.26824131287	0.0216481224813481	0.978351877518652
2344.3741584917	0.0155885428973231	0.984411457102677
2533.69066738842	0.0108579223749947	0.989142077625005
2741.9388271748	0.00728150346132546	0.992718496538675
2971.01180293983	0.00467503457022422	0.995324965429776
3222.99207628136	0.00285828874227882	0.997141711257721
3489.58568905212	0.00171920336420104	0.998280796635799
3782.83866309996	0.00101183190600422	0.998988168093996
4105.41693455259	0.000551302429863477	0.999448697570137
4460.25303315047	0.000260368404561721	0.999739631595438
4850.57274160815	0.000113426072180884	0.999886573927819
5279.92442091159	5.4488629305407E-05	0.999945511370695
5752.21126814538	3.37884084119662E-05	0.999966211591588
6271.72680010254	2.00960567386199E-05	0.999979903943262
6843.19388525543	8.85873879838951E-06	0.999991141261202
7471.8076789236	4.02567616206455E-06	0.999995974323838
8163.28285195859	1.73475231532198E-06	0.999998265247685
8923.90554229707	7.07293570963126E-07	0.99999929270643
9760.59050166941	2.72253060518553E-07	0.99999972774694
10680.943956979	9.87240023512878E-08	0.999999901275998
11693.3327578195	3.36541045453307E-08	0.999999966345896
12806.9604387441	1.07629773706287E-08	0.999999989237023
14031.9508877611	3.2229080177265E-09	0.999999996777093
15379.4403816799	9.01897219964233E-10	0.999999999098104
16861.6788249905	2.35431680031041E-10	0.999999999764569
18492.1411126322	5.72282611011769E-11	0.999999999942773
