Time	fuel (Mean)	input1 (Mean)	origami (Mean)	sp_0 (Mean)	sp_1 (Mean)	sp_3 (Mean)	sp_2 (Mean)	sp_4 (Mean)	fuel (Std)	input1 (Std)	origami (Std)	sp_0 (Std)	sp_1 (Std)	sp_3 (Std)	sp_2 (Std)	sp_4 (Std)
0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.00980300766769329	2.9999999999827	0.999997059109231	0.999997059109231	2.94087347085193E-06	5.479726630957E-12	1.07435604360269E-11	1.07434972448754E-12	6.31911515216131E-18	4.15904581188269E-06	0.00171489582922227	0.00171489582922227	0.00171489078598253	2.34088159265583E-06	3.27773709052933E-06	1.03650842952365E-06	2.51378502504914E-09
10.3636374769295	2.9999855715841	0.996900545076538	0.996900545076538	0.00308503060010034	8.41123832984685E-09	1.31053746578083E-05	1.30644493239351E-06	4.09253338731571E-09	0.00379948754888242	0.0555002905961045	0.0555002905961045	0.0553718071651207	9.17128026235937E-05	0.00362007818279449	0.00114299644557386	6.39729108855946E-05
22.327483425174	2.9999334106161	0.993346321254388	0.993346321254388	0.00658713000324908	1.79621039396181E-08	6.0482527508253E-05	6.00761121936693E-06	4.06415314583727E-08	0.00816456612947027	0.0810279999527073	0.0810279999527073	0.0806272467182308	0.00013402277116157	0.00777649311885103	0.00245102543571057	0.00020159743437568
32.735164241383	2.99985756790016	0.990274950780849	0.990274950780849	0.00958274440543293	2.61311569105588E-08	0.000129344256874278	1.28071395654399E-05	1.27286121987941E-07	0.0119431400587593	0.0976583154924935	0.0976583154924935	0.0969553193981597	0.000161651338771684	0.0113712191321824	0.00357865223912033	0.000356771725520886
43.6029515606609	2.99974859722787	0.987088002547573	0.987088002547573	0.0126608935125286	3.4524494975255E-08	0.000228244923094393	2.25256600755034E-05	2.98832233935879E-07	0.0158698115999035	0.112167205220256	0.112167205220256	0.111099898164673	0.000185807675341869	0.0151036998319196	0.00474599450537018	0.000546655207363554
58.0679764826197	2.99955717605686	0.98287785276331	0.98287785276331	0.0166800229262982	4.54819866832053E-08	0.000401889844004577	3.94893516530365E-05	6.99632747421264E-07	0.0210656217210017	0.128618117430851	0.128618117430851	0.127004826051963	0.000213265050833688	0.0200376876940963	0.00628376385118181	0.000836439482693282
70.282837860072	2.99935502803596	0.979350489851333	0.979350489851333	0.0200057695158421	5.45472316691377E-08	0.000585169168720908	5.72855856634472E-05	1.23133120864365E-06	0.025425475831033	0.140743154817814	0.140743154817814	0.138624813579233	0.000233553473137937	0.0241736080689834	0.00756821635786614	0.00110965122186277
85.0628201267893	2.99906183334362	0.975116074213746	0.975116074213746	0.0239479224901607	6.5289913882225E-08	0.000850852732890297	8.29219129992705E-05	2.16336028975927E-06	0.0306663539533165	0.153838732825009	0.153838732825009	0.151065608401052	0.000255518891843519	0.0291402370680427	0.00910526573491546	0.00147083097163361
102.946598669517	2.998637467991	0.970041114555865	0.970041114555865	0.0286001465837479	7.79628563598937E-08	0.00123514627048216	0.000119721478435019	3.7931486131977E-06	0.0369563087169299	0.167928981577337	0.167928981577337	0.164311782249728	0.00027921827025114	0.0350938235427623	0.0109402087885422	0.0019475877211608
