Time	sp_0	sp_8
0	1	0
7.91981623745772	0.99762969130778	1.31853450121078E-12
19.8472503300145	0.994081136639036	5.19842746687658E-11
31.9051490475781	0.990519486914591	3.44287490183866E-10
43.9630477651418	0.986983510023311	1.23888374130941E-09
56.0209464827054	0.983473019367566	3.2568664905557E-09
68.0788452002691	0.979987829217635	7.0711388906202E-09
91.0184850519002	0.973426592180369	2.23780238401683E-08
113.958124903531	0.966954994569117	5.45764145951465E-08
136.897764755162	0.960571784847339	1.12811408220791E-07
159.837404606794	0.954275723136611	2.07886439789775E-07
196.226091351482	0.94446416766941	4.65825111933091E-07
232.61477809617	0.934863982598912	9.08152967330818E-07
269.003464840858	0.925470413543803	1.60374648648963E-06
305.392151585546	0.91627878193238	2.62899547073433E-06
355.947811922692	0.903835202633804	4.76324986285217E-06
406.503472259838	0.891760496569258	7.95682062578983E-06
457.059132596983	0.88004291536533	1.24898728886595E-05
507.614792934129	0.868670994863716	1.86578002976537E-05
567.907672231412	0.855545264744058	2.86008608783795E-05
628.200551528696	0.842877025330804	4.19024162264149E-05
688.493430825979	0.830648569807944	5.91631473959724E-05
748.786310123263	0.818842749298915	8.09919566722818E-05
823.912634030156	0.804698897153479	0.000115552100185879
899.03895793705	0.791155004705915	0.000159453842410963
974.165281843944	0.778181820039914	0.00021396668456564
1049.29160575084	0.765751311663563	0.000280333397994215
1146.27532411629	0.750463761662825	0.000385588666327439
1243.25904248174	0.735982357934838	0.000515379001789969
1340.24276084719	0.722256393242745	0.000672301182731333
1437.22647921264	0.709237969707604	0.000858784297251992
1552.66396540283	0.694603436402742	0.00112259195094143
1668.10145159302	0.680838920519409	0.00143540948808995
1783.53893778321	0.667880131777845	0.00180069885286134
1898.9764239734	0.655667067259161	0.00222152718005454
2055.64931541977	0.640187267411262	0.00288652710106556
2212.32220686614	0.625857488869895	0.00366502650513505
2368.99509831252	0.612566989860678	0.00456194660326223
2525.66798975889	0.60021433754531	0.00558099940115948
2707.89902611984	0.586910677567574	0.00692353291375897
2890.13006248079	0.574633966831457	0.00843744787930989
3072.36109884174	0.563275748801426	0.010123544757485
3254.59213520269	0.552737509510422	0.01198128283338
3448.93513675239	0.542309615567501	0.0141490710628706
3643.2781383021	0.532630504513809	0.0165053273413762
3837.6211398518	0.52362174729501	0.0190444937808334
4031.96414140151	0.515212259614575	0.0217603228524498
4295.28265580455	0.504668175399657	0.0257081726955279
4558.60117020759	0.494985916942942	0.0299448468089579
4821.91968461063	0.48605618160637	0.0344472892341378
5085.23819901368	0.477780731223163	0.0391932401435496
5402.07292225512	0.468582615789996	0.0451913111193577
5718.90764549657	0.460104666476723	0.051463386978584
6035.74236873802	0.452250516354108	0.0579676936125643
6352.57709197946	0.444933939578603	0.0646669704120254
6729.63833574155	0.436837002011605	0.0728410763631453
7106.69957950364	0.429313378658095	0.0811792699745438
7483.76082326573	0.422284789073067	0.0896285719015676
7860.82206702783	0.415681865952522	0.0981447853820921
8308.93320241531	0.408317092249891	0.108295921858014
8757.04433780279	0.401405618666309	0.118425058632482
9205.15547319027	0.394886797269925	0.128483318912796
9653.26660857775	0.388707661563665	0.138433892611348
9999.9999999	0.384179925653434	0.146014239017538
10000	0.384179925653434	0.146014239017538
