Time	sp_0	sp_8
910	0.789227448138522	0.000166499957898053
920	0.787479285995289	0.000173325834598906
930	0.785741091698452	0.000180345501786691
940	0.784012799018773	0.000187561991223096
950	0.782294342174209	0.000194978344354673
960	0.780585655829906	0.000202597612312844
970	0.778886675098198	0.000210422855913895
980	0.777197335538615	0.000218457145658977
990	0.775517573157874	0.00022670356173411
1000	0.773847324409882	0.000235165194010178
1010	0.77218652619574	0.000243845142042933
1020	0.770535115863737	0.000252746515072992
1030	0.768893031209354	0.000261872432025839
1040	0.767260210475261	0.000271226021511825
1050	0.765636592351321	0.000280810421826164
1060	0.764022115974587	0.000290628780948941
1070	0.762416718306253	0.000300683300814722
1080	0.760820335321993	0.00031097567102124
1090	0.759232906669817	0.000321508765961957
1100	0.757654372432039	0.000332285465018573
1110	0.756084673105564	0.000343308645381323
1120	0.754523749601897	0.00035458118204897
1130	0.752971543247134	0.000366105947828815
1140	0.751427995781971	0.000377885813336687
1150	0.749893049361697	0.000389923646996952
1160	0.748366646556196	0.000402222315042506
1170	0.746848730349948	0.000414784681514779
1180	0.74533924414203	0.000427613608263733
1190	0.743838131746114	0.000440711954947862
1200	0.742345337390465	0.000454082579034196
1210	0.740860805717947	0.000467728335798293
1220	0.739384481786017	0.000481652078324249
1230	0.737916311066729	0.000495856657504688
1240	0.736456239446732	0.000510344922040769
1250	0.73500421322727	0.000525119718442184
1260	0.733560179124183	0.000540183891027158
1270	0.732124084267907	0.000555540281922447
1280	0.730695876203473	0.000571191731063341
1290	0.729275502890506	0.000587141076193663
1300	0.727862911984876	0.000603391102982491
1310	0.726458046866672	0.000619944269202852
1320	0.725060854894861	0.000636803277943763
1330	0.723671284761496	0.000653970893883846
1340	0.722289285536797	0.00067144987698065
1350	0.720914806669153	0.000689242982470644
1360	0.719547797985119	0.000707352960869221
1370	0.718188209689418	0.000725782557970697
1380	0.716835992364939	0.000744534514848313
1390	0.715491096972742	0.000763611567854228
1400	0.71415347485205	0.000783016448619529
1410	0.712823077720256	0.000802751884054224
1420	0.711499857672919	0.000822820596347243
1430	0.710183767183766	0.000843225302966441
1440	0.708874759104693	0.000863968716658594
1450	0.707572786665759	0.000885053545449402
1460	0.706277803475196	0.000906482492643489
1470	0.704989763519398	0.000928258256824399
1480	0.70370862116293	0.000950383531854602
1490	0.702434331148523	0.00097286100687549
1500	0.701166848597075	0.000995693366307378
1510	0.699906129007653	0.0010188832898495
1520	0.698652128257489	0.00104243345248003
1530	0.697404802601985	0.00106634652445603
1540	0.696164103496127	0.00109062396857318
1550	0.69492998189245	0.00111526703837977
1560	0.693702393829015	0.00114027807600056
1570	0.692481295667889	0.00116565940626
1580	0.691266644095144	0.00119141333668221
1590	0.690058396120858	0.0012175421574909
1600	0.688856509079113	0.00124404814160941
1610	0.687660940627996	0.0012709335446607
1620	0.686471648749602	0.00129820060496735
1630	0.685288591750028	0.00132585154355157
1640	0.684111728259377	0.00135388856413518
1650	0.68294101723176	0.00138231385313962
1660	0.68177641794529	0.00141112957968596
1670	0.680617890002087	0.00144033789559489
1680	0.679465393328275	0.00146994093538671
1690	0.678318888173985	0.00149994081628136
1700	0.677178335113351	0.00153033963819838
1710	0.676043695044514	0.00156113948375695
1720	0.674914929189621	0.00159234241827586
1730	0.673791999094821	0.00162395048977351
1740	0.672674866630272	0.00165596572896794
1750	0.671563493990136	0.00168839014927682
1760	0.670457843692578	0.00172122574681741
1770	0.669357878579771	0.0017544745004066
1780	0.668263561817893	0.00178813837156093
1790	0.667174856897126	0.00182221930449653
1800	0.666091727631659	0.00185671922612915
1810	0.665014138159684	0.00189164004607417
1820	0.6639420529434	0.00192698365664661
1830	0.662875436769011	0.00196275193286108
1840	0.661814254746725	0.00199894673243183
1850	0.660758472310758	0.00203556989577271
1860	0.659708055219328	0.00207262324599722
1870	0.658662969554661	0.00211010858891847
1880	0.657623181722987	0.00214802771304918
1890	0.65658865845454	0.00218638238960169
1900	0.655559363510143	0.00222517423296165
1910	0.654535246227769	0.00226440421546099
1920	0.65351626982618	0.00230407386646702
1930	0.65250240020504	0.00234418479789713
1940	0.651493603525775	0.00238473860173126
1950	0.650489846211568	0.00242573685001194
1960	0.649491094947365	0.00246718109484426
1970	0.648497316679868	0.00250907286839591
1980	0.647508478617542	0.00255141368289715
1990	0.64652454823061	0.00259420503064081
2000	0.645545493251054	0.00263744838398229
2010	0.644571281672619	0.00268114519533959
2020	0.643601881750806	0.00272529689719326
2030	0.642637262002877	0.00276990490208646
2040	0.641677391207856	0.00281497060262488
2050	0.640722238406523	0.00286049537147684
2060	0.639771772901419	0.00290648056137319
2070	0.638825964256847	0.00295292750510738
2080	0.637884782298867	0.00299983751553544
2090	0.6369481971153	0.00304721188557597
2100	0.636016179055725	0.00309505188821014
2110	0.635088698731485	0.00314335877648171
2120	0.634165727015677	0.003192133783497
2130	0.633247235043162	0.00324137812242493
2140	0.632333194210559	0.00329109298649698
2150	0.631423576176248	0.0033412795490072
2160	0.630518352860366	0.00339193896331224
2170	0.629617496444813	0.00344307236283131
2180	0.628720979373246	0.0034946808610462
2190	0.627828774351085	0.00354676555150127
2200	0.626940854345505	0.00359932750780347
2210	0.626057192585446	0.00365236778362233
2220	0.625177762561603	0.00370588741268993
2230	0.624302538026434	0.00375988740880095
2240	0.623431492994156	0.00381436876581264
2250	0.622564601740745	0.00386933245764484
2260	0.621701838769158	0.0039247794453175
2270	0.620843170631198	0.00398071233181107
2280	0.619988565230836	0.00403713347952205
2290	0.619137996675005	0.00409404402869745
2300	0.618291439300422	0.0041514451061166
2310	0.617448867673591	0.00420933782509121
2320	0.616610256590803	0.00426772328546533
2330	0.615775581078137	0.00432660257361536
2340	0.614944816391457	0.00438597676245008
2350	0.614117938016416	0.00444584691141058
2360	0.613294921668451	0.00450621406647034
2370	0.612475743292788	0.00456707926013517
2380	0.611660379064439	0.00462844351144324
2390	0.610848805388203	0.00469030782596508
2400	0.610040998898666	0.00475267319580357
2410	0.609236936460201	0.00481554059959392
2420	0.608436595166967	0.00487891100250374
2430	0.60763995234291	0.00494278535623295
2440	0.606846985541763	0.00500716459901384
2450	0.606057672547047	0.00507204965561105
2460	0.605271991372067	0.00513744143732158
2470	0.604489920259917	0.00520334084197477
2480	0.603711437683478	0.00526974875393233
2490	0.602936522345418	0.00533666604408831
2500	0.602165153178188	0.00540409356986912
2510	0.601397309344031	0.0054720321752335
2520	0.600632970234975	0.00554048269067258
2530	0.599872115472833	0.00560944593320983
2540	0.599114724909206	0.00567892270640105
2550	0.598360778625484	0.00574891380033442
2560	0.59761025693284	0.00581941999163047
2570	0.596863140372236	0.00589044204344207
2580	0.596119409714421	0.00596198070545444
2590	0.59537904595993	0.00603403671388518
2600	0.594642030339085	0.00610661079148422
2610	0.593908344311996	0.00617970364753384
2620	0.593177969568557	0.0062533159778487
2630	0.592450881580138	0.00632744749110737
2640	0.591727035230818	0.00640209473922864
2650	0.591006407292592	0.0064772575309514
2660	0.590288977360164	0.00655293605306689
2670	0.589574725179871	0.00662913046709795
2680	0.588863630649683	0.00670584090929912
2690	0.588155673819206	0.00678306749065655
2700	0.587450834889681	0.00686081029688809
2710	0.586749094213981	0.00693906938844322
2720	0.586050432296615	0.00701784480050306
2730	0.585354829793727	0.00709713654298042
2740	0.584662267513093	0.00717694460051975
2750	0.583972726414126	0.00725726893249713
2760	0.58328618760787	0.00733810947302034
2770	0.582602632357008	0.00741946613092878
2780	0.581922042075852	0.00750133878979352
2790	0.581244398330353	0.00758372730791727
2800	0.580569682838094	0.00766663151833442
2810	0.579897877468291	0.00775005122881099
2820	0.579228964241799	0.00783398622184467
2830	0.578562925331102	0.00791843625466479
2840	0.577899743060321	0.00800340105923236
2850	0.577239399905213	0.00808888034224001
2860	0.576581878493165	0.00817487378511206
2870	0.575927161603202	0.00826138104400445
2880	0.575275232165981	0.00834840174980481
2890	0.574626073263796	0.0084359355081324
2900	0.573979668130574	0.00852398189933813
2910	0.573336000151874	0.0086125404785046
2920	0.572695052864893	0.00870161077544602
2930	0.57205680995846	0.00879119229470829
2940	0.571421255273039	0.00888128451556894
2950	0.57078837280073	0.00897188689203718
2960	0.570158146685265	0.00906299885285384
2970	0.56953056122201	0.00915461980149144
2980	0.568905600857968	0.00924674911615412
2990	0.568283250165531	0.00933938625311035
3000	0.567663492192603	0.00943253724310538
3010	0.567046310660353	0.00952620603768941
3020	0.566431690393997	0.00962039281301957
3030	0.565819616364392	0.00971509774357796
3040	0.565210073688038	0.00981032100217165
3050	0.564603047627076	0.00990606275993263
3060	0.563998523589293	0.0100023231863179
3070	0.563396487128114	0.0100991024491093
3080	0.56279692394261	0.0101964007144139
3090	0.562199819877491	0.0102942181466633
3100	0.561605160923113	0.0103925549086145
3110	0.561012933215472	0.0104914111613492
3120	0.560423123036207	0.010590787064274
3130	0.559835716812599	0.0106906827751207
3140	0.559250701117573	0.0107910984499459
3150	0.558668062669694	0.0108920342431312
3160	0.558087788333171	0.010993490307383
3170	0.557509865117855	0.011095466793733
3180	0.556934280179241	0.0111979638515375
3190	0.556361020818462	0.011300981628478
3200	0.555790074482298	0.0114045202705609
3210	0.55522142876317	0.0115085799221174
3220	0.55465507139914	0.0116131607258039
3230	0.554090990273914	0.0117182628226015
3240	0.55352917341684	0.0118238863518166
3250	0.552969609002908	0.0119300314510801
3260	0.55241228535275	0.0120366982563484
3270	0.551857190932642	0.0121438869019023
3280	0.5513043143545	0.012251597520348
3290	0.550753644375886	0.0123598302426164
3300	0.550205169900001	0.0124685851979635
3310	0.54965887997569	0.0125778625139701
3320	0.549114763797439	0.0126876623165422
3330	0.548572810705379	0.0127979847299105
3340	0.548033010185281	0.0129088298766307
3350	0.547495351868559	0.0130201978775837
3360	0.546959817872215	0.013132085563723
3370	0.546426372680273	0.013244482132452
3380	0.545895001841182	0.0133573857593595
3390	0.545365692695131	0.0134707953249856
3400	0.544838432653583	0.0135847096762692
3410	0.544313209199269	0.0136991276265479
3420	0.543790009886188	0.0138140479555582
3430	0.543268822339611	0.0139294694094349
3440	0.542749634256076	0.0140453907007119
3450	0.542232433403392	0.0141618105083216
3460	0.541717207620638	0.0142787274775951
3470	0.541203944818161	0.0143961402202622
3480	0.540692632977579	0.0145140473144516
3490	0.540183260151778	0.0146324473046904
3500	0.539675814464914	0.0147513387019046
3510	0.539170284112413	0.014870719983419
3520	0.538666657360971	0.0149905895929567
3530	0.538164922548551	0.01511094594064
3540	0.537665068084389	0.0152317874029895
3550	0.537167082448987	0.0153531123229249
3560	0.53667095419412	0.0154749190097641
3570	0.536176671942829	0.0155972057392242
3580	0.535684224389427	0.0157199707534207
3590	0.535193600299495	0.0158432122608679
3600	0.534704788509886	0.0159669284364788
3610	0.534217777928718	0.0160911174215651
3620	0.533732557535383	0.0162157773238372
3630	0.533249116380541	0.0163409062174042
3640	0.53276744358612	0.016466502142774
3650	0.532287528345318	0.016592563106853
3660	0.531809359922605	0.0167190870829464
3670	0.531332927653718	0.0168460720107582
3680	0.530858220945664	0.0169735157963911
3690	0.530385229276719	0.0171014163123463
3700	0.52991394219643	0.0172297713975238
3710	0.529444349325612	0.0173585788572225
3720	0.528976440698303	0.0174878370394365
3730	0.528510216659705	0.0176175615159953
3740	0.528045673002306	0.0177477600322654
3750	0.527582800952112	0.0178784324839442
3760	0.527121591840979	0.0180095787914065
3770	0.526662037106613	0.018141198899704
3780	0.526204128292569	0.0182732927785657
3790	0.525747857048251	0.0184058604223974
3800	0.525293215128915	0.0185389018502821
3810	0.524840194395663	0.01867241710598
3820	0.52438878681545	0.018806406257928
3830	0.523938984461079	0.0189408693992405
3840	0.523490779511203	0.0190758066477087
3850	0.523044164250324	0.0192112181458009
3860	0.522599131068794	0.0193471040606627
3870	0.522155672462815	0.0194834645841164
3880	0.521713781034439	0.0196202999326617
3890	0.521273449491567	0.0197576103474752
3900	0.520834670647948	0.0198953960944106
3910	0.520397437423184	0.0200336574639987
3920	0.519961742842723	0.0201723947714473
3930	0.519527580037867	0.0203116083566414
3940	0.519094942245763	0.020451298584143
3950	0.518663822809411	0.0205914658431911
3960	0.518234215177659	0.0207321105477018
3970	0.517806112905205	0.0208732331362685
3980	0.517379509652596	0.0210148340721614
3990	0.51695439918623	0.0211569138433278
4000	0.516530775378354	0.0212994729623922
4010	0.516108632207064	0.021442511966656
4020	0.515687963756306	0.0215860314180979
4030	0.515268764215876	0.0217300319033735
4040	0.514851027881419	0.0218745140338155
4050	0.51443474915443	0.0220194784454337
4060	0.514019922542255	0.0221649257989149
4070	0.513606542658086	0.0223108567796231
4080	0.513194604220969	0.0224572720975994
4090	0.512784091684456	0.0226041635006326
4100	0.512374972708874	0.022751508117873
4110	0.511967238049192	0.0228993030232998
4120	0.511560879656319	0.0230475462601473
4130	0.511155889504565	0.0231962358248863
4140	0.510752259591647	0.023345369667224
4150	0.510349981938682	0.0234949456901037
4160	0.509949048590194	0.0236449617497055
4170	0.509549451614108	0.0237954156554455
4180	0.509151183101754	0.0239463051699762
4190	0.508754235167866	0.0240976280091866
4200	0.508358599950581	0.024249381842202
4210	0.507964269611439	0.0244015642913841
4220	0.507571236335385	0.0245541729323309
4230	0.507179492330768	0.0247072052938767
4240	0.506789029829338	0.0248606588580922
4250	0.506399841086253	0.0250145310602847
4260	0.50601191838007	0.0251688192889974
4270	0.505625254012752	0.0253235208860103
4280	0.505239840309667	0.0254786331463395
4290	0.504855669619584	0.0256341533182376
4300	0.504472734314678	0.0257900786031934
4310	0.504091026790525	0.0259464061559322
4320	0.503710539466107	0.0261031330844157
4330	0.503331264783809	0.0262602564498418
4340	0.50295319520942	0.0264177732666448
4350	0.502576323232132	0.0265756805024954
4360	0.50220064136454	0.0267339750783007
4370	0.501826142142645	0.0268926538682042
4380	0.501452818125849	0.0270517136995856
4390	0.50108066189696	0.027211151353061
4400	0.500709666062187	0.0273709635624829
4410	0.500339823251147	0.0275311470149402
4420	0.499971126116856	0.0276916983507582
4430	0.499603567335735	0.0278526141634983
4440	0.499237139607611	0.0280138909999586
4450	0.498871836400696	0.0281755267633571
4460	0.498507664139347	0.0283375436691099
4470	0.498144621915296	0.0284999500307058
4480	0.497782704138362	0.0286627452523563
4490	0.49742190528403	0.0288259287711121
4500	0.497062219893455	0.0289895000568631
4510	0.496703642573454	0.0291534586123378
4520	0.496346167996514	0.0293178039731044
4530	0.495989790900787	0.0294825357075696
4540	0.495634506090092	0.0296476534169796
4550	0.495280308433915	0.0298131567354193
4560	0.494927192867408	0.0299790453298129
4570	0.49457515439139	0.0301453188999236
4580	0.494224188072347	0.0303119771783537
4590	0.493874289042429	0.0304790199305446
4600	0.493525452499457	0.0306464469547765
4610	0.493177673706916	0.0308142580821691
4620	0.492830947993957	0.0309824531766808
4630	0.492485270755399	0.0311510321351093
4640	0.492140637451727	0.0313199948870912
4650	0.491797043609093	0.0314893413951022
4660	0.491454484819315	0.0316590716544571
4670	0.491112956739879	0.0318291856933099
4680	0.490772455093936	0.0319996835726534
4690	0.490432975670303	0.0321705653863197
4700	0.490094514323467	0.0323418312609798
4710	0.489757066973578	0.0325134813561438
4720	0.489420629606454	0.032685515864161
4730	0.48908519827358	0.0328579350102196
4740	0.488750769092108	0.033030739052347
4750	0.488417338244855	0.0332039282814094
4760	0.488084901980305	0.0333775030211125
4770	0.48775345661261	0.0335514636280008
4780	0.487422998521588	0.0337258104914578
4790	0.487093524152723	0.0339005440337061
4800	0.486765030017165	0.0340756647098076
4810	0.486437512691733	0.0342511730076631
4820	0.486110960867813	0.0344270576784234
4830	0.485785354657169	0.0346032947089139
4840	0.485460688450372	0.0347798811577603
4850	0.485136957043812	0.0349568146199331
4860	0.484814155246859	0.0351340926452583
4870	0.48449227788187	0.0353117127384171
4880	0.484171319784184	0.0354896723589459
4890	0.483851275802124	0.0356679689212362
4900	0.483532140796996	0.035846599794535
4910	0.48321390964309	0.0360255623029445
4920	0.482896577227681	0.036204853725422
4930	0.482580138451026	0.0363844712957801
4940	0.482264588226365	0.0365644122026868
4950	0.481949921479924	0.0367446735896651
4960	0.481636133150911	0.0369252525550935
4970	0.481323218191518	0.0371061461522055
4980	0.48101117156692	0.03728735138909
4990	0.480699988255278	0.0374688652286912
5000	0.480389663247732	0.0376506845888084
5010	0.480080191548412	0.0378328063420962
5020	0.479771568174425	0.0380152273160644
5030	0.479463788155867	0.0381979442930782
5040	0.479156846535815	0.0383809540103579
5050	0.47885073837033	0.0385642531599791
5060	0.478545458728456	0.0387478383888726
5070	0.478241002692222	0.0389317062988245
5080	0.47793736535664	0.0391158534464762
5090	0.477634541829706	0.0393002763433242
5100	0.477332527232399	0.0394849714557204
5110	0.477031316698681	0.0396699352048718
5120	0.4767309053755	0.0398551639668408
5130	0.476431288422785	0.0400406540725449
5140	0.47613246101345	0.0402264018077569
5150	0.475834418333394	0.0404124034131049
5160	0.475537155581496	0.0405986550840722
5170	0.475240667969623	0.0407851529709973
5180	0.474944951997415	0.0409718963537812
5190	0.47465001846141	0.0411589200393917
5200	0.474355868565732	0.041346234868665
5210	0.474062499343388	0.0415338412173454
5220	0.473769907886547	0.0417217395310228
5230	0.473478091346531	0.0419099303251328
5240	0.473187046933823	0.0420984141849567
5250	0.472896771918062	0.0422871917656214
5260	0.472607263628045	0.0424762637920994
5270	0.472318519451728	0.042665631059209
5280	0.472030536836223	0.0428552944316139
5290	0.471743313287801	0.0430452548438239
5300	0.471456846371888	0.0432355133001939
5310	0.471171133713072	0.043426070874925
5320	0.470886172995095	0.0436169287120635
5330	0.470601961960858	0.0438080880255017
5340	0.47031849841242	0.0439995500989772
5350	0.470035780210998	0.0441913162860737
5360	0.469753805276965	0.0443833880102202
5370	0.469472571589854	0.0445757667646915
5380	0.469192077188353	0.0447684541126079
5390	0.468912320170309	0.0449614516869357
5400	0.468633298692728	0.0451547611904865
5410	0.468355010971773	0.0453483843959177
5420	0.468077455282762	0.0455423231457324
5430	0.467800629960174	0.0457365793522793
5440	0.467524533397645	0.0459311549977527
5450	0.467249164047967	0.0461260521341927
5460	0.466974520423091	0.046321272883485
5470	0.466700601094127	0.0465168194373608
5480	0.46642740469134	0.0467126940573971
5490	0.466154929904154	0.0469088990750167
5500	0.465883175481151	0.0471054368914877
5510	0.46561214023007	0.0473023099779241
5520	0.465341823017807	0.0474995208752856
5530	0.465072222770419	0.0476970721943774
5540	0.464803338473116	0.0478949666158503
5550	0.464535155633806	0.0480931800624696
5560	0.464267650987476	0.0482916710226673
5570	0.464000820608391	0.0484904362657379
5580	0.463734660770341	0.048689472909004
5590	0.463469167730389	0.048888777989247
5600	0.463204337728878	0.0490883484627076
5610	0.462940166989427	0.0492881812050853
5620	0.462676651718931	0.0494882730115387
5630	0.462413788107564	0.0496886205966854
5640	0.462151572328776	0.0498892205946021
5650	0.461890000539296	0.0500900695588245
5660	0.461629068879127	0.0502911639623472
5670	0.461368773471551	0.0504925001976239
5680	0.461109110423127	0.0506940745765675
5690	0.460850075823692	0.0508958833305496
5700	0.460591665746358	0.051097922610401
5710	0.460333876247516	0.0513001884864116
5720	0.460076703366833	0.0515026769483301
5730	0.459820143127254	0.0517053839053645
5740	0.459564191535	0.0519083051861815
5750	0.459308844579571	0.0521114365389071
5760	0.459054098233742	0.0523147736311261
5770	0.458799948453566	0.0525183120498826
5780	0.458546391178373	0.0527220473016794
5790	0.458293422330772	0.0529259748124786
5800	0.458041037816646	0.0531300899277012
5810	0.457789233525156	0.0533343879122271
5820	0.457538005328743	0.0535388639503955
5830	0.457287349083121	0.0537435131460044
5840	0.457037260627283	0.0539483305223108
5850	0.456787735783501	0.054153311022031
5860	0.45653877035732	0.05435844950734
5870	0.456290360137565	0.054563740759872
5880	0.456042500896338	0.0547691794807201
5890	0.455795188389018	0.0549747602904367
5900	0.45554841835426	0.0551804777290329
5910	0.455302188877653	0.0553863322087483
5920	0.455056516187022	0.0555923697938789
5930	0.454811402517543	0.0557986012703739
5940	0.45456684581812	0.0560050265909677
5950	0.454322844080258	0.0562116457772524
5960	0.45407939533806	0.056418458919678
5970	0.453836497668227	0.0566254661775524
5980	0.45359414919006	0.0568326677790414
5990	0.453352348065458	0.0570400640211684
6000	0.453111092498918	0.0572476552698149
6010	0.452870380737536	0.0574554419597203
6020	0.452630211071008	0.0576634245944815
6030	0.452390581831627	0.0578716037465538
6040	0.452151491394285	0.0580799800572497
6050	0.451912938176474	0.0582885542367402
6060	0.451674920638282	0.0584973270640537
6070	0.451437437282398	0.0587062993870766
6080	0.451200486654109	0.0589154721225531
6090	0.450964067341301	0.0591248462560855
6100	0.450728177974457	0.0593344228421337
6110	0.45049281722666	0.0595442030040154
6120	0.450257983813592	0.0597541879339064
6130	0.450023676493533	0.0599643788928401
6140	0.449789894067363	0.0601747772107081
6150	0.449556635378557	0.0603853842862594
6160	0.449323899313193	0.0605962015871012
6170	0.449091684799946	0.0608072306496984
6180	0.448859990810088	0.0610184730793739
6190	0.448628816357492	0.0612299305503082
6200	0.448398160498628	0.0614416048055399
6210	0.448168022332567	0.0616534976569654
6220	0.447938401000976	0.0618656109853387
6230	0.447709295688121	0.0620779467402721
6240	0.447480705620869	0.0622905069402354
6250	0.447252630068684	0.0625032936725565
6260	0.447025068343627	0.0627163090934208
6270	0.446798019800361	0.0629295554278719
6280	0.446571471686016	0.0631430051988901
6290	0.446345407683112	0.0633566221597243
6300	0.446119825037052	0.0635704032606374
6310	0.445894721001652	0.0637843454369891
6320	0.445670092814976	0.0639984455500142
6330	0.445445937699329	0.0642127003868226
6340	0.445222252861261	0.0644271066603991
6350	0.444999035491569	0.0646416610096038
6360	0.444776282765291	0.0648563599991719
6370	0.444553991841711	0.0650712001197136
6380	0.444332159864358	0.0652861777877143
6390	0.444110783961005	0.0655012893455344
6400	0.443889861243669	0.0657165310614095
6410	0.443669388808611	0.0659318991294502
6420	0.443449363736338	0.0661473896696423
6430	0.4432297830916	0.0663629987278465
6440	0.443010643923393	0.0665787222757989
6450	0.442791943264956	0.0667945562111106
6460	0.442573678133773	0.0670104963572675
6470	0.442355845531572	0.0672265384636311
6480	0.442138442444326	0.0674426782054376
6490	0.441921465842252	0.0676589111837985
6500	0.441704912679812	0.0678752329257003
6510	0.441488779895711	0.0680916388840047
6520	0.441273064412902	0.0683081244374484
6530	0.441057763138578	0.0685246848906433
6540	0.440842872964178	0.0687413154740763
6550	0.440628390765388	0.0689580113441095
6560	0.440414313402134	0.06917476758298
6570	0.440200637718591	0.0693915791988
6580	0.439987360543174	0.0696084411255569
6590	0.439774478688546	0.0698253482231131
6600	0.439561988951612	0.0700422952772062
6610	0.439349888113523	0.0702592769994488
6620	0.439138172939675	0.0704762880273287
6630	0.438926840179706	0.0706933229242086
6640	0.438715889976537	0.0709103857611033
6650	0.438505341039689	0.0711275327643034
6660	0.438295195959809	0.0713447748249631
6670	0.4380854538357	0.0715621129898713
6680	0.437876113813133	0.0717795484079924
6690	0.437667175084848	0.0719970823304657
6700	0.437458636890555	0.0722147161106056
6710	0.437250498516933	0.0724324512039019
6720	0.437042759297628	0.0726502891680194
6730	0.436835418613259	0.0728682316627981
6740	0.436628475891411	0.073086280450253
6750	0.436421930606638	0.0733044373945745
6760	0.436215782280464	0.0735227044621279
6770	0.436010030481384	0.0737410837214539
6780	0.435804674824858	0.0739595773432681
6790	0.435599714973318	0.0741781876004616
6800	0.435395150636165	0.0743969168681002
6810	0.435190981569767	0.0746157676234253
6820	0.434987207577463	0.074834742445853
6830	0.43478382850956	0.0750538440169751
6840	0.434580844263336	0.075273075120558
6850	0.434378254783035	0.0754924386425436
6860	0.434176060059873	0.0757119375710488
6870	0.433974260132033	0.0759315749963658
6880	0.433772855084668	0.0761513541109618
6890	0.4335718450499	0.0763712782094792
6900	0.43337123020682	0.0765913506887356
6910	0.433171010781488	0.0768115750477236
6920	0.432971187046933	0.0770319548876112
6930	0.432771759323154	0.0772524939117415
6940	0.432572727977118	0.0774731959256324
6950	0.432374093422761	0.0776940648369775
6960	0.432175856120988	0.0779151046556451
6970	0.431978016579674	0.0781363194936789
