Time	Input1	Input2	Signal
0	10	10	0
10	8.16294889150892	9.99233240125867	0.000129844842662189
20	7.07713086173504	9.96504751903057	0.00215382848371658
30	6.1853741688542	9.92236046528451	0.00934253370217605
40	5.42072325364434	9.86759314473918	0.0242215163091321
50	4.76625341118108	9.80334597778207	0.0480783448521834
60	4.2001776327796	9.73105008521976	0.0813564121864941
70	3.7176604408685	9.6528556183415	0.123764843321329
80	3.30168403021339	9.56970149319988	0.174736632345668
90	2.9451088947343	9.48291871086144	0.233417644097829
100	2.6386211597936	9.39338867664234	0.298882348123719
110	2.37556575528336	9.30195922844817	0.370166058644621
120	2.15004935566019	9.20932077304082	0.446332716598688
130	1.95576725648059	9.11594889769862	0.526514636915839
140	1.78883102780438	9.0223524240484	0.60990310845771
150	1.6442295936741	8.92881118711749	0.695788534246743
160	1.52092289304239	8.83579230583448	0.783515006714763
170	1.41305764613568	8.74335059074479	0.872547785841286
180	1.32060213364265	8.65182005016949	0.962391858823385
190	1.24125621658064	8.56138561946879	1.05263174343888
200	1.17061302721367	8.47193493342229	1.14294829917776
210	1.11025289234157	8.38381052492252	1.2330195428171
220	1.05754666496969	8.29697756265249	1.32261487994541
230	1.01140276854391	8.2114890095037	1.41153361001266
240	0.970871219042595	8.12737953611871	1.49961225813702
250	0.93534027621914	8.04468715688382	1.58671707711998
260	0.903945553497816	7.96340892196556	1.67274507384422
270	0.876084354493343	7.88354636472589	1.75761467448315
280	0.851402837937568	7.80510732833112	1.84126213987255
290	0.829329055005854	7.72807016136424	1.9236430025635
300	0.809500489955874	7.65242072946625	2.00472504558236
310	0.791708262695029	7.57814944617685	2.08448649564604
320	0.775570195832962	7.50522626004812	2.16291721583681
330	0.760881503126005	7.43363016981265	2.24001352925926
340	0.74750739665045	7.36334150774638	2.31577781601333
350	0.735190304001654	7.29432748603617	2.39021913686073
360	0.723832398383485	7.22656520987559	2.4633494687865
370	0.713330118369366	7.16002924519107	2.53518441035245
380	0.703509488917574	7.09468711567665	2.60574305072666
390	0.694346060098433	7.03051658932552	2.67504529627817
400	0.685744430685229	6.96748918647735	2.74311340200253
410	0.677587093323735	6.90557420693943	2.80997108571887
420	0.669900979340955	6.84475131991603	2.87564166914357
430	0.662587040204627	6.78499070294184	2.94015021947439
440	0.65556593467841	6.72626401875072	3.0035219914219
450	0.648901587806556	6.66855336056373	3.06578115829312
460	0.642485960110191	6.61182862729939	3.12695340728934
470	0.636265262105344	6.55606396069443	3.18706382305685
480	0.630330749993196	6.50124400347259	3.24613603247252
490	0.624563958423707	6.44733905708636	3.30419513644472
500	0.618927646450994	6.39432561191038	3.36126516029826
510	0.613533688597939	6.34219077286055	3.41736847197826
520	0.608254024396929	6.29090568897972	3.47252896025917
530	0.603061432492643	6.24044896041326	3.52676917513043
540	0.598083410399009	6.1908099510151	3.58010991022239
550	0.59318407945618	6.141960933939	3.6325735552845
560	0.588342496139812	6.09388241574182	3.68418102833783
570	0.583696733103039	6.04656568926625	3.73495146644877
580	0.579105902055954	5.99998436037469	3.78490566130794
590	0.574552856760622	5.9541206395836	3.83406288937169
600	0.570181773917025	5.90896740077945	3.88244067113652
610	0.565849962433831	5.86449973598936	3.93005820562682
620	0.561542228157346	5.82070135838402	3.9769331966934
630	0.557344223381718	5.77756262307709	4.02308210261991
640	0.553302392549965	5.73507185174158	4.06852119077336
650	0.549206936251151	5.69320199384547	4.11326815214922
660	0.545280878566117	5.65195291070714	4.15733702651023
670	0.541371698240778	5.61130200588858	4.2007441511589
680	0.537462639857977	5.5712353648401	4.24350442828826
690	0.533717120013946	5.53175007143988	4.28563106017847
700	0.529986491114965	5.49282504904391	4.32713906142971
710	0.526252039172196	5.45444734048727	4.36804211464858
720	0.522620435965426	5.41661157620635	4.40835264690632
730	0.519079432973688	5.37930570484087	4.44808355269325
740	0.51552884797791	5.34251308500944	4.48724795238325
750	0.512105337308119	5.3062307896171	4.52585700956303
760	0.50868802522632	5.27044160786465	4.56392329562393
770	0.505256882127818	5.23513438488027	4.60145836324295
780	0.501967848707564	5.20030798169416	4.63847228298593
790	0.498688691771855	5.16594549664599	4.67497673762617
800	0.49539822852214	5.13203651254582	4.71098236838778
810	0.492236396466987	5.09857960493426	4.74649848484762
820	0.488967662153402	5.06555322687816	4.78153655378467
830	0.485916577468456	5.03296625357805	4.81610416666603
840	0.482891914688013	5.00080003171665	4.85021197231648
850	0.479863794405978	4.96904484802636	4.88386932600653
860	0.476825444724424	4.93769245832708	4.91708519036948
870	0.473897001969875	4.90674142674246	4.94986750552974
880	0.470980042587366	4.87617907507031	4.98222534984304
890	0.468060433260662	4.84599735474719	5.01416705218208
900	0.465235757598998	4.81619412047755	5.04570004692366
910	0.462313553906957	4.78675259968523	5.07683332751256
920	0.459608572306449	4.75768192696921	5.10757262145908
