Time	Input1	Input2	Signal
0	10	10	0
100	2.63950736135303	9.39346380027483	0.298873597180759
200	1.17073260523497	8.47194639561409	1.14294573551759
300	0.809419783978265	7.65241608751893	2.00472215893154
400	0.686127302387772	6.96863501716749	2.74189340094438
500	0.619206482724767	6.39605997026946	3.35938647631362
600	0.570419276257343	5.91159970480608	3.87960640477217
700	0.530221448362817	5.49589105392337	4.32385689359839
800	0.495696213954635	5.13536021445513	4.70744456673162
900	0.465510064472357	4.81964575178927	5.04203991323586
1000	0.438840321971526	4.54083653300961	5.33650484288473
1100	0.415092058569771	4.29278697608386	5.59768150338708
1200	0.393805340909714	4.07064848010726	5.83093678365426
1300	0.374612862649998	3.8705400617374	6.04054369330096
1400	0.357218347760949	3.68932426448759	6.22994021810923
1500	0.341378989030111	3.52443533847258	6.4019257418683
1600	0.326894030627723	3.37375282697439	6.5588047095014
1700	0.31356773276246	3.23550857283327	6.7024910057784
1800	0.301352258334952	3.10825287421481	6.83455279641745
1900	0.290041685071873	2.99065664758485	6.95641708126421
2000	0.279522619514016	2.8816936722209	7.06918346071082
2100	0.269775254719195	2.78047584578859	7.17380725034282
2200	0.260679678704688	2.68616495545811	7.27118027099886
2300	0.252171126375867	2.59808227015337	7.36202618200573
2400	0.244224436562181	2.5156161546153	7.44699517293647
2500	0.236750288518543	2.43823251921098	7.52665291065368
2600	0.229726268953283	2.36550543030705	7.60145155111766
2700	0.223112861001944	2.29701047564296	7.67183962298957
2800	0.216862847543986	2.23237085122138	7.73821421201122
2900	0.210962108711141	2.17128522879124	7.80089342177897
3000	0.205369151940681	2.11346734354378	7.86017833867345
3100	0.200071599679522	2.05866123755264	7.9163382255089
3200	0.195034948889668	2.00663684661605	7.96961431212233
3300	0.190255330620817	1.95718756986467	8.02022349321557
3400	0.185697731379589	1.91012713370595	8.06836050538955
3500	0.181361275357475	1.86529126935711	8.11419756313677
3600	0.177215360609753	1.82251167817525	8.15790997018424
3700	0.173261911986126	1.78165751863675	8.19963466319489
3800	0.169477435176726	1.74260115670685	8.23950456025717
3900	0.165854711330225	1.70522701654969	8.2776401465661
4000	0.162388137060116	1.6694274773208	8.31415352416598
4100	0.159063024783606	1.635108341458	8.34914258344033
4200	0.155870354328895	1.6021739134983	8.38270674344616
4300	0.152804878570889	1.5705464492245	8.41492677499441
4400	0.149861487775189	1.54018275768607	8.44584759030677
4500	0.147029145147335	1.51094064420656	8.47561701655069
4600	0.144296148596924	1.48278754520729	8.50426761157059
4700	0.141667978536734	1.45566738022432	8.53185813692849
4800	0.13913055028422	1.42952516957262	8.55844541136812
4900	0.136686031788872	1.4043151206677	8.58407695850852
5000	0.134326275046869	1.37997528503996	8.60881665892048
5100	0.132042898790108	1.35646910957199	8.63270222928985
5200	0.129839994197378	1.3337487749203	8.65578311324212
5300	0.127706807493773	1.31177906142539	8.67809558649369
5400	0.125646411365581	1.29052404011144	8.6996768037638
5500	0.123645495790275	1.26994763156895	8.72056381815221
5600	0.121713022134856	1.25002101524936	8.7407864982397
5700	0.119839150977466	1.23071147653909	8.76037842853898
5800	0.118019354437373	1.21199178771873	8.77936762233581
5900	0.116256506397711	1.19383696029486	8.79777987155913
6000	0.114546200548388	1.17621569313589	8.81564729735648
6100	0.112882662527794	1.15910747609825	8.83299093322512
6200	0.111271540424073	1.14249167688081	8.8498321028604
6300	0.109700922685217	1.12634536771455	8.86619423355477
6400	0.108177590256856	1.11065116601314	8.88209527730577
6500	0.106695421807649	1.09538830288531	8.89755650490326
6600	0.105252096141466	1.08053998413025	8.91259513159013
6700	0.103848398942282	1.06608939608636	8.92722843653928
6800	0.10248007908163	1.05202102879497	8.94147229392981
6900	0.101149142256583	1.03832077013608	8.95534121162223
7000	0.099851524087486	1.02497417670539	8.96884996495722
7100	0.0985860602738169	1.01196573944323	8.98201442288169
7200	0.097356306063004	0.999284906841469	8.99484545302634
7300	0.0961544969672088	0.9869174836265	9.00735750735972
7400	0.0949807585401182	0.974853032070493	9.01956128993449
7500	0.0938371430404007	0.963080579859464	9.03146805655816
7600	0.0927212520860227	0.951590487873246	9.04308766117358
7700	0.0916309542842992	0.940371263641753	9.05443183539451
7800	0.0905621395952216	0.929413650802104	9.06551001331939
7900	0.0895242899912543	0.918708969167449	9.07633115966099
8000	0.0885052058870084	0.908248500473905	9.08690408611146
8100	0.0875119990145418	0.898024041657647	9.09723723919705
8200	0.0865422098238108	0.888028323591417	9.10733803042664
8300	0.0855879495427567	0.87825281505913	9.11721511623566
8400	0.0846595730680001	0.868690660104611	9.12687557696694
8500	0.0837486384119796	0.859334649893305	9.13632670525501
8600	0.0828577370468772	0.850179399560421	9.14557403580913
8700	0.0819869412872548	0.841216534166696	9.15462610059756
8800	0.0811341271342379	0.832440746217957	9.16348830442239
8900	0.0802991994083724	0.823846473477674	9.17216632433746
9000	0.0794765532533977	0.815428753111909	9.18066518666495
9100	0.0786751710169519	0.807182218881035	9.18899043887902
9200	0.0778915898925476	0.799100534247502	9.19714850278181
9300	0.0771178123771104	0.791178487628584	9.20514462983971
9400	0.0763647630674415	0.783412277754414	9.21298278197518
9500	0.0756214896479659	0.7757972645154	9.22066761052388
9600	0.0748973738462195	0.768329138083344	9.22820357464569
9700	0.074182752985858	0.761003834750544	9.2355947478757
9800	0.0734842079132355	0.753817188054229	9.24284542037663
9900	0.0727985894629554	0.746765381270485	9.24995945735929
10000	0.0721252102555837	0.739844102731303	9.2569412418766
