Time	A	B	Inh
0	0.1	0.1	0.1
200	0.260761389639002	0.054271327162642	0.0440989435461348
400	2.3494102770779	0.398728600547665	0.18146331780815
600	21.269677700253	3.18591710659806	1.51739004617187
800	102.262604048724	12.9335288035329	11.6838059675851
1000	149.368993078845	21.880350689729	29.38490887729
1200	146.968168522745	27.3643831927612	36.3514924029881
1400	125.456551958823	29.7011314567723	38.3296463002674
1600	99.5938313799278	30.2527877646568	38.9654716052615
1800	75.0376073970695	29.884804200151	39.1289206385648
2000	53.858144112289	28.9239820559992	39.052292875662
2200	36.766221051737	27.4247366368494	38.7743231574826
2400	23.8389125150373	25.3396947572447	38.2501815756505
2600	14.7266445843014	22.6416367802867	37.3901629273992
2800	8.7563283109014	19.430725694382	36.088506248312
3000	5.09489172809217	15.9760313532695	34.2605165280149
3200	2.95382714368187	12.6383750303259	31.8851390687253
3400	1.73064373732528	9.7169005616916	29.0339397392521
3600	1.03280720037602	7.35118748045482	25.8643770607143
3800	0.629712277255774	5.53340331183132	22.5785057788522
4000	0.392626773981625	4.1765555271701	19.3695398506839
4200	0.2505325819774	3.17493462892464	16.3837751933906
4400	0.163841978839597	2.43512309274295	13.7082932061928
4600	0.110064957711006	1.884834568765	11.377953383618
4800	0.0761761800085061	1.47145422946106	9.39040215405692
5000	0.0545015696621414	1.15763468849341	7.72103189489428
5200	0.0404481888233802	0.917016403582875	6.33447093544928
5400	0.0312455077293808	0.730894026906704	5.19215874773012
5600	0.0252101827439868	0.585872444422693	4.25670098860245
5800	0.0213081039926583	0.472220495762663	3.49417668538825
6000	0.0189146067587463	0.382791505551862	2.87494557324643
6200	0.0176697699310389	0.312278449482447	2.37378365286231
6400	0.0173983171898115	0.256713628334942	1.96962531687929
6600	0.0180751946982488	0.213140682248171	1.64517189278769
6800	0.019821310637469	0.179379510214639	1.38645209836202
7000	0.0229388448839517	0.153881577339879	1.18242810313434
7200	0.02799840726989	0.135692202738675	1.02476912279309
7400	0.0359992043064462	0.124474740960026	0.907793626671206
7600	0.0486662303194159	0.120636196265089	0.828666990947028
7800	0.0689987043050492	0.125653806095059	0.788062461735374
8000	0.10221981098159	0.142688164001136	0.791592742459023
8200	0.157441136044686	0.177674923838916	0.85236807925538
8400	0.250481271846451	0.24135758371414	0.99617067716187
8600	0.407288471470478	0.352395431612482	1.269497267821
8800	0.666513450140239	0.541569907251439	1.7526580364056
9000	1.07227422169438	0.854919035646452	2.57448853619416
9200	1.63831044354387	1.34724020013718	3.91305474161402
9400	2.27227917943904	2.05071003405329	5.93664048142337
9600	2.73112315776973	2.91302594273359	8.63186075554288
9800	2.77076499066616	3.75691039439636	11.6125872346074
10000	2.39578110439912	4.34771780219532	14.2172677005869
10200	1.83417152793377	4.53707669492701	15.9051394703867
10400	1.30056538414507	4.33975747104849	16.5064565272723
10600	0.886294675182261	3.88549637906425	16.158033740176
10800	0.595276932599902	3.32335694981593	15.1303333771552
11000	0.400292307451838	2.76158856172874	13.701814747967
11200	0.272145637352902	2.25707877649225	12.1005629686218
11400	0.188309325538272	1.82950473438907	10.4886784014304
11600	0.133306611105363	1.47836634465041	8.96773387011152
11800	0.0969769928286268	1.19467432363099	7.59236237870012
12000	0.0727981613938075	0.967257885455125	6.38451462636229
12200	0.0566030482168403	0.785519957699948	5.34562624264211
12400	0.0457489867292323	0.640408247151509	4.46550737899561
12600	0.0385583941158439	0.524545119787908	3.72834144188791
12800	0.0339787885849705	0.432069169834738	3.11641466110524
13000	0.0313809612768188	0.358380881638935	2.61228970440059
13200	0.030423872306002	0.299915048504146	2.19996172034269
13400	0.0309995794254204	0.2539463202602	1.86541974158808
13600	0.0332154838685837	0.218454362461874	1.59686441284442
13800	0.0374260719943482	0.192040909880706	1.38479626902099
14000	0.0443193640108245	0.173912550633925	1.22207618932835
14200	0.0550846689836017	0.163938295984609	1.10410427725487
14400	0.0717141533030052	0.162815653304954	1.02922793182253
14600	0.0975120175276686	0.172407534263203	0.999565866097385
14800	0.137916706848663	0.196336154803557	1.02251528555786
15000	0.201751077688905	0.240970064085023	1.11335891900758
15200	0.302817105972986	0.316941715936467	1.29950623123846
15400	0.461061481090339	0.441130560943524	1.62670760829936
15600	0.700632963962612	0.638407191305069	2.16660784176693
15800	1.03803477297981	0.940202428243685	3.02024739911304
16000	1.45375744437045	1.37416681656214	4.30217539804058
16200	1.85577193867676	1.9387894775281	6.07983374394624
16400	2.09004392970368	2.57040320948933	8.26216049087329
16600	2.04570370656437	3.1388801404002	10.5283405873982
16800	1.75828634583923	3.50227371502111	12.4310753158695
17000	1.36707009067855	3.58596632848128	13.6256750778795
17200	0.995726213169751	3.41335536104959	14.0043356512063
17400	0.700105583536355	3.071334832425	13.6629361269633
17600	0.485622396298638	2.65558380054749	12.7974793840217
17800	0.337177337123474	2.23688620915411	11.6173562981372
18000	0.236627518034473	1.85464197836873	10.2986850186238
18200	0.169022647491127	1.52449827584732	8.96909210991249
18400	0.123559130918339	1.24827628904179	7.71008547775332
18600	0.0928746414642518	1.02127307975527	6.56651786517873
18800	0.0720839616523132	0.836564538972507	5.55743567964079
19000	0.0579853264202667	0.687093070570269	4.68543022646955
19200	0.0485080533799011	0.566523526074882	3.9434273792414
19400	0.0423296845658211	0.469503239056866	3.31951217342244
19600	0.03861639716234	0.391695046289805	2.80012195595582
19800	0.036900900440824	0.329622303001378	2.37158227570497
20000	0.0369875273327623	0.280572545885786	2.02127196692187
