Time	sp_0	sp_8
0	1	0
100	0.970879523126647	5.37847296839782E-08
200	0.943451490400752	6.01164342877918E-07
300	0.917617092216874	2.67973570896801E-06
400	0.89328258973414	7.80014014029889E-06
500	0.870352936260876	1.80386975126983E-05
600	0.848739275662134	3.57378332199567E-05
700	0.828358079534001	6.35063769977584E-05
800	0.80913243460436	0.00010419236970982
900	0.79098610558855	0.000160643086705503
1000	0.773851171113896	0.000235866463353441
1100	0.757659851841774	0.000332812302393001
1200	0.7423519694973	0.000454461728929317
1300	0.727869609004566	0.00060370339302375
1400	0.714159942915442	0.000783361331193155
1500	0.701171470257753	0.000995917088893629
1600	0.688858699286874	0.00124401047835626
1700	0.677179204510895	0.00153010865440653
1800	0.666089308254662	0.00185608556895653
1900	0.655554100026381	0.00222421999067499
2000	0.645538430238178	0.00263634282946106
2100	0.6360069057169	0.00309386766944864
2200	0.626931502233222	0.00359840019483272
2300	0.618282739737722	0.00415113008722666
2400	0.610033325768154	0.00475304751370979
2500	0.602160164137386	0.00540503239899377
2600	0.594638413373102	0.00610779309175217
2700	0.58744715088881	0.00686181492857959
2800	0.580567194087939	0.0076674067322841
2900	0.573978214008871	0.00852487416410849
3000	0.567663986561138	0.00943419257629868
3100	0.561607989581843	0.0103953073096854
3200	0.555792517688266	0.0114082140142099
3300	0.550205408166293	0.0124724293323055
3400	0.544834703720543	0.0135874109318917
3500	0.539669992378805	0.0147524520580466
3600	0.534692619662838	0.0159675184832987
3700	0.529895890987808	0.0172315210148647
3800	0.525271774467411	0.0185434525282961
3900	0.520812900647377	0.0199022169716942
4000	0.516507571760609	0.02130713214251
4100	0.512344515017472	0.0227574580965734
4200	0.508320241905029	0.0242516670056326
4300	0.504428794591466	0.0257884604533315
4400	0.5006638518268	0.0273666003625765
4500	0.497010119985013	0.0289860570131095
4600	0.49346689514134	0.0306448765159578
4700	0.490029067262005	0.0323417045984281
4800	0.486692257912995	0.0340751048970517
4900	0.483452862960824	0.0358435537109283
5000	0.480308095273293	0.0376454347550696
5100	0.477252939760153	0.0394795062007082
5200	0.47426929849317	0.0413465623172078
5300	0.471363543909506	0.0432436906374343
5400	0.468532751294931	0.0451694383052939
5500	0.465774511050044	0.0471223124811645
5600	0.463086947834546	0.0491007786984278
5700	0.460468739711523	0.0511032592200007
5800	0.457916000845525	0.0531286598759436
5900	0.455416547913984	0.0551773377369367
6000	0.452975611178241	0.0572467704639611
6100	0.450591384697071	0.0593356776007982
6200	0.448262292960553	0.0614427977519247
6300	0.445986984851074	0.0635668911823445
6400	0.443764327604328	0.0657067424174217
6500	0.441590874187714	0.0678613048053459
6600	0.439458827984807	0.0700298171371582
6700	0.437370504249859	0.0722109933527332
6800	0.435323708760052	0.0744038463398471
6900	0.433316162334952	0.0766074415915305
7000	0.431345477923862	0.0788209007539899
7100	0.429409137693185	0.0810434051745308
7200	0.427507139635433	0.0832738298628665
7300	0.425642235436609	0.0855107109348933
7400	0.423809143492152	0.0877537394113775
7500	0.422006251910897	0.090002141350766
7600	0.420231944018834	0.0922551869470115
7700	0.418484590259111	0.0945121920267325
7800	0.416762540092034	0.0967725195463726
7900	0.415066023653292	0.0990352099720719
8000	0.413396345554538	0.101299137868969
8100	0.411750540920206	0.103564050299814
8200	0.410127812267969	0.105829315889415
8300	0.408527447684615	0.108094329302062
8400	0.406948821750491	0.110358510985
8500	0.405391396463945	0.112621306911892
8600	0.403854362362805	0.114882073760519
8700	0.402336931357695	0.117140171603686
8800	0.400839002946813	0.119395175489472
8900	0.399360230402963	0.121646577552592
9000	0.397900334925958	0.123893886493575
9100	0.396459105092185	0.126136626852607
9200	0.395036396304173	0.128374338283387
9300	0.393630754297309	0.130606708087685
9400	0.392240957615743	0.132833421046365
9500	0.390867535976287	0.135054011585663
9600	0.389510038161646	0.137268127603555
9700	0.388167995615248	0.139475436365686
9800	0.386840916927729	0.14167562425989
9900	0.385528282323411	0.143868396550722
10000	0.384229556698834	0.146053420082933
