Time	OUTPUT (Mean)	OUTPUT (Std)
0	0	0
0.0314514230996476	5.9347414442689E-10	2.4361324737127E-05
2.01296968940359	1.81960181251441E-06	0.00134892477717826
4.22109348466218	7.98080995868091E-06	0.00282502003135752
6.32606902549936	1.78833333646916E-05	0.00422882653252983
8.52410208339949	3.23908665011901E-05	0.00569119398985976
10.3802115094226	4.79345278949256E-05	0.00692329055148886
12.6261039149107	7.07457392031369E-05	0.00841071548807326
15.3436337255512	0.000104164475077299	0.010205505441288
18.6318447964262	0.000153040398798678	0.0123698926563114
20.5264806991684	0.000185361903429404	0.0136133598090314
22.6105801921849	0.000224399867954121	0.0149781083185009
24.9030896345031	0.000271528327563797	0.0164756246284113
27.424850021053	0.000328396780914519	0.0181184099419003
30.198786446258	0.000396983722767066	0.0199200539437223
33.2501165139834	0.000479660045601702	0.0218953102190345
36.6065795884814	0.000579263957795797	0.0240601724106511
40.2986889704292	0.000699189284851217	0.0264319498505548
44.3600092905718	0.000843489248909193	0.0290293410314252
48.8274616427286	0.00101699805304707	0.0318725028407625
53.7416592301011	0.00122547281965806	0.0349831129547167
59.1472765762109	0.00147575863097553	0.0383844221726006
65.0934556569316	0.00177597957309283	0.0421012927597538
71.6342526457244	0.00213575876408598	0.0461602180527729
78.8291293333965	0.00256647031500845	0.0505893176695471
86.7434936898358	0.00308152598276032	0.0554183016677919
95.4492944819191	0.00369669886854131	0.0606783959327745
105.025675353211	0.00443048582605762	0.0664022199872749
115.559694311631	0.00530450919071498	0.0726236073663991
127.147115165894	0.00634395693750614	0.0793773577769534
139.893278105583	0.00757805833082658	0.0866989095907774
153.914057339241	0.00904058945877851	0.0946239209692599
169.336914496265	0.0107703996802671	0.103187748291546
186.302057368991	0.0128119459240608	0.112424811813732
204.96371452899	0.0152158169941296	0.122367840906659
225.491537404989	0.0180392246751002	0.133046995105506
248.072142568587	0.021346432741922	0.144488862832544
272.910808248545	0.0252090893681429	0.156715347223293
300.2333404965	0.0297064235016087	0.169742458035944
330.288125969249	0.0349252623504971	0.183579039933906
363.348389989274	0.0409598262109014	0.198225479906078
399.714680411301	0.0479112596235023	0.213672449144545
439.717599875531	0.0558868654379862	0.229899745683374
483.720811286184	0.0649990217606986	0.246875311297462
532.124343837902	0.0753637814416687	0.264554496919747
585.368229644791	0.087099179338411	0.282879642415313
643.93650403237	0.100323302440629	0.301780016682758
708.361605858707	0.115152208845509	0.32117213174737
779.229217867678	0.131697808648887	0.340960401011879
857.183591077545	0.150065836758206	0.361038061524561
942.933401608399	0.170354047519414	0.381288231074546
1037.25819319234	0.192650737768801	0.401584934627698
1141.01546393467	0.21703365513083	0.421793924582606
1255.14846175124	0.243569273703708	0.441773148258997
1380.69475934946	0.27231232810594	0.461372791804133
1518.79568670751	0.303305405017881	0.480434950893354
1670.70670680136	0.336578320708032	0.498793130950423
1837.8088289046	0.37214698761736	0.516271935136168
2021.62116321816	0.410011512919268	0.532687418568643
2223.81473096307	0.450153385904567	0.547848630988713
2446.22765548248	0.492531790655936	0.56156080476275
2690.88187245383	0.537079297952364	0.573630458355498
2960.00151112231	0.58369740211623	0.583872393330651
3256.03311365764	0.632252525033834	0.592118211370996
3581.6678764465	0.682573168825444	0.598225634831937
