Time	S	T_7	T_6	T_5	T_4	T_3	T_2	T_1	T	sp_1	sp_0	sp_4	sp_3	sp_2	sp_7	sp_10	sp_9	sp_8	sp_5	sp_12	sp_11	sp_6	sp_14	sp_13	sp_16	sp_15	sp_18	sp_19	sp_20	sp_17	sp_22	sp_21
30000	0.0916739716378669	0.243492678620015	0.3035619100034	0.269906130553474	0.32977426777197	0.243492678620015	0.0916739716378669	0.269906130553474	0.119073597740679	0.0273996261028117	0.215792790943169	0.0454058297059943	1.61102027170585	0.0381374917273826	0.026413451933458	0.119080526085109	1.40031960167456	0.730093869446527	0.107717840333555	0.835520572553327	1.40529680242641	0.0264134519334579	0.0375606320275629	0.0336557794499266	0.692533237418964	0.692533237418964	0.0262123577685696	0.100449502354943	0.569776229873087	0.0854247466351824	0.611013343361417	0.611013343361417
33000	0.0847561541979642	0.225543558512888	0.281322972634629	0.25005341688344	0.30567857329364	0.225543558512887	0.0847561541979642	0.25005341688344	0.110022370715541	0.025266216517576	0.200126509775144	0.0410002151888008	1.63992421240102	0.0353861730165959	0.0245098583705522	0.110565155741426	1.44426800982292	0.74994658311656	0.099858407234462	0.848977414095659	1.44905447573976	0.0245098583705522	0.0348292470896683	0.0312695557511885	0.715117336026892	0.715117336026892	0.0243556006590108	0.0942443650622573	0.600077061644103	0.0792955999902371	0.639381427375134	0.639381427375134
36000	0.0788263663087554	0.210064689385505	0.262115464753776	0.232926619881328	0.284854673691244	0.210064689385504	0.0788263663087554	0.232926619881329	0.102278052340102	0.023451686031346	0.186565162682315	0.0374235052797151	1.66479532777857	0.0329966527396638	0.0228619304958235	0.103159516701377	1.48221870642743	0.767073380118672	0.0930684233431498	0.860298442380183	1.48680219788584	0.0228619304958235	0.0324649091097427	0.0291888448724476	0.734608471008929	0.734608471008929	0.0227392089374682	0.0886415708030987	0.626503755505657	0.0739706718289293	0.663913863417295	0.663913863417295
39000	0.0736797473384346	0.196583842219229	0.24535770166724	0.217983399178913	0.266666325996918	0.196583842219229	0.0736797473384346	0.217983399178914	0.0955664194239813	0.0218866720855462	0.174711495257837	0.0344519391848101	1.68645018139711	0.0309349390175604	0.0213995569596838	0.0966719168972912	1.51535027482417	0.782016600821087	0.08710584074358	0.869981641391209	1.51972647481796	0.0213995569596838	0.0304078434173591	0.0273743024883262	0.751608757403728	0.751608757403728	0.0213086243296779	0.0835888405763305	0.649744833426752	0.0692976144089647	0.685344683923796	0.685344683923796
42000	0.0691617294461084	0.184723192929945	0.230592022389575	0.204813649243833	0.25062476330861	0.184723192929945	0.0691617294461084	0.204813649243833	0.0896810320574068	0.0205193026112979	0.164252334004801	0.0319305432238193	1.70550531869876	0.0291405904938743	0.0200904563138873	0.0909388007818914	1.54456158744756	0.795186350756168	0.0818192191948622	0.878388424718774	1.54873439494525	0.0200904563138872	0.0286004142070772	0.0257783731457425	0.76658593654909	0.76658593654909	0.0200327409190348	0.0790292664649174	0.670345970226473	0.0651604276361486	0.704247549974276	0.704247549974276
45000	0.0651683647516622	0.174168337214193	0.217473418212283	0.19315604146209	0.236402519202525	0.174168337214193	0.0651683647516622	0.19315604146209	0.0844827193310123	0.0193143545793496	0.154955196519547	0.0297755032170636	1.7223612392069	0.0274514358948502	0.0189877042478966	0.0858189545366607	1.57044143933539	0.80684395853791	0.0772258435558098	0.885741777451925	1.5744374820158	0.0189877042478966	0.0269675198091189	0.0243173767501928	0.779876438728791	0.779876438728791	0.0189291009902418	0.0749017762335966	0.688695704563879	0.0615015777864677	0.721025004001249	0.721025004001249
48000	0.0616124145836309	0.164755218609673	0.205761389201868	0.182745799564243	0.223695879704988	0.164755218609673	0.0616124145836309	0.182745799564243	0.0798571870315572	0.0182447724479258	0.146646496191218	0.0279058517647804	1.7373970134042	0.0259573704828014	0.0179905809545697	0.0812398646310628	1.59355832073077	0.817254200435757	0.0731047428500329	0.892236961203663	1.59738481993062	0.0179905809545697	0.0255131112106058	0.0230155896376245	0.791741089225151	0.791741089225151	0.0179344905031207	0.0711562615680541	0.705147858726958	0.058224274993438	0.736014335804694	0.736014335804694
51000	0.0584246731939361	0.156316482765767	0.195244884743866	0.173387056168043	0.212271073764628	0.156316482765767	0.0584246731939361	0.173387056168043	0.0757133588866339	0.0172886856926973	0.139178421549249	0.0262653248059799	1.75089958494532	0.0246485328802739	0.0170705734022754	0.0771252375681352	1.61434187006733	0.826612943831957	0.0693633968954297	0.898021316307387	1.61800363757303	0.0170705734022754	0.0242160385751422	0.0218578285758231	0.802396905256815	0.802396905256815	0.0170261890207616	0.0677466049697239	0.719982321265648	0.0552674089923118	0.749487706263822	0.749487706263822
54000	0.0555509160356258	0.148693892717101	0.185743724201494	0.164936683791977	0.201949793225678	0.148693892717101	0.0555509160356258	0.164936683791977	0.0719794399396626	0.0164285239040364	0.132427557298311	0.0248154169183444	1.76308387626836	0.0234585522688632	0.0162427910748753	0.0734014127964802	1.63311352298235	0.835063316208023	0.0659896376136162	0.903205143141994	1.63662257695218	0.0162427910748753	0.0230417895419597	0.020807040409517	0.812021526666063	0.812021526666063	0.0162060690241837	0.0646327729641352	0.733417433810187	0.0525943723869629	0.761661903411543	0.761661903411543
57000	0.0529475636320146	0.141770432991925	0.177117440854075	0.157273947336161	0.192584637357225	0.141770432991925	0.0529475636320146	0.157273947336162	0.0685981026871318	0.0156505390551167	0.126296231981403	0.0235253741642622	1.77412794997671	0.0223581259394942	0.0155035143442362	0.070013697890321	1.65014141530661	0.842726052663839	0.0629477961085382	0.907876523148607	1.65351133790761	0.0155035143442361	0.0219698482772568	0.0198434935179137	0.820756204386582	0.820756204386582	0.0154671965031495	0.0617805478837705	0.745634814759005	0.050170204372407	0.772712354773518	0.772712354773518
60000	0.0505758281642424	0.135462683219436	0.169250962263828	0.150281321362475	0.184037709386522	0.135462683219435	0.0505758281642424	0.150281321362475	0.0655188060210464	0.0149429778568035	0.120701633670697	0.0223661842535122	1.78419987261648	0.0213688510313036	0.0148186381430392	0.0669230873626318	1.665680969251	0.849718678637525	0.0601561111178629	0.912115009725442	1.66891852244326	0.0148186381430392	0.020996140472465	0.0189696409013521	0.82872253816506	0.82872253816506	0.0147867471226948	0.0591587778956546	0.756803512717823	0.0479534464612794	0.782795591274893	0.782795591274893
63000	0.0484081583717795	0.129688666281288	0.162050658165138	0.14388480546947	0.176216375383091	0.129688666281288	0.0484081583717795	0.14388480546947	0.0627052638379019	0.0142971054661219	0.115579265510378	0.0213209861250124	1.79340993069263	0.0204556933415839	0.0141961391881821	0.0640906821040991	1.67989881914744	0.85611519453053	0.0576085420021438	0.915973750037086	1.68301412543528	0.014196139188182	0.0201026184126876	0.0181658526956672	0.836012576117843	0.836012576117843	0.0141657172179531	0.0567432492187155	0.767040375398194	0.0459248294084315	0.792024512426431	0.792024512426431
66000	0.0464188551103223	0.124395734398808	0.155441021078684	0.13800444506056	0.169027376119603	0.124395734398808	0.0464188551103223	0.13800444506056	0.060124123715187	0.0137052686048642	0.110874174651055	0.0203714029483224	1.80187143122425	0.0196399689628266	0.0136087106617517	0.0614915646360116	1.69296817881984	0.86199555493944	0.0552431232797857	0.919504473336491	1.6959654079226	0.0136087106617516	0.0192885847008178	0.0174365760181239	0.842706970238622	0.842706970238622	0.0135863550409194	0.0545116892942901	0.776460934586106	0.0440549886178874	0.800503990303429	0.800503990303429
69000	0.0445881600792618	0.119517250292509	0.149350595645513	0.132590126059784	0.162405708109104	0.119517250292509	0.0445881600792618	0.132590126059785	0.0577492690925083	0.013161109013246	0.106537916304436	0.0195070396763684	1.80966060484771	0.0188795233834068	0.0130728757672749	0.0590938581572404	1.70500416583111	0.867409873940216	0.0530729272231243	0.922743691231124	1.70789257219186	0.0130728757672749	0.0185359503239141	0.0167604695857284	0.848873923616302	0.848873923616302	0.013055112463591	0.052445410930163	0.785148880960733	0.0423333885715117	0.808316015782976	0.808316015782976
72000	0.0428965425953147	0.114997876896059	0.143713959179045	0.127587445752811	0.156284044837242	0.114997876896059	0.0428965425953147	0.127587445752811	0.0555551049184161	0.0126585623231009	0.102524881997574	0.0187164987617557	1.81685744932877	0.0181566040364612	0.0125895688567512	0.0568710697327966	1.71612850940995	0.872412554247189	0.0510859054636839	0.925728396319829	1.7189183407442	0.0125895688567512	0.0178339788400786	0.0161265134262341	0.854578575407111	0.854578575407111	0.0125700856581973	0.0505260107383896	0.793189944424368	0.0407445563065622	0.815541484514393	0.815541484514393
75000	0.0413283570230775	0.110813781117385	0.138488880320436	0.122943416468413	0.150602545802733	0.110813781117385	0.0413283570230775	0.122943416468413	0.0535215520470457	0.0121931950239677	0.0988030135251509	0.0179884169762415	1.82353503148454	0.0175034643849926	0.0121296353510271	0.0548117507775762	1.72645403772886	0.877056583531588	0.0492239221656386	0.928490030976714	1.72914851559959	0.0121296353510271	0.0171879540798162	0.0155454638520232	0.859868629451771	0.859868629451771	0.012113665482297	0.04873896957439	0.800658484622877	0.0392662869255527	0.822244832754012	0.822244832754012
78000	0.0398691357769998	0.106922288603226	0.133625803767113	0.118618111624733	0.145311310857197	0.106922288603226	0.0398691357769998	0.118618111624733	0.051629657280275	0.0117605215032747	0.0953378622367664	0.0173150702621098	1.82975223109499	0.0169036090689805	0.0116958230215063	0.0528953287374609	1.73607057751807	0.881381888375268	0.0474813156770203	0.931055272457616	1.73867410711653	0.0116958230215062	0.0165888863890339	0.0150076921423797	0.864793001986234	0.864793001986234	0.0116855070900851	0.0470698544838912	0.807618834658911	0.0378876365950809	0.828486559637807	0.828486559637807
81000	0.0385103424594479	0.103298603088517	0.129095635564258	0.114587727146616	0.140380697037302	0.103298603088517	0.0385103424594479	0.114587727146617	0.0498682527194317	0.0113579102599833	0.0921091340510243	0.0166919515844189	1.83554402013395	0.0163482564203025	0.0112891240580983	0.0511098230061022	1.74503157581608	0.885412272853384	0.0458537135173265	0.93343979569615	1.74754908030564	0.0112891240580983	0.0160317493638564	0.0145079084176415	0.869380523489528	0.869380523489528	0.011285061473044	0.0455100183532104	0.814109284609488	0.0366019145884604	0.834302449847282	0.834302449847282
84000	0.0372419168300838	0.0999132079755386	0.124863928269648	0.110824322906653	0.135775826902202	0.0999132079755385	0.0372419168300838	0.110824322906653	0.0482241729400825	0.0109822561099982	0.0890928318501703	0.0161138097210961	1.84095150415326	0.0158264161087936	0.0109111149311136	0.0494409666995953	1.75339985019115	0.889175677093348	0.0443366191991598	0.935662017338822	1.75583696484976	0.0109111149311136	0.0155104257736018	0.0140396053629948	0.873665251319746	0.873665251319746	0.0109118986325547	0.0440492255868576	0.82017494751094	0.0354013613366001	0.839734710393753	0.839734710393753
87000	0.036055977195449	0.0967453723382045	0.120904833936957	0.107304834877438	0.131468588919224	0.0967453723382044	0.036055977195449	0.107304834877438	0.0466871609133712	0.0106311837179217	0.0862706218049127	0.0155763745298017	1.84600800420919	0.0153349948438146	0.0105594625392326	0.0478786971265176	1.76122657620334	0.892695165122563	0.0429207113935167	0.937736464556828	1.76358854393007	0.0105594625392326	0.0150217641229245	0.013599999059519	0.877673400999638	0.877673400999638	0.0105637549822676	0.04267933170753	0.825852079373246	0.0342786980669983	0.844816467996045	0.844816467996045
90000	0.034943639196786	0.0937717782357764	0.117189240319646	0.104003240298795	0.127427278843524	0.0937717782357763	0.034943639196786	0.104003240298795	0.0452456559736972	0.0103020167769107	0.083621847556466	0.015074829367633	1.85075110372751	0.0148706216543332	0.0102314620630178	0.0464116948786863	1.76856948085768	0.895996759701206	0.041595361223216	0.939679514658671	1.77086108230523	0.0102314620630178	0.0145622464544576	0.0131860000208511	0.881434513246748	0.881434513246748	0.0102380385238777	0.0413911535099165	0.83118156764656	0.0332256948578349	0.84958506482252	0.84958506482252
93000	0.0338974490338585	0.0909728653256501	0.113692711616249	0.100897685423369	0.123625271425021	0.09097286532565	0.0338974490338585	0.10089768542337	0.043889961002755	0.00999251196889596	0.0811291648554962	0.0146051599350903	1.85521235357388	0.0144304982235254	0.00992482009771883	0.0450304577909214	1.77547704315161	0.899102314576631	0.0403516087551321	0.941504879062155	1.77770266059357	0.00992482009771879	0.0141289284659857	0.0127950261928797	0.884973386110645	0.884973386110645	0.00993255980877181	0.0401769470435674	0.836197781531411	0.0322354315980414	0.85407185678571	0.85407185678571
96000	0.0329126115251818	0.0883360638835273	0.110399475120423	0.0979740118131455	0.120045315829466	0.0883360638835271	0.0329126115251818	0.0979740118131458	0.0426138472806587	0.00970123575547645	0.0787813501215314	0.014164909538117	1.8594121409062	0.0140129646569311	0.0096379479296177	0.0437288475190333	1.78198067235739	0.902025988186855	0.0391834900906866	0.943221243181225	1.78414438214226	0.00963794792961767	0.0137199498335681	0.0124254633072773	0.888306038353287	0.888306038353287	0.00964584070904302	0.039031545209501	0.840923138961033	0.0313033842117557	0.858297140667822	0.858297140667822
99000	0.031983286842448	0.0858460573726156	0.107290354149683	0.0952150373244899	0.116666477748357	0.0858460573726155	0.031983286842448	0.0952150373244903	0.0414097232552671	0.00942643641281858	0.0765647747894519	0.0137510094552356	1.86337523942024	0.0136159137416078	0.00936897995187383	0.0424994039780192	1.78811848492715	0.90478496267551	0.0380838641042281	0.944839267289498	1.79022402115054	0.0093689799518738	0.0133330243074104	0.0120753168251928	0.8914519383681	0.8914519383681	0.00937612359867464	0.0379487683906006	0.845384753861042	0.0304240871528261	0.862285558697492	0.862285558697492
102000	0.031104569326459	0.0834899053851567	0.10434917612468	0.092606320706389	0.113471138461768	0.0834899053851566	0.031104569326459	0.0926063207063893	0.0402712149629998	0.00916664563654023	0.074467943023106	0.0133609484305875	1.86712246433061	0.0132374573455469	0.00911641532123179	0.0413358092939198	1.79392254083184	0.907393679293611	0.0370468322151987	0.946367836606414	1.79597335701449	0.00911641532123176	0.0129661916431764	0.0117428554182907	0.894427487650435	0.894427487650435	0.00912196233708812	0.0369233411301583	0.849605520408074	0.0295929538756288	0.866057869999692	0.866057869999692
105000	0.0302734865737602	0.0812596129059407	0.101565999365536	0.0901390800525451	0.110448533267158	0.0812596129059406	0.0302734865737602	0.0901390800525454	0.0391944686201973	0.00892098204643659	0.0724837789100344	0.0129933653287547	1.87066645132726	0.0128762239245271	0.00887946714660382	0.0402341232740703	1.7994123866803	0.909860919947455	0.0360690009750199	0.947812166051049	1.8014117732131	0.00887946714660379	0.01261818543125	0.0114269193129912	0.897242734516205	0.897242734516205	0.00888253390162193	0.0359518595707927	0.853599607162049	0.0288072039610788	0.869626796673385	0.869626796673385
108000	0.0294859305138836	0.0791442814838603	0.0989272229526337	0.0878012084776981	0.107583871072501	0.0791442814838602	0.0294859305138836	0.0878012084776984	0.0381741499925973	0.00868821947871327	0.0706026107008832	0.0126462227856694	1.8740246415297	0.0125305419026233	0.00865692699383727	0.0391890099058788	1.8046149204498	0.912198791522302	0.035145501908474	0.949179627221734	1.8065659351238	0.00865692699383724	0.0122873327370691	0.0111260144749354	0.899911458785233	0.899911458785233	0.0086566481198676	0.0350298210254282	0.85738630790207	0.028062995430943	0.873009781616424	0.873009781616424
111000	0.0287384687049782	0.0771351569060898	0.0964216781907059	0.085582460735107	0.10486473564606	0.0771351569060897	0.0287384687049782	0.0855824607351073	0.0372058050218812	0.00846733631690252	0.0688164585167918	0.0123177350681798	1.87721173424301	0.0121997731442393	0.00844730382901669	0.0381961926351783	1.80955280361883	0.914417539264893	0.0342714924294259	0.95047645990994	1.81145819375839	0.00844730382901666	0.0119724664866634	0.0108392174555987	0.90244507277823	0.90244507277823	0.00844305745535445	0.0341535305054857	0.860981733848454	0.0273569751795792	0.876221346629715	0.876221346629715
114000	0.0280279993469861	0.0752245256039294	0.0940393813420955	0.0834735050672191	0.102279873403146	0.0752245256039293	0.0280279993469861	0.0834735050672195	0.0362854104056217	0.00825741105863514	0.0671181673699176	0.0120062427354484	1.88024108452716	0.0118837673990926	0.00824897946328917	0.0372519086036093	1.81424662152964	0.916526494932781	0.0334421604159505	0.951708346858931	1.81610878837619	0.00824897946328914	0.0116726616496849	0.0105658762748762	0.904853833283096	0.904853833283096	0.00824049206105033	0.033319685079595	0.864400441517259	0.0266860323287328	0.879274586329172	0.879274586329172
117000	0.027351162384446	0.0734044628654213	0.0917697214314273	0.0814640189903163	0.0998169472910488	0.0734044628654211	0.027351162384446	0.0814640189903166	0.0354086189379414	0.00805745655349493	0.0655000685813535	0.0117099256241892	1.88312736207174	0.0115833595018534	0.00805955612489451	0.0363522798945808	1.81871903371864	0.918535981009684	0.0326512444291405	0.95288145543787	1.82053982984001	0.00805955612489447	0.0113872119754836	0.0103057024411108	0.9071487690342	0.9071487690342	0.00804722585962173	0.032524678306805	0.867658374402146	0.0260465774534696	0.882183701115104	0.882183701115104
120000	0.0267058763040899	0.0716818568487076	0.0896120163145598	0.0795422379709254	0.0974649671470327	0.0716818568487075	0.0267058763040899	0.0795422379709257	0.0345729745092316	0.00786709820514126	0.0639600226558898	0.0114263435830618	1.88588478751984	0.011325772041152	0.00786038112221726	0.035500545093442	1.82299279488204	0.920457762029075	0.0318670332304488	0.954000681907707	1.82476925307213	0.00786038112221722	0.0111236609890547	0.0100697783436343	0.90933410104002	0.90933410104002	0.00785295083247305	0.0317664616885393	0.870768571164428	0.0254307667498074	0.884957216935633	0.884957216935633
123000	0.0260902945008281	0.0700432133492799	0.0875557861716638	0.077706515990389	0.0952195721399625	0.0700432133492798	0.0260902945008281	0.0777065159903894	0.0337759191208204	0.00768562461999176	0.06249169322847	0.0111557004127072	1.88851756488879	0.011090935437778	0.00766330264110865	0.0346901528175974	1.82707391186965	0.922293484009611	0.0311074070510653	0.955068380466473	1.82880616625037	0.00766330264110862	0.0108754717389095	0.00984927018127454	0.911418012270702	0.911418012270702	0.00766378596829894	0.0310426420761364	0.873737785783901	0.0248408826363226	0.887603331192014	0.887603331192014
126000	0.0255025664422626	0.0684668619966202	0.0855864385592339	0.0759588782652399	0.0930786607445267	0.0684668619966201	0.0255025664422626	0.0759588782652403	0.0330147290646112	0.007512162622348	0.0610869020417144	0.0108991523947386	1.89102639267015	0.0108403341841037	0.00749201626861922	0.0339106301726461	1.83096246099023	0.924041121734761	0.0304094452292178	0.956086118540651	1.83265683077754	0.00749201626861919	0.0106305902187375	0.00962756029399379	0.913410531516023	0.913410531516023	0.00749222218529297	0.0303506270185832	0.87657071223689	0.024283069878652	0.890130491562115	0.890130491562115
129000	0.0249406950760975	0.0669583108582041	0.0837027896664513	0.0742885718914765	0.0910320434473786	0.066958310858204	0.0249406950760975	0.0742885718914768	0.0322870228152125	0.00734632773911451	0.0597433767218014	0.0106544373365478	1.89342440529331	0.0105975554538182	0.0073302610332719	0.0331645697839036	1.83467938466115	0.925711428108524	0.029745379892043	0.957058539848241	1.83633799839155	0.00733026103327187	0.0103954999064228	0.00941421777497457	0.915315928202101	0.915315928202101	0.00732925378092756	0.0296884980093136	0.879279458543308	0.0237503520089287	0.892546858324621	0.892546858324621
132000	0.0244030382271407	0.0655144973364511	0.0819000386706064	0.0726901519561762	0.0890734204029446	0.065514497336451	0.0244030382271407	0.0726901519561765	0.0315906953439254	0.00718765711678417	0.0584575256981215	0.0104206192768732	1.8957191526999	0.0103648789260334	0.00717565461972454	0.0324504525096323	1.83823642764088	0.927309848043824	0.0291101828918661	0.957988685379202	1.83986082243523	0.0071756546197245	0.0101704119690864	0.00920988671443003	0.917139436074737	0.917139436074737	0.00717338173233838	0.0290544425410266	0.881872137056029	0.023240565795202	0.894859395534192	0.894859395534192
135000	0.0238880682445009	0.0641337370484179	0.0801743056297927	0.0711580309607672	0.0871966101316485	0.0641337370484178	0.0238880682445009	0.0711580309607676	0.0309238114039177	0.00703574315941626	0.0572262709925832	0.0101966895332298	1.89791815763532	0.0101470525612707	0.00702429391234885	0.0317674243028643	1.84164535890759	0.928841969039233	0.0284964430876681	0.958879499062853	1.84323608281549	0.00702429391234882	0.00995630827631728	0.00901627466902524	0.918885660762915	0.918885660762915	0.00702230450185604	0.0284468061157092	0.884356583752642	0.0227511496338387	0.897074544736369	0.897074544736369
138000	0.0233943830311165	0.0628103015405741	0.0785199170282164	0.0696889463640916	0.0853970780209996	0.0628103015405739	0.0233943830311165	0.0696889463640919	0.0302845141508778	0.00689013111976078	0.056045834209975	0.00998223700447146	1.90002653948503	0.00993901090927185	0.00687864482351703	0.031112688668609	1.84491397561491	0.930311053635909	0.0279071576888076	0.959733248844652	1.84647223923004	0.00687864482351699	0.00975127087700026	0.00883097066412458	0.920559782758908	0.920559782758908	0.00687716099278346	0.0278639315936082	0.886738990385392	0.0222817180044841	0.8991983649673	0.8991983649673
141000	0.0229207165993135	0.0615390081317019	0.0769317437552293	0.0682799551080141	0.0836707301164018	0.0615390081317018	0.0229207165993135	0.0682799551080144	0.0296711269640699	0.00675041036475589	0.0549128000356088	0.00977689379692791	1.90204891792792	0.00973615918293333	0.00674094697631171	0.0304837149839737	1.84804931477559	0.931720044891986	0.0273450538927756	0.960551979239003	1.84957692984382	0.00674094697631168	0.00955356152690853	0.00865178864721497	0.922166483365077	0.922166483365077	0.00673898636117266	0.0273043192787812	0.889024950604817	0.0218319263367584	0.901236329908013	0.901236329908013
144000	0.0224658538450898	0.0603186874999777	0.0754067825492186	0.0669265319037167	0.0820125969641956	0.0603186874999776	0.0224658538450898	0.066926531903717	0.0290821143328455	0.00661626048775514	0.0538247554026962	0.0095798437029425	1.90399135376344	0.00954266370291565	0.00660784440373842	0.0298799042482019	1.85106087113209	0.933073468096284	0.0268038286535362	0.961338041964213	1.85255879634651	0.00660784440373839	0.00936407734406972	0.00848025064550166	0.923709390752214	0.923709390752214	0.00660581441497719	0.0267666486535096	0.891220754382295	0.0213996536026999	0.903193563848082	0.903193563848082
147000	0.0220286619241946	0.059144669786925	0.0739404255454788	0.065626054656938	0.0804190201221323	0.0591446697869249	0.0220286619241946	0.0656260546569384	0.0285159756756184	0.00648731375142327	0.0527786346262173	0.00939076587284755	1.90585796966744	0.00935434377610049	0.00648138487001255	0.0292989753852805	1.85395492522093	0.934373945343062	0.0262859925873436	0.962093258451535	1.8554246678388	0.00648138487001251	0.00918124189347426	0.00831437088854057	0.925192703449588	0.925192703449588	0.00647859457665363	0.0262495704905968	0.893331409387271	0.0209846044967396	0.905074969957782	0.905074969957782
