Time	S	T_7	T_6	T_5	T_4	T_3	T_2	T_1	T	sp_1	sp_0	sp_4	sp_3	sp_2	sp_7	sp_10	sp_9	sp_8	sp_5	sp_12	sp_11	sp_6	sp_14	sp_13	sp_16	sp_15	sp_18	sp_19	sp_20	sp_17	sp_22	sp_21
30000	0.0915758873286877	0.244057203368729	0.303957103478371	0.270297396218238	0.330092669877101	0.244057203368816	0.0915758873286878	0.270297396218482	0.119804512076983	0.0272130001126257	0.216238068658805	0.0453568374858902	1.60989809192612	0.038217223052117	0.0262401928493197	0.119061197495873	1.39960993390471	0.729702603781763	0.107548056188817	0.834838650437127	1.40433753707331	0.0262401928492281	0.0375165597689178	0.0336597072595103	0.692186044012601	0.692186044012601	0.0261355663991095	0.100408443487947	0.569498886634951	0.0854014902361186	0.610641406285889	0.610641406285889
33000	0.0846351972827085	0.226010178074111	0.281718453672824	0.250543055395956	0.306052558201116	0.226010178073263	0.0846351972827086	0.250543055396246	0.110779599236405	0.0251287073985485	0.200618055857675	0.0410248302515789	1.63867734558823	0.0351881969767723	0.0245328773204469	0.110491906203547	1.44340438640289	0.749456944604044	0.100006734330634	0.848195570512016	1.4479729095207	0.0245328773204029	0.0347101977440445	0.0311753982765383	0.71474674685971	0.71474674685971	0.0243341045283335	0.0941701027903592	0.599777339008523	0.0793165079267189	0.638965038400497	0.638965038400497
36000	0.0787070050812071	0.210541629741541	0.262511442787021	0.23340584521853	0.285229834678352	0.21054162974064	0.0787070050812072	0.233405845218852	0.103027020365963	0.0233043207076984	0.187054513968761	0.0374473900902872	1.66356713463601	0.032826402704641	0.0228642154754583	0.103098070345913	1.48136432010307	0.766594154781471	0.0931826484627242	0.859525589543749	1.48573409205372	0.0228642154753976	0.0323556738310233	0.0291055975681787	0.734238480950125	0.734238480950125	0.0227183918913227	0.0885616628117308	0.626208502509916	0.073992472777412	0.663496084435557	0.663496084435557
39000	0.0735649977981026	0.197164703052503	0.24578478787964	0.218389299985453	0.267005122239009	0.197164703052408	0.0735649977981027	0.218389299985794	0.0962999253701855	0.0217192333555618	0.175201723259328	0.0344119132073542	1.68531077486506	0.0310243567633722	0.0212245969323922	0.096670804634396	1.51460557777556	0.781610700014548	0.0869363426892235	0.86928816142246	1.5187342512052	0.0212245969322963	0.030377421071544	0.0273954878933779	0.751233278942663	0.751233278942663	0.0212203343598388	0.0835487879791395	0.64944608978185	0.0692753167406773	0.684939895380151	0.684939895380151
42000	0.0690438731045379	0.185211892672486	0.230979194963054	0.205269713906476	0.250993159556595	0.185211892672568	0.069043873104538	0.205269713906842	0.0904139508946398	0.0203543835563192	0.164729950575496	0.0318975016955091	1.70431633541957	0.0290166731616636	0.0200578212336732	0.090892985952163	1.54373712653702	0.794730286093525	0.0818811463946618	0.877688547409851	1.54769506825977	0.0200578212336123	0.0285041097730982	0.0257094810556147	0.76622617632006	0.76622617632006	0.0200139645941391	0.0790003195945716	0.670006520848833	0.0651835048961821	0.703837300141361	0.703837300141361
45000	0.0650484740681113	0.174676995349484	0.217873244964425	0.193604262049182	0.236765272040671	0.174676995349605	0.0650484740681113	0.193604262049559	0.0852148632069582	0.0191506949004462	0.15544058951235	0.0297415422454922	1.72118087496454	0.0273738537193638	0.0189272666994524	0.0857835268609946	1.56963046591037	0.806395737950819	0.0772418779595349	0.885043594547549	1.57340413134089	0.0189272666994193	0.0268848015308091	0.0242689829142668	0.779510936419633	0.779510936419633	0.0188920270768465	0.0748741911671254	0.688360536792203	0.0615145439463507	0.720612211089824	0.720612211089824
48000	0.0614914861283668	0.16526012205492	0.206161327603681	0.183197435653363	0.224061216293956	0.165260122055082	0.0614914861283669	0.183197435653723	0.0805885770437167	0.0180813966746439	0.147133582696167	0.0278726349508341	1.73621398752363	0.0258704490403188	0.0179373135983007	0.0812035575736216	1.59274134805216	0.816802564346638	0.0731321592602269	0.891538788005449	1.59634759662951	0.0179373135982888	0.0254276331707178	0.0229638919490905	0.79137493117556	0.79137493117556	0.017899888691143	0.0711299750832607	0.704808808622783	0.0582396656241711	0.735599006773016	0.735599006773016
51000	0.0583034007469443	0.156818758657424	0.195647080610698	0.173844101850293	0.21264105115725	0.156818758657479	0.0583034007469444	0.173844101850647	0.0764452005940315	0.0171261056072154	0.139668692648609	0.0262411762370972	1.74971069777638	0.0245512638315268	0.0170253431926266	0.0770882116704271	1.6135148469916	0.826155898149708	0.0694032525995302	0.897313623168871	1.61695923008529	0.0170253431926383	0.0241279915448128	0.0218029787591392	0.802027906604541	0.802027906604541	0.0169939705474641	0.0677133419275374	0.719645606915212	0.0552852329109337	0.74906768647928	0.74906768647928
54000	0.0554308300763777	0.149211742381662	0.186155323669089	0.165390678442086	0.202321693330235	0.149211742381737	0.0554308300763778	0.165390678442412	0.0727118971365944	0.0162653728197311	0.132923161537684	0.0247891695727053	1.76189742464206	0.0233898925645327	0.0161789360602506	0.0733733963905153	1.63228762822578	0.834609321557915	0.0660005353734045	0.9024989332907	1.63557597986317	0.0161789360602674	0.0229633131715564	0.020764645225429	0.811646008386032	0.811646008386032	0.0161663696623945	0.0646012600986276	0.733077046571137	0.0526087511647603	0.761235925167399	0.761235925167399
57000	0.0528274852406967	0.142279675581782	0.177527246971966	0.157735949652144	0.19296249567723	0.142279675581904	0.0528274852406968	0.157735949652445	0.0693311188249379	0.0154879393435386	0.126792566757229	0.0235027925289927	1.77293293174369	0.0222657349295012	0.0154562740702135	0.0699816411062322	1.64930155466954	0.842264050347857	0.0629859363035656	0.907166088646069	1.65245471253258	0.0154562740701782	0.0218841023453869	0.0197912973184883	0.820379948002169	0.820379948002169	0.0154352487062973	0.0617488804375625	0.745288623885207	0.0501903437874424	0.772282409241624	0.772282409241624
60000	0.0504568708385518	0.135962094388336	0.169662182577719	0.150758350398575	0.184427458102435	0.135962094388462	0.0504568708385519	0.15075835039888	0.0662546473542326	0.0147820822755484	0.121201742383984	0.02235336172908	1.78298700246795	0.0212420815880583	0.0147962560100233	0.0668857926139326	1.66481419150002	0.849241649601426	0.060235164962325	0.911391990916687	1.66784064626026	0.0147962560099353	0.0209002628235624	0.0189038321784477	0.828341386777558	0.828341386777558	0.0147652755251088	0.0591238865551165	0.756448655342447	0.0479819604351798	0.782355856987493	0.782355856987493
63000	0.0482899453856504	0.130198914401397	0.162470944341695	0.144362800889381	0.176609024366292	0.130198914401493	0.0482899453856505	0.144362800889719	0.0634427874384401	0.0141371478133582	0.116085347273107	0.0213136470111145	1.7921944118929	0.0203460152660181	0.0141638864876862	0.0640588464653988	1.67902817474723	0.85563719911062	0.0576718599796594	0.915243565550445	1.68193031121642	0.0141638864875973	0.0200124917689449	0.0181081434521633	0.835624707341336	0.835624707341336	0.0141380800244101	0.0567042299686814	0.766686745665026	0.0459507030128974	0.79157835264522	0.79157835264522
66000	0.0463022285050934	0.124919734737162	0.15587009572624	0.138480808488366	0.169422935862302	0.124919734737219	0.0463022285050935	0.138480808488735	0.0608628654952931	0.0135449427510226	0.111385249871908	0.0203647947329189	1.80065632623702	0.0195536663846215	0.013561073750876	0.0614674933872219	1.69209625565255	0.861519191511635	0.0552825980526074	0.918772339771788	1.6948779324719	0.013561073750834	0.0192066698881731	0.0173892872377997	0.842312521623092	0.842312521623092	0.0135528401357676	0.054471471438494	0.776105592699204	0.044078206149053	0.800051698124412	0.800051698124412
69000	0.0444719901810445	0.120046703723742	0.149781441546216	0.133063520439141	0.162801145618095	0.120046703723775	0.0444719901810445	0.133063520439517	0.0584875052679253	0.0129998208476399	0.107049556475905	0.0194983626871623	1.80844897451361	0.0188047548293378	0.0130168167150776	0.0590734622527128	1.70413533394551	0.86693647956086	0.0530993623494962	0.922014132044912	1.70680723020197	0.0130168167150728	0.0184580262173398	0.0167179211068624	0.848478453343145	0.848478453343145	0.0130197040717176	0.0524057562257847	0.784793098156119	0.0423555411454746	0.807863017308147	0.807863017308147
72000	0.0427811277377028	0.115528817006645	0.144146437128112	0.128063030395851	0.15668257871105	0.11552881700668	0.0427811277377029	0.128063030396211	0.0562939413071	0.0124971193299843	0.103037793556522	0.0187066496145612	1.81564302851774	0.0180811122630327	0.0125342133889054	0.0568517362294959	1.71525439089553	0.87193696960415	0.0511144448340938	0.924999409078338	1.71782792115164	0.0125342133888982	0.0177558908979211	0.0160834067319663	0.854181078705869	0.854181078705869	0.0125361415828743	0.0504889092166168	0.792828512072332	0.0407683294971693	0.815085233374654	0.815085233374654
75000	0.0412140864413881	0.11134003526853	0.138921519745627	0.123426702410246	0.151007995734327	0.111340035268575	0.0412140864413882	0.123426702410587	0.0542618144404303	0.0120320337594752	0.0993172023749086	0.0179791327166271	1.82231148337004	0.0174102586302207	0.0120866671414339	0.0547901668715136	1.72556530185766	0.876573297589755	0.0492737292509864	0.927759052842942	1.72804620021101	0.012086667141411	0.017104586405617	0.0154948173350432	0.859468711183797	0.859468711183797	0.0120864759886986	0.0487048568985878	0.800287147367084	0.0392953495361299	0.821783130718241	0.821783130718241
78000	0.039758243088772	0.107447279137517	0.134065492415502	0.119117736775603	0.145732728509213	0.107447279137584	0.0397582430887721	0.119117736775923	0.0523746169551342	0.0116006796266381	0.0958586361745102	0.0173085235905002	1.82850764649	0.0167872110786408	0.0116704576378219	0.05287286880964	1.73514953471727	0.880882263224398	0.0475623451294565	0.930316859454365	1.73754309659458	0.0116704576377712	0.016499142487266	0.0149477556395128	0.864383120736812	0.864383120736812	0.0116672360937784	0.0470410343515717	0.807226237139214	0.037925113169807	0.828009394414758	0.828009394414758
81000	0.0384007512782247	0.103816973815612	0.12953677085656	0.11509900521759	0.140811522501238	0.103816973815711	0.0384007512782247	0.115099005217896	0.0506156786135428	0.0111992330955319	0.0926327237159681	0.0166882056804488	1.83428531638962	0.0162067447844316	0.0112820314017212	0.0510836591272865	1.74408947228343	0.884900994782411	0.0459654748785765	0.932696115706008	1.74640057748922	0.0112820314016299	0.015934469776204	0.0144377656386127	0.868966525005901	0.868966525005901	0.0112747516447303	0.045484015716559	0.813704461782202	0.0366458934883677	0.833817335655124	0.833817335655124
84000	0.037132511541076	0.100428370204834	0.125305486101812	0.111340128440218	0.136209900700272	0.100428370204959	0.037132511541076	0.111340128440522	0.0489723972864829	0.0108241915055905	0.0896175910352332	0.0161113317542667	1.83968747449405	0.0156744406909254	0.0109117582351311	0.0494130248094772	1.7524499708619	0.888659871559783	0.0444611350443613	0.93491627095925	1.75468212454496	0.0109117582350137	0.0154099741356941	0.0139653576612352	0.873249897423785	0.873249897423785	0.0109044145985159	0.0440242457150397	0.819765853584687	0.0354476671479379	0.839246846750305	0.839246846750305
87000	0.035945751489518	0.0972595434091856	0.121344942966356	0.107818423106256	0.131900218459904	0.0972595434093263	0.0359457514895181	0.10781842310657	0.0474344368213894	0.010472991092046	0.0867944187976674	0.0155736188831625	1.84474714029309	0.0151844298051012	0.0105588796968178	0.0478504437815327	1.76028135843624	0.892181576893745	0.0430426317381	0.936991944295448	1.76243828144252	0.0105588796966968	0.0149217471805223	0.0135265198597011	0.877259829712908	0.877259829712908	0.0105552754936341	0.0426534443940616	0.825446337146033	0.0343239239215172	0.844331133112212	0.844331133112212
90000	0.034832166177916	0.0942876681928785	0.117627167181714	0.104509738537111	0.127852984536331	0.0942876681930182	0.034832166177916	0.104509738537447	0.0459908603420252	0.010142999924286	0.0841434575908378	0.0150704334183363	1.84949940134157	0.0147314897754179	0.01022207034398	0.0463849084987639	1.7676372769288	0.89549026146289	0.0417020019536349	0.938938706239638	1.76972266165965	0.0102220703438815	0.0144658852312136	0.0131174286441158	0.88102437623134	0.88102437623134	0.0102258173547693	0.0413630600447171	0.830783955418951	0.0332674798543118	0.849105352964126	0.849105352964126
93000	0.033785477168667	0.0914921992659457	0.114130112899457	0.101398484990675	0.124047283238366	0.0914921992660747	0.033785477168667	0.101398484991037	0.0446337906371962	0.00983261922871001	0.0816496763977171	0.01459926551406	1.8539677245928	0.0143033229243313	0.00990628572447671	0.045006134933502	1.77455423177296	0.898601515009326	0.0404429238128844	0.940766943848743	1.77657267765435	0.00990628572441382	0.0140366685752542	0.0127316279081909	0.88456484643371	0.88456484643371	0.00991717033913896	0.0401469829571196	0.835805733804514	0.0322745070249496	0.853595380075823	0.853595380075823
96000	0.0327998857015895	0.0888558799386378	0.110834486403553	0.0984697658530105	0.120463460822864	0.0888558799387558	0.0327998857015896	0.0984697658533925	0.0433560703408557	0.0095404903994518	0.0792997567876893	0.0141577024276852	1.85817416402678	0.0138922269815418	0.00961388591411925	0.0437053946245547	1.78106677332593	0.901530234146991	0.0392652195454232	0.942486227231459	1.7830230205765	0.00961388591408748	0.0136298766357932	0.0123647205498714	0.887900357510815	0.887900357510815	0.00962897441960168	0.038999745833211	0.840536793343924	0.0313406740743013	0.857824839522435	0.857824839522435
99000	0.0318701794674674	0.0863648765077809	0.107723347771161	0.095708710882271	0.117083037188669	0.0863648765078911	0.0318701794674675	0.0957087108826655	0.042151061953776	0.00926518824649782	0.0770817161838225	0.0137431858903141	1.86214022738459	0.0134956521410922	0.00934383437423607	0.0424758339311821	1.78720825193076	0.90429128911773	0.0381635585767161	0.94410575215591	1.78910668840697	0.0093438343742244	0.0132431847685314	0.012014636888175	0.891048104348804	0.891048104348804	0.00935968941782954	0.0379160265614026	0.845000936249927	0.0304611970426125	0.861815455186547	0.861815455186547
102000	0.0309925905392338	0.0840121944210129	0.104785657470032	0.0931026504079743	0.113891528580633	0.0840121944211183	0.0309925905392339	0.0931026504083746	0.0410138539520441	0.00900556917300502	0.0749872917972619	0.0133534742443995	1.86588349586061	0.0131190045773165	0.00909045598670683	0.0413140812486152	1.79300582101305	0.906897349592027	0.0371260471551775	0.945632671803556	1.79484956400207	0.00909045598670517	0.012877231928028	0.0116830070613274	0.894020117663598	0.894020117663598	0.00910587111093199	0.0368915792219901	0.849216892197376	0.0296310741868873	0.865583268343411	0.865583268343411
105000	0.0301610698085095	0.0817796552960398	0.102000990655357	0.0906358112773287	0.110868337091439	0.0817796552961504	0.0301610698085095	0.0906358112777209	0.0399368700712561	0.00876010602294419	0.0730023692647014	0.0129859429593704	1.86942731887205	0.0127541016973558	0.00885615598103401	0.0402110275079434	1.79849585163301	0.909364188722672	0.036152391240341	0.947077186969373	1.80028829816683	0.00885615598101878	0.0125276277953968	0.0113651793773405	0.896836560926883	0.896836560926883	0.00886734643637889	0.035920551712232	0.853211111196328	0.0288458481302106	0.869153161214728	0.869153161214728
108000	0.0293735554591186	0.0796642271235453	0.0993631953981307	0.0883000776720985	0.108004917567482	0.0796642271236735	0.0293735554591186	0.0883000776724806	0.0389171741947494	0.00852792449583172	0.0711221567207799	0.0126390797396005	1.87278274835379	0.0124063607528443	0.0086358505482978	0.0391654157161158	1.80369500476237	0.911699922327903	0.0352328103967477	0.94844374606565	1.80543873535537	0.00863585054825467	0.0121956345073248	0.0110631177253915	0.899504287820195	0.899504287820195	0.00864172216961114	0.0350000931439117	0.856994989288605	0.028102297990342	0.872534506611786	0.872534506611786
111000	0.0286253940073961	0.0776534951153147	0.0968570697315559	0.0860821272473873	0.105284749617337	0.0776534951154773	0.0286253940073961	0.0860821272477565	0.037948817793284	0.00830772954609133	0.0693359007536621	0.012310605054318	1.87596905517998	0.0120734210880212	0.00842863213181697	0.038171112275395	1.80863312313747	0.913917872752614	0.0343625659323413	0.949740577152398	1.81033044383617	0.00842863213172624	0.0118791675132085	0.0107749424835821	0.902038705239036	0.902038705239036	0.00842767988599989	0.0341253836999867	0.860589866682675	0.0273961697914435	0.875746760477218	0.875746760477218
114000	0.0279128470334529	0.0757380054626796	0.0944704526317564	0.0839706711326294	0.102694235863661	0.0757380054628932	0.027912847033453	0.0839706711329834	0.0370269269503684	0.00809838567711989	0.0676348915478186	0.0119985801810557	1.87900240213766	0.0117548463793849	0.00823266566969412	0.0372235199109462	1.81333509300622	0.916029328867372	0.0335360241444066	0.950974492868575	1.81498796492928	0.00823266566953702	0.011577067448195	0.0104997814986003	0.904452261418822	0.904452261418822	0.00822378323207829	0.0332922920767075	0.864013472059631	0.0267237384119919	0.878805808956425	0.878805808956425
117000	0.0272356264149315	0.0739196043854797	0.0922027085815183	0.0819620126356889	0.100230759063455	0.0739196043857441	0.0272356264149316	0.0819620126360327	0.0361506754023102	0.00789935474758424	0.066018148382734	0.0117023245129512	1.88188731218265	0.01145777257329	0.00804240824995333	0.0363239055661213	1.81780722830364	0.918037987364312	0.0327438358226797	0.952147000084738	1.81941695540532	0.00804240824973526	0.0112917621615397	0.0102406959453425	0.906746225202428	0.906746225202428	0.00802805048208102	0.0324992856170146	0.867269955319529	0.0260832096204348	0.88171408179819	0.88171408179819
120000	0.0265893853749852	0.0721869883722755	0.0900397070156435	0.0800434450782044	0.0978787423724002	0.0721869883725947	0.0265893853749852	0.0800434450785439	0.0353144710914094	0.00770939147663021	0.0644756235108714	0.0114196491403292	1.88464208405103	0.0111807615488812	0.00785645670567301	0.0354667132246688	1.82207781255243	0.919956554921797	0.0319806633879031	0.953265879768261	1.82364535986643	0.00785645670539572	0.0110215638072196	0.00999626193696826	0.908934991114237	0.908934991114237	0.00783903535688907	0.0317417775304707	0.870379480097128	0.0254704512873609	0.884489841697127	0.884489841697127
123000	0.0259729887553685	0.0705374027771618	0.087977438086489	0.0782108699179029	0.0956336795297913	0.0705374027775291	0.0259729887553686	0.0782108699182468	0.0345166684854477	0.00752798549028534	0.0630043552483974	0.0111499040001602	1.88727246181728	0.0109244558072612	0.00767346714048515	0.0346507203130201	1.82615545055548	0.921789130082098	0.0312434514586709	0.954333427514392	1.82768174298584	0.00767346714016418	0.010766474085426	0.0097665681680951	0.911022655996328	0.911022655996328	0.00765624144345046	0.0310180049997954	0.873348315470412	0.024884152144581	0.887138409769078	0.887138409769078
126000	0.0253848217644451	0.0689670025671819	0.0860104364819379	0.0764587546565899	0.0934893290988424	0.0689670025675818	0.0253848217644452	0.07645875465695	0.0337550150671255	0.00735449906288653	0.0616003325569497	0.0108921745552172	1.88978623049689	0.0106896592365945	0.00749175208915206	0.03387416403195	1.83005191624774	0.923541245343411	0.03052825617985	0.955352810377657	1.83153773868462	0.00749175208881462	0.0105263996643517	0.00955168182478857	0.913014845678699	0.913014845678699	0.00747889261710492	0.030325742595241	0.876184928305915	0.0243224822068013	0.889667081311461	0.889667081311461
129000	0.0248223006234738	0.0674694874567403	0.0841302331047826	0.0747788971072341	0.091436068731433	0.0674694874571541	0.0248223006234739	0.0747788971076244	0.0330260630446133	0.00718806818134565	0.0602574242886019	0.0106450626376053	1.89219504006872	0.0104768414056373	0.00730940965023783	0.0331340392062101	1.83378503416432	0.925221102892767	0.0298301279278936	0.956328874317781	1.83523089715752	0.00730940964991672	0.0103008278043582	0.00935133599686331	0.914920275088018	0.914920275088018	0.00730583562694639	0.0296619084299081	0.878902022838658	0.0237827032089565	0.892087063686556	0.892087063686556
132000	0.0242847922338526	0.0660394341228979	0.0823333851227916	0.0731721309060551	0.0894730895838138	0.0660394341233114	0.0242847922338526	0.0731721309064844	0.0323292701941146	0.00702878372046807	0.0589737651539488	0.0104089600756993	1.89449859912035	0.0102765067360612	0.0071326967829013	0.0324274095414642	1.8373547795128	0.926827869093946	0.0291588552182626	0.957261769730186	1.83876227653493	0.00713269678261954	0.0100864264812239	0.00916125421588752	0.916741442612292	0.916741442612292	0.00713970446144293	0.0290264036125603	0.881500506803625	0.0232661553251473	0.894400459552481	0.894400459552481
135000	0.023770076807256	0.0646717119245332	0.0806126138782444	0.0716310339519686	0.0875919171897502	0.0646717119249257	0.0237700768072561	0.0716310339524488	0.0316616073374257	0.0068758362903756	0.0577440205346944	0.0101826007045837	1.89670735893106	0.0100898975900561	0.00695932202717943	0.0317518845176586	1.84077704886047	0.928368966048032	0.0285090927700789	0.95815579195799	1.84214748338	0.0069593220269696	0.00988306338940853	0.00898157992521277	0.918485902658143	0.918485902658143	0.00697930331208973	0.0284163913894195	0.883991691420829	0.0227703045919656	0.896617081530373	0.896617081530373
138000	0.02327676377665	0.0633604696568965	0.0789625951127447	0.0701531943456778	0.0857884572704125	0.0633604696572535	0.0232767637766501	0.0701531943462155	0.0310214687792441	0.00672901076279986	0.056564756420291	0.00996575004699199	1.89882533709547	0.00991101153226031	0.00679272468852544	0.0311044032836456	1.84405834838549	0.929846805654323	0.0278855094684918	0.959012781173764	1.84539355121706	0.00679272468840852	0.00968832585063249	0.00880940076576169	0.920158479803153	0.920158479803153	0.00682586215843644	0.0278307726875476	0.886380770042039	0.0222950025173461	0.898742402370677	0.898742402370677
141000	0.0228036751651837	0.0620994763853497	0.0773784883624344	0.0687377236600815	0.084059867012127	0.0620994763856685	0.0228036751651837	0.068737723660674	0.0304076562887536	0.0065882868837756	0.055433056124814	0.00975849487689089	1.9008546202715	0.00973142773789935	0.00663824727447587	0.0304816008337254	1.84720240932878	0.93126227633992	0.0272960647483399	0.959833848834355	1.8485049824805	0.00663824727445202	0.00949900762923053	0.00864076470081523	0.921763268710096	0.921763268710096	0.00668137865063885	0.0272689993430558	0.888671133644816	0.0218408361323176	0.900780675506194	0.900780675506194
144000	0.0223491127372691	0.0608834304645995	0.0758542692031625	0.0673800051692997	0.0824002409683557	0.0608834304648754	0.0223491127372692	0.0673800051699442	0.0298179744726356	0.00645316749557216	0.0543447369459544	0.00956013579007877	1.90280202057834	0.00954864375624098	0.00649657470444424	0.0298808565007213	1.85021975386274	0.932619994830701	0.0267406652868032	0.960621889737285	1.85149247378374	0.00649657470451538	0.00931384451318619	0.00847426403210277	0.92330615031687	0.92330615031687	0.00654597176630983	0.0267291749865928	0.89087058404505	0.0214065924679739	0.90273913832998	0.90273913832998
147000	0.0219123334781003	0.0597097311033937	0.0743875578866543	0.0660789015969551	0.0808074315426815	0.0597097311036359	0.0219123334781003	0.0660789015976382	0.0292516956217543	0.00632366790385962	0.0532982726101299	0.00937064811101269	1.90466940300153	0.00936033331034735	0.00636917049330554	0.0293006847355622	1.85311366686032	0.933921098403046	0.0262212716013254	0.961377656267233	1.85435926619179	0.00636917049344885	0.00913170449049891	0.00830865628777471	0.924789393911864	0.924789393911864	0.00641987365726977	0.0262109585342261	0.892981609923091	0.0209920284471043	0.904620413667483	0.904620413667483
